/B<7> (Design_Point=1) X,/B<7> (Design_Point=1) Y,/B<6> (Design_Point=1) X,/B<6> (Design_Point=1) Y,/B<5> (Design_Point=1) X,/B<5> (Design_Point=1) Y,/B<4> (Design_Point=1) X,/B<4> (Design_Point=1) Y,/B<3> (Design_Point=1) X,/B<3> (Design_Point=1) Y,/B<2> (Design_Point=1) X,/B<2> (Design_Point=1) Y,/B<1> (Design_Point=1) X,/B<1> (Design_Point=1) Y,/B<0> (Design_Point=1) X,/B<0> (Design_Point=1) Y,/VOUT (Design_Point=1) X,/VOUT (Design_Point=1) Y
9.400167971072566e-05,1.2,9.400167971072566e-05,0,9.400167971072566e-05,1.2,9.400167971072566e-05,0,9.400167971072566e-05,0,9.400167971072566e-05,0,9.400167971072566e-05,0.3843471292059134,9.400167971072566e-05,1.2,9.400167971072566e-05,0.748835536881386
9.400169801341191e-05,1.2,9.400169801341191e-05,0,9.400169801341191e-05,1.2,9.400169801341191e-05,0,9.400169801341191e-05,0,9.400169801341191e-05,0,9.400169801341191e-05,0.3623839057134044,9.400169801341191e-05,1.2,9.400169801341191e-05,0.7488261845465454
9.400172458678826e-05,1.2,9.400172458678826e-05,0,9.400172458678826e-05,1.2,9.400172458678826e-05,0,9.400172458678826e-05,0,9.400172458678826e-05,0,9.400172458678826e-05,0.3304958540903349,9.400172458678826e-05,1.2,9.400172458678826e-05,0.7488126296691353
9.400177773354096e-05,1.2,9.400177773354096e-05,0,9.400177773354096e-05,1.2,9.400177773354096e-05,0,9.400177773354096e-05,0,9.400177773354096e-05,0,9.400177773354096e-05,0.2667197508441962,9.400177773354096e-05,1.2,9.400177773354096e-05,0.7487856218839061
9.400183967588101e-05,1.2,9.400183967588101e-05,0,9.400183967588101e-05,1.2,9.400183967588101e-05,0,9.400183967588101e-05,0,9.400183967588101e-05,0,9.400183967588101e-05,0.1923889427828325,9.400183967588101e-05,1.2,9.400183967588101e-05,0.7487543179665762
9.400191983794051e-05,1.2,9.400191983794051e-05,0,9.400191983794051e-05,1.2,9.400191983794051e-05,0,9.400191983794051e-05,0,9.400191983794051e-05,0,9.400191983794051e-05,0.09619447138400217,9.400191983794051e-05,1.2,9.400191983794051e-05,0.7487140847852087
9.4002e-05,1.2,9.4002e-05,0,9.4002e-05,1.2,9.4002e-05,0,9.4002e-05,0,9.4002e-05,0,9.4002e-05,1.434630192420627e-12,9.4002e-05,1.2,9.4002e-05,0.7486741650216274
9.400209106693874e-05,1.2,9.400209106693874e-05,0,9.400209106693874e-05,1.2,9.400209106693874e-05,0,9.400209106693874e-05,0,9.400209106693874e-05,0,9.400209106693874e-05,0,9.400209106693874e-05,1.2,9.400209106693874e-05,0.748629390130499
9.400219235358202e-05,1.2,9.400219235358202e-05,0,9.400219235358202e-05,1.2,9.400219235358202e-05,0,9.400219235358202e-05,0,9.400219235358202e-05,0,9.400219235358202e-05,0,9.400219235358202e-05,1.2,9.400219235358202e-05,0.7485798347569111
9.400227637371187e-05,1.2,9.400227637371187e-05,0,9.400227637371187e-05,1.2,9.400227637371187e-05,0,9.400227637371187e-05,0,9.400227637371187e-05,0,9.400227637371187e-05,0,9.400227637371187e-05,1.2,9.400227637371187e-05,0.7485390964932555
9.400244441397155e-05,1.2,9.400244441397155e-05,0,9.400244441397155e-05,1.2,9.400244441397155e-05,0,9.400244441397155e-05,0,9.400244441397155e-05,0,9.400244441397155e-05,0,9.400244441397155e-05,1.2,9.400244441397155e-05,0.7484586146774159
9.400278049449092e-05,1.2,9.400278049449092e-05,0,9.400278049449092e-05,1.2,9.400278049449092e-05,0,9.400278049449092e-05,0,9.400278049449092e-05,0,9.400278049449092e-05,0,9.400278049449092e-05,1.2,9.400278049449092e-05,0.7483015325107144
9.400345265552966e-05,1.2,9.400345265552966e-05,0,9.400345265552966e-05,1.2,9.400345265552966e-05,0,9.400345265552966e-05,0,9.400345265552966e-05,0,9.400345265552966e-05,0,9.400345265552966e-05,1.2,9.400345265552966e-05,0.7480023517183423
9.400479697760715e-05,1.2,9.400479697760715e-05,0,9.400479697760715e-05,1.2,9.400479697760715e-05,0,9.400479697760715e-05,0,9.400479697760715e-05,0,9.400479697760715e-05,0,9.400479697760715e-05,1.2,9.400479697760715e-05,0.7474585474122221
9.400748562176212e-05,1.2,9.400748562176212e-05,0,9.400748562176212e-05,1.2,9.400748562176212e-05,0,9.400748562176212e-05,0,9.400748562176212e-05,0,9.400748562176212e-05,0,9.400748562176212e-05,1.2,9.400748562176212e-05,0.7465613379150144
9.401286291007206e-05,1.2,9.401286291007206e-05,0,9.401286291007206e-05,1.2,9.401286291007206e-05,0,9.401286291007206e-05,0,9.401286291007206e-05,0,9.401286291007206e-05,0,9.401286291007206e-05,1.2,9.401286291007206e-05,0.7453038644151195
9.402361748669194e-05,1.2,9.402361748669194e-05,0,9.402361748669194e-05,1.2,9.402361748669194e-05,0,9.402361748669194e-05,0,9.402361748669194e-05,0,9.402361748669194e-05,0,9.402361748669194e-05,1.2,9.402361748669194e-05,0.7441238240437299
9.404512663993169e-05,1.2,9.404512663993169e-05,0,9.404512663993169e-05,1.2,9.404512663993169e-05,0,9.404512663993169e-05,0,9.404512663993169e-05,0,9.404512663993169e-05,0,9.404512663993169e-05,1.2,9.404512663993169e-05,0.7434078571868741
9.408814494641121e-05,1.2,9.408814494641121e-05,0,9.408814494641121e-05,1.2,9.408814494641121e-05,0,9.408814494641121e-05,0,9.408814494641121e-05,0,9.408814494641121e-05,0,9.408814494641121e-05,1.2,9.408814494641121e-05,0.7436532330710841
9.417418155937024e-05,1.2,9.417418155937024e-05,0,9.417418155937024e-05,1.2,9.417418155937024e-05,0,9.417418155937024e-05,0,9.417418155937024e-05,0,9.417418155937024e-05,0,9.417418155937024e-05,1.2,9.417418155937024e-05,0.7436322047240811
9.434625478528829e-05,1.2,9.434625478528829e-05,0,9.434625478528829e-05,1.2,9.434625478528829e-05,0,9.434625478528829e-05,0,9.434625478528829e-05,0,9.434625478528829e-05,0,9.434625478528829e-05,1.2,9.434625478528829e-05,0.7435550173498024
9.469040123712441e-05,1.2,9.469040123712441e-05,0,9.469040123712441e-05,1.2,9.469040123712441e-05,0,9.469040123712441e-05,0,9.469040123712441e-05,0,9.469040123712441e-05,0,9.469040123712441e-05,1.2,9.469040123712441e-05,0.7435844827247776
9.500099999999999e-05,1.2,9.500099999999999e-05,0,9.500099999999999e-05,1.2,9.500099999999999e-05,0,9.500099999999999e-05,0,9.500099999999999e-05,0,9.500099999999999e-05,0,9.500099999999999e-05,1.2,9.500099999999999e-05,0.7435929788361729
9.500125e-05,1.2,9.500125e-05,0,9.500125e-05,1.2,9.500125e-05,0,9.500125e-05,0,9.500125e-05,0,9.500125e-05,0,9.500125e-05,0.8999999999960387,9.500125e-05,0.7435928845179893
9.500134375e-05,1.2,9.500134375e-05,0,9.500134375e-05,1.2,9.500134375e-05,0,9.500134375e-05,0,9.500134375e-05,0,9.500134375e-05,0,9.500134375e-05,0.7874999999902017,9.500134375e-05,0.7435928499426884
9.500139062500001e-05,1.2,9.500139062500001e-05,0,9.500139062500001e-05,1.2,9.500139062500001e-05,0,9.500139062500001e-05,0,9.500139062500001e-05,0,9.500139062500001e-05,0,9.500139062500001e-05,0.7312499999872832,9.500139062500001e-05,0.7435928326413362
9.500148437500001e-05,1.2,9.500148437500001e-05,0,9.500148437500001e-05,1.2,9.500148437500001e-05,0,9.500148437500001e-05,0,9.500148437500001e-05,0,9.500148437500001e-05,0,9.500148437500001e-05,0.618749999981446,9.500148437500001e-05,0.7435927927993409
9.500151691690784e-05,1.2,9.500151691690784e-05,0,9.500151691690784e-05,1.2,9.500151691690784e-05,0,9.500151691690784e-05,0,9.500151691690784e-05,0,9.500151691690784e-05,0,9.500151691690784e-05,0.579699710579608,9.500151691690784e-05,0.7435927826786572
9.500153318786176e-05,1.2,9.500153318786176e-05,0,9.500153318786176e-05,1.2,9.500153318786176e-05,0,9.500153318786176e-05,0,9.500153318786176e-05,0,9.500153318786176e-05,0,9.500153318786176e-05,0.5601745658786889,9.500153318786176e-05,0.7435927819038161
9.50015657297696e-05,1.2,9.50015657297696e-05,0,9.50015657297696e-05,1.2,9.50015657297696e-05,0,9.50015657297696e-05,0,9.50015657297696e-05,0,9.50015657297696e-05,0,9.50015657297696e-05,0.5211242764768508,9.50015657297696e-05,0.7435926182567533
9.500158532874737e-05,1.2,9.500158532874737e-05,0,9.500158532874737e-05,1.2,9.500158532874737e-05,0,9.500158532874737e-05,0,9.500158532874737e-05,0,9.500158532874737e-05,0,9.500158532874737e-05,0.4976055031547706,9.500158532874737e-05,0.7435919156353735
9.500160443018363e-05,1.2,9.500160443018363e-05,0,9.500160443018363e-05,1.2,9.500160443018363e-05,0,9.500160443018363e-05,0,9.500160443018363e-05,0,9.500160443018363e-05,0,9.500160443018363e-05,0.4746837796348665,9.500160443018363e-05,0.7435882491991309
9.500162185363255e-05,1.2,9.500162185363255e-05,0,9.500162185363255e-05,1.2,9.500162185363255e-05,0,9.500162185363255e-05,0,9.500162185363255e-05,0,9.500162185363255e-05,0,9.500162185363255e-05,0.4537756409379305,9.500162185363255e-05,0.7435819845615368
9.500163270444575e-05,1.2,9.500163270444575e-05,0,9.500163270444575e-05,1.2,9.500163270444575e-05,0,9.500163270444575e-05,0,9.500163270444575e-05,0,9.500163270444575e-05,0,9.500163270444575e-05,0.4407546650876544,9.500163270444575e-05,0.7435772425330022
9.500163575960166e-05,1.2,9.500163575960166e-05,0,9.500163575960166e-05,1.2,9.500163575960166e-05,0,9.500163575960166e-05,0,9.500163575960166e-05,0,9.500163575960166e-05,0,9.500163575960166e-05,0.4370884780071719,9.500163575960166e-05,0.7435758163953987
9.500164186991346e-05,1.2,9.500164186991346e-05,0,9.500164186991346e-05,1.2,9.500164186991346e-05,0,9.500164186991346e-05,0,9.500164186991346e-05,0,9.500164186991346e-05,0,9.500164186991346e-05,0.4297561038462069,9.500164186991346e-05,0.7435729627727957
9.500165409053706e-05,1.2,9.500165409053706e-05,0,9.500165409053706e-05,1.2,9.500165409053706e-05,0,9.500165409053706e-05,0,9.500165409053706e-05,0,9.500165409053706e-05,0,9.500165409053706e-05,0.4150913555242772,9.500165409053706e-05,0.7435672511411838
9.500167427736058e-05,1.2,9.500167427736058e-05,0,9.500167427736058e-05,1.2,9.500167427736058e-05,0,9.500167427736058e-05,0,9.500167427736058e-05,0,9.500167427736058e-05,0,9.500167427736058e-05,0.3908671672927689,9.500167427736058e-05,0.7435578116509799
9.500168437077234e-05,1.2,9.500168437077234e-05,0,9.500168437077234e-05,1.2,9.500168437077234e-05,0,9.500168437077234e-05,0,9.500168437077234e-05,0,9.500168437077234e-05,0,9.500168437077234e-05,0.3787550731851463,9.500168437077234e-05,0.7435530925086273
9.500170455759585e-05,1.2,9.500170455759585e-05,0,9.500170455759585e-05,1.2,9.500170455759585e-05,0,9.500170455759585e-05,0,9.500170455759585e-05,0,9.500170455759585e-05,0,9.500170455759585e-05,0.3545308849699011,9.500170455759585e-05,0.7435436662675361
9.500173204909037e-05,1.2,9.500173204909037e-05,0,9.500173204909037e-05,1.2,9.500173204909037e-05,0,9.500173204909037e-05,0,9.500173204909037e-05,0,9.500173204909037e-05,0,9.500173204909037e-05,0.3215410915533319,9.500173204909037e-05,0.7435308567394673
9.500178703207939e-05,1.2,9.500178703207939e-05,0,9.500178703207939e-05,1.2,9.500178703207939e-05,0,9.500178703207939e-05,0,9.500178703207939e-05,0,9.500178703207939e-05,0,9.500178703207939e-05,0.2555615047201935,9.500178703207939e-05,0.7435053396706433
9.500185205663767e-05,1.2,9.500185205663767e-05,0,9.500185205663767e-05,1.2,9.500185205663767e-05,0,9.500185205663767e-05,0,9.500185205663767e-05,0,9.500185205663767e-05,0,9.500185205663767e-05,0.1775320347905147,9.500185205663767e-05,0.7434753378030995
9.500192602831883e-05,1.2,9.500192602831883e-05,0,9.500192602831883e-05,1.2,9.500192602831883e-05,0,9.500192602831883e-05,0,9.500192602831883e-05,0,9.500192602831883e-05,0,9.500192602831883e-05,0.08876601740245449,9.500192602831883e-05,0.7434414377208001
9.5002e-05,1.2,9.5002e-05,0,9.5002e-05,1.2,9.5002e-05,0,9.5002e-05,0,9.5002e-05,0,9.5002e-05,0,9.5002e-05,0,9.5002e-05,0.7434077815534746
9.500208748005535e-05,1.2,9.500208748005535e-05,0,9.500208748005535e-05,1.2,9.500208748005535e-05,0,9.500208748005535e-05,0,9.500208748005535e-05,0,9.500208748005535e-05,0,9.500208748005535e-05,0,9.500208748005535e-05,0.7433684587054502
9.500218465193234e-05,1.2,9.500218465193234e-05,0,9.500218465193234e-05,1.2,9.500218465193234e-05,0,9.500218465193234e-05,0,9.500218465193234e-05,0,9.500218465193234e-05,0,9.500218465193234e-05,0,9.500218465193234e-05,0.7433249850974271
9.500226560047016e-05,1.2,9.500226560047016e-05,0,9.500226560047016e-05,1.2,9.500226560047016e-05,0,9.500226560047016e-05,0,9.500226560047016e-05,0,9.500226560047016e-05,0,9.500226560047016e-05,0,9.500226560047016e-05,0.7432890824891303
9.50024274975458e-05,1.2,9.50024274975458e-05,0,9.50024274975458e-05,1.2,9.50024274975458e-05,0,9.50024274975458e-05,0,9.50024274975458e-05,0,9.50024274975458e-05,0,9.50024274975458e-05,0,9.50024274975458e-05,0.7432181220482494
9.500275129169706e-05,1.2,9.500275129169706e-05,0,9.500275129169706e-05,1.2,9.500275129169706e-05,0,9.500275129169706e-05,0,9.500275129169706e-05,0,9.500275129169706e-05,0,9.500275129169706e-05,0,9.500275129169706e-05,0.7430795006148947
9.50033988799996e-05,1.2,9.50033988799996e-05,0,9.50033988799996e-05,1.2,9.50033988799996e-05,0,9.50033988799996e-05,0,9.50033988799996e-05,0,9.50033988799996e-05,0,9.50033988799996e-05,0,9.50033988799996e-05,0.7428150109433053
9.500469405660467e-05,1.2,9.500469405660467e-05,0,9.500469405660467e-05,1.2,9.500469405660467e-05,0,9.500469405660467e-05,0,9.500469405660467e-05,0,9.500469405660467e-05,0,9.500469405660467e-05,0,9.500469405660467e-05,0.7423326235003029
9.500728440981481e-05,1.2,9.500728440981481e-05,0,9.500728440981481e-05,1.2,9.500728440981481e-05,0,9.500728440981481e-05,0,9.500728440981481e-05,0,9.500728440981481e-05,0,9.500728440981481e-05,0,9.500728440981481e-05,0.7415312209398696
9.50124651162351e-05,1.2,9.50124651162351e-05,0,9.50124651162351e-05,1.2,9.50124651162351e-05,0,9.50124651162351e-05,0,9.50124651162351e-05,0,9.50124651162351e-05,0,9.50124651162351e-05,0,9.50124651162351e-05,0.7403945683704711
9.502282652907566e-05,1.2,9.502282652907566e-05,0,9.502282652907566e-05,1.2,9.502282652907566e-05,0,9.502282652907566e-05,0,9.502282652907566e-05,0,9.502282652907566e-05,0,9.502282652907566e-05,0,9.502282652907566e-05,0.7392973115034532
9.50435493547568e-05,1.2,9.50435493547568e-05,0,9.50435493547568e-05,1.2,9.50435493547568e-05,0,9.50435493547568e-05,0,9.50435493547568e-05,0,9.50435493547568e-05,0,9.50435493547568e-05,0,9.50435493547568e-05,0.7386063108799688
9.508499500611907e-05,1.2,9.508499500611907e-05,0,9.508499500611907e-05,1.2,9.508499500611907e-05,0,9.508499500611907e-05,0,9.508499500611907e-05,0,9.508499500611907e-05,0,9.508499500611907e-05,0,9.508499500611907e-05,0.7388123984083079
9.516788630884361e-05,1.2,9.516788630884361e-05,0,9.516788630884361e-05,1.2,9.516788630884361e-05,0,9.516788630884361e-05,0,9.516788630884361e-05,0,9.516788630884361e-05,0,9.516788630884361e-05,0,9.516788630884361e-05,0.7387974242849366
9.533366891429269e-05,1.2,9.533366891429269e-05,0,9.533366891429269e-05,1.2,9.533366891429269e-05,0,9.533366891429269e-05,0,9.533366891429269e-05,0,9.533366891429269e-05,0,9.533366891429269e-05,0,9.533366891429269e-05,0.7387313910250597
9.566523412519086e-05,1.2,9.566523412519086e-05,0,9.566523412519086e-05,1.2,9.566523412519086e-05,0,9.566523412519086e-05,0,9.566523412519086e-05,0,9.566523412519086e-05,0,9.566523412519086e-05,0,9.566523412519086e-05,0.7387563168500434
9.599999999999999e-05,1.2,9.599999999999999e-05,0,9.599999999999999e-05,1.2,9.599999999999999e-05,0,9.599999999999999e-05,0,9.599999999999999e-05,0,9.599999999999999e-05,0,9.599999999999999e-05,0,9.599999999999999e-05,0.7387638675935494
9.600024999999999e-05,1.2,9.600024999999999e-05,0,9.600024999999999e-05,1.2,9.600024999999999e-05,0.2999999999884605,9.600024999999999e-05,0.2999999999884605,9.600024999999999e-05,0.2999999999884605,9.600024999999999e-05,0.2999999999884605,9.600024999999999e-05,0.2999999999884605,9.600024999999999e-05,0.7387637837366645
9.600034375e-05,1.2,9.600034375e-05,0,9.600034375e-05,1.2,9.600034375e-05,0.4124999999942976,9.600034375e-05,0.4124999999942976,9.600034375e-05,0.4124999999942976,9.600034375e-05,0.4124999999942976,9.600034375e-05,0.4124999999942976,9.600034375e-05,0.7387636843910593
9.6000390625e-05,1.2,9.6000390625e-05,0,9.6000390625e-05,1.2,9.6000390625e-05,0.4687499999972162,9.6000390625e-05,0.4687499999972162,9.6000390625e-05,0.4687499999972162,9.6000390625e-05,0.4687499999972162,9.6000390625e-05,0.4687499999972162,9.6000390625e-05,0.7387635350588579
9.60004140625e-05,1.2,9.60004140625e-05,0,9.60004140625e-05,1.2,9.60004140625e-05,0.4968749999986755,9.60004140625e-05,0.4968749999986755,9.60004140625e-05,0.4968749999986755,9.60004140625e-05,0.4968749999986755,9.60004140625e-05,0.4968749999986755,9.60004140625e-05,0.7387633962583495
9.60004609375e-05,1.2,9.60004609375e-05,0,9.60004609375e-05,1.2,9.60004609375e-05,0.5531250000015939,9.60004609375e-05,0.5531250000015939,9.60004609375e-05,0.5531250000015939,9.60004609375e-05,0.5531250000015939,9.60004609375e-05,0.5531250000015939,9.60004609375e-05,0.738762715746805
9.600047555651478e-05,1.2,9.600047555651478e-05,0,9.600047555651478e-05,1.2,9.600047555651478e-05,0.5706678177371752,9.600047555651478e-05,0.5706678177371752,9.600047555651478e-05,0.5706678177371752,9.600047555651478e-05,0.5706678177371752,9.600047555651478e-05,0.5706678177371752,9.600047555651478e-05,0.7387623965581285
9.600050479454434e-05,1.2,9.600050479454434e-05,0,9.600050479454434e-05,1.2,9.600050479454434e-05,0.6057534532083377,9.600050479454434e-05,0.6057534532083377,9.600050479454434e-05,0.6057534532083377,9.600050479454434e-05,0.6057534532083377,9.600050479454434e-05,0.6057534532083377,9.600050479454434e-05,0.7387681574537747
9.600052347758516e-05,1.2,9.600052347758516e-05,0,9.600052347758516e-05,1.2,9.600052347758516e-05,0.6281731021906978,9.600052347758516e-05,0.6281731021906978,9.600052347758516e-05,0.6281731021906978,9.600052347758516e-05,0.6281731021906978,9.600052347758516e-05,0.6281731021906978,9.600052347758516e-05,0.7388028621786469
9.600053788767063e-05,1.2,9.600053788767063e-05,0,9.600053788767063e-05,1.2,9.600053788767063e-05,0.645465204754999,9.600053788767063e-05,0.645465204754999,9.600053788767063e-05,0.645465204754999,9.600053788767063e-05,0.645465204754999,9.600053788767063e-05,0.645465204754999,9.600053788767063e-05,0.738898527935866
9.600055023209004e-05,1.2,9.600055023209004e-05,0,9.600055023209004e-05,1.2,9.600055023209004e-05,0.6602785080408318,9.600055023209004e-05,0.6602785080408318,9.600055023209004e-05,0.6602785080408318,9.600055023209004e-05,0.6602785080408318,9.600055023209004e-05,0.6602785080408318,9.600055023209004e-05,0.739032978789911
9.600056035603649e-05,1.2,9.600056035603649e-05,0,9.600056035603649e-05,1.2,9.600056035603649e-05,0.6724272437854446,9.600056035603649e-05,0.6724272437854446,9.600056035603649e-05,0.6724272437854446,9.600056035603649e-05,0.6724272437854446,9.600056035603649e-05,0.6724272437854446,9.600056035603649e-05,0.7391657396722585
9.600057097855349e-05,1.2,9.600057097855349e-05,0,9.600057097855349e-05,1.2,9.600057097855349e-05,0.6851742641842978,9.600057097855349e-05,0.6851742641842978,9.600057097855349e-05,0.6851742641842978,9.600057097855349e-05,0.6851742641842978,9.600057097855349e-05,0.6851742641842978,9.600057097855349e-05,0.7393168273919799
9.600058043264797e-05,1.2,9.600058043264797e-05,0,9.600058043264797e-05,1.2,9.600058043264797e-05,0.6965191775556642,9.600058043264797e-05,0.6965191775556642,9.600058043264797e-05,0.6965191775556642,9.600058043264797e-05,0.6965191775556642,9.600058043264797e-05,0.6965191775556642,9.600058043264797e-05,0.7394530821414245
9.600059423632934e-05,1.2,9.600059423632934e-05,0,9.600059423632934e-05,1.2,9.600059423632934e-05,0.7130835951991813,9.600059423632934e-05,0.7130835951991813,9.600059423632934e-05,0.7130835951991813,9.600059423632934e-05,0.7130835951991813,9.600059423632934e-05,0.7130835951991813,9.600059423632934e-05,0.7396536812576067
9.60006114937815e-05,1.2,9.60006114937815e-05,0,9.60006114937815e-05,1.2,9.60006114937815e-05,0.7337925378003013,9.60006114937815e-05,0.7337925378003013,9.60006114937815e-05,0.7337925378003013,9.60006114937815e-05,0.7337925378003013,9.60006114937815e-05,0.7337925378003013,9.60006114937815e-05,0.7399047219882531
9.600063271281793e-05,1.2,9.600063271281793e-05,0,9.600063271281793e-05,1.2,9.600063271281793e-05,0.75925538151533,9.600063271281793e-05,0.75925538151533,9.600063271281793e-05,0.75925538151533,9.600063271281793e-05,0.75925538151533,9.600063271281793e-05,0.75925538151533,9.600063271281793e-05,0.740213162095779
9.600067515089079e-05,1.2,9.600067515089079e-05,0,9.600067515089079e-05,1.2,9.600067515089079e-05,0.8101810689453876,9.600067515089079e-05,0.8101810689453876,9.600067515089079e-05,0.8101810689453876,9.600067515089079e-05,0.8101810689453876,9.600067515089079e-05,0.8101810689453876,9.600067515089079e-05,0.7408280057375911
9.600073041201345e-05,1.2,9.600073041201345e-05,0,9.600073041201345e-05,1.2,9.600073041201345e-05,0.876494416141623,9.600073041201345e-05,0.876494416141623,9.600073041201345e-05,0.876494416141623,9.600073041201345e-05,0.876494416141623,9.600073041201345e-05,0.876494416141623,9.600073041201345e-05,0.7416248580857246
9.600084093425878e-05,1.2,9.600084093425878e-05,0,9.600084093425878e-05,1.2,9.600084093425878e-05,1.009121110534094,9.600084093425878e-05,1.009121110534094,9.600084093425878e-05,1.009121110534094,9.600084093425878e-05,1.009121110534094,9.600084093425878e-05,1.009121110534094,9.600084093425878e-05,0.7432060154656217
9.600099999999999e-05,1.2,9.600099999999999e-05,0,9.600099999999999e-05,1.2,9.600099999999999e-05,1.199999999986368,9.600099999999999e-05,1.199999999986368,9.600099999999999e-05,1.199999999986368,9.600099999999999e-05,1.199999999986368,9.600099999999999e-05,1.199999999986368,9.600099999999999e-05,0.7454519876869032
9.600111400363621e-05,1.2,9.600111400363621e-05,0,9.600111400363621e-05,1.063195636548856,9.600111400363621e-05,1.2,9.600111400363621e-05,1.2,9.600111400363621e-05,1.2,9.600111400363621e-05,1.2,9.600111400363621e-05,1.2,9.600111400363621e-05,0.7470316183911315
9.600125023920299e-05,1.2,9.600125023920299e-05,0,9.600125023920299e-05,0.8997129564048822,9.600125023920299e-05,1.2,9.600125023920299e-05,1.2,9.600125023920299e-05,1.2,9.600125023920299e-05,1.2,9.600125023920299e-05,1.2,9.600125023920299e-05,0.7489068732599521
9.600136391330011e-05,1.2,9.600136391330011e-05,0,9.600136391330011e-05,0.763304039869511,9.600136391330011e-05,1.2,9.600136391330011e-05,1.2,9.600136391330011e-05,1.2,9.600136391330011e-05,1.2,9.600136391330011e-05,1.2,9.600136391330011e-05,0.7504527230775349
9.600142075034867e-05,1.2,9.600142075034867e-05,0,9.600142075034867e-05,0.6950995815936939,9.600142075034867e-05,1.2,9.600142075034867e-05,1.2,9.600142075034867e-05,1.2,9.600142075034867e-05,1.2,9.600142075034867e-05,1.2,9.600142075034867e-05,0.7512193396631244
9.600149921206192e-05,1.2,9.600149921206192e-05,0,9.600149921206192e-05,0.6009455256876789,9.600149921206192e-05,1.2,9.600149921206192e-05,1.2,9.600149921206192e-05,1.2,9.600149921206192e-05,1.2,9.600149921206192e-05,1.2,9.600149921206192e-05,0.7522712067651303
9.600153066950543e-05,1.2,9.600153066950543e-05,0,9.600153066950543e-05,0.5631965934849258,9.600153066950543e-05,1.2,9.600153066950543e-05,1.2,9.600153066950543e-05,1.2,9.600153066950543e-05,1.2,9.600153066950543e-05,1.2,9.600153066950543e-05,0.7526916370776008
9.600157336844917e-05,1.2,9.600157336844917e-05,0,9.600157336844917e-05,0.5119578609897377,9.600157336844917e-05,1.2,9.600157336844917e-05,1.2,9.600157336844917e-05,1.2,9.600157336844917e-05,1.2,9.600157336844917e-05,1.2,9.600157336844917e-05,0.7532474103655188
9.600158958008864e-05,1.2,9.600158958008864e-05,0,9.600158958008864e-05,0.4925038936301832,9.600158958008864e-05,1.2,9.600158958008864e-05,1.2,9.600158958008864e-05,1.2,9.600158958008864e-05,1.2,9.600158958008864e-05,1.2,9.600158958008864e-05,0.7534401608649159
9.600160763834179e-05,1.2,9.600160763834179e-05,0,9.600160763834179e-05,0.4708339898518947,9.600160763834179e-05,1.2,9.600160763834179e-05,1.2,9.600160763834179e-05,1.2,9.600160763834179e-05,1.2,9.600160763834179e-05,1.2,9.600160763834179e-05,0.7535665918255789
9.600162482481358e-05,1.2,9.600162482481358e-05,0,9.600162482481358e-05,0.4502102236967493,9.600162482481358e-05,1.2,9.600162482481358e-05,1.2,9.600162482481358e-05,1.2,9.600162482481358e-05,1.2,9.600162482481358e-05,1.2,9.600162482481358e-05,0.7535952714081326
9.600163432678055e-05,1.2,9.600163432678055e-05,0,9.600163432678055e-05,0.4388078633420147,9.600163432678055e-05,1.2,9.600163432678055e-05,1.2,9.600163432678055e-05,1.2,9.600163432678055e-05,1.2,9.600163432678055e-05,1.2,9.600163432678055e-05,0.7535884604442907
9.600163737931796e-05,1.2,9.600163737931796e-05,0,9.600163737931796e-05,0.4351448184420585,9.600163737931796e-05,1.2,9.600163737931796e-05,1.2,9.600163737931796e-05,1.2,9.600163737931796e-05,1.2,9.600163737931796e-05,1.2,9.600163737931796e-05,0.753583713992898
9.60016434843928e-05,1.2,9.60016434843928e-05,0,9.60016434843928e-05,0.427818728642146,9.60016434843928e-05,1.2,9.60016434843928e-05,1.2,9.60016434843928e-05,1.2,9.60016434843928e-05,1.2,9.60016434843928e-05,1.2,9.60016434843928e-05,0.7535741757429695
9.600165402025475e-05,1.2,9.600165402025475e-05,0,9.600165402025475e-05,0.4151756943013384,9.600165402025475e-05,1.2,9.600165402025475e-05,1.2,9.600165402025475e-05,1.2,9.600165402025475e-05,1.2,9.600165402025475e-05,1.2,9.600165402025475e-05,0.7535574757660479
9.600166930532733e-05,1.2,9.600166930532733e-05,0,9.600166930532733e-05,0.3968336072073768,9.600166930532733e-05,1.2,9.600166930532733e-05,1.2,9.600166930532733e-05,1.2,9.600166930532733e-05,1.2,9.600166930532733e-05,1.2,9.600166930532733e-05,0.7535327182119701
9.600169987547248e-05,1.2,9.600169987547248e-05,0,9.600169987547248e-05,0.3601494330194537,9.600169987547248e-05,1.2,9.600169987547248e-05,1.2,9.600169987547248e-05,1.2,9.600169987547248e-05,1.2,9.600169987547248e-05,1.2,9.600169987547248e-05,0.7534824137393681
9.600172348173801e-05,1.2,9.600172348173801e-05,0,9.600172348173801e-05,0.3318219143846208,9.600172348173801e-05,1.2,9.600172348173801e-05,1.2,9.600172348173801e-05,1.2,9.600172348173801e-05,1.2,9.600172348173801e-05,1.2,9.600172348173801e-05,0.7534434974009816
