/VIN (inital_phase=120) X,/VIN (inital_phase=120) Y,/SoC (inital_phase=120) X,/SoC (inital_phase=120) Y,/COMP_OUT (inital_phase=120) X,/COMP_OUT (inital_phase=120) Y,/B_Buf<7> (inital_phase=120) X,/B_Buf<7> (inital_phase=120) Y,/B_Buf<6> (inital_phase=120) X,/B_Buf<6> (inital_phase=120) Y,/B_Buf<5> (inital_phase=120) X,/B_Buf<5> (inital_phase=120) Y,/B_Buf<2> (inital_phase=120) X,/B_Buf<2> (inital_phase=120) Y,/B_Buf<1> (inital_phase=120) X,/B_Buf<1> (inital_phase=120) Y,/B_Buf<3> (inital_phase=120) X,/B_Buf<3> (inital_phase=120) Y,/B_Buf<0> (inital_phase=120) X,/B_Buf<0> (inital_phase=120) Y,/EoC (inital_phase=120) X,/EoC (inital_phase=120) Y,/I25/DAC_OUT (inital_phase=120) X,/I25/DAC_OUT (inital_phase=120) Y,/I25/SH_OUT (inital_phase=120) X,/I25/SH_OUT (inital_phase=120) Y,/B_Buf<4> (inital_phase=120) X,/B_Buf<4> (inital_phase=120) Y
2.300140268399038e-05,0.3674419009630773,2.300140268399038e-05,1.2,2.300140268399038e-05,9.241701819416185e-07,2.300140268399038e-05,1.199999560053227,2.300140268399038e-05,9.540330472441606e-08,2.300140268399038e-05,1.200388589724909,2.300140268399038e-05,1.200388589725266,2.300140268399038e-05,9.540330464236102e-08,2.300140268399038e-05,9.540330471565091e-08,2.300140268399038e-05,1.200388589724926,2.300140268399038e-05,0.7172792120430397,2.300140268399038e-05,0.7731825599957489,2.300140268399038e-05,0.3676327661022967,2.300140268399038e-05,9.540330471031629e-08
2.30014242452236e-05,0.3674411516644164,2.30014242452236e-05,1.2,2.30014242452236e-05,9.241287347719158e-07,2.30014242452236e-05,1.199999560053243,2.30014242452236e-05,9.540330464566664e-08,2.30014242452236e-05,1.200568054032975,2.30014242452236e-05,1.200568054032611,2.30014242452236e-05,9.540330473096032e-08,2.30014242452236e-05,9.540330462706663e-08,2.30014242452236e-05,1.200568054032953,2.30014242452236e-05,0.6914057321829692,2.30014242452236e-05,0.7731828475148589,2.30014242452236e-05,0.3676322473806674,2.30014242452236e-05,9.540330462239018e-08
2.30014513667738e-05,0.3674402091335336,2.30014513667738e-05,1.2,2.30014513667738e-05,9.240556662629744e-07,2.30014513667738e-05,1.199999560053222,2.30014513667738e-05,9.540330475240879e-08,2.30014513667738e-05,1.200883055198149,2.30014513667738e-05,1.200883055198341,2.30014513667738e-05,9.540330464338411e-08,2.30014513667738e-05,9.540330472171126e-08,2.30014513667738e-05,1.200883055198178,2.30014513667738e-05,0.6588598719419392,2.30014513667738e-05,0.7731833902928595,2.30014513667738e-05,0.367632114523354,2.30014513667738e-05,9.540330475924874e-08
2.300147181653944e-05,0.3674394984616363,2.300147181653944e-05,1.2,2.300147181653944e-05,9.239770927405887e-07,2.300147181653944e-05,1.199999560053245,2.300147181653944e-05,9.54033046051414e-08,2.300147181653944e-05,1.201302986016533,2.300147181653944e-05,1.201302986016258,2.300147181653944e-05,9.540330471987697e-08,2.300147181653944e-05,9.540330462699507e-08,2.300147181653944e-05,1.201302986016506,2.300147181653944e-05,0.6343201531741616,2.300147181653944e-05,0.773183955638972,2.300147181653944e-05,0.3676322155431792,2.300147181653944e-05,9.540330456365138e-08
2.300150386373052e-05,0.3674383847558507,2.300150386373052e-05,1.2,2.300150386373052e-05,9.238018439285223e-07,2.300150386373052e-05,1.199999560053421,2.300150386373052e-05,9.540330475916282e-08,2.300150386373052e-05,1.202747532027653,2.300150386373052e-05,1.202747532027572,2.300150386373052e-05,9.54033046476876e-08,2.300150386373052e-05,9.54033047431176e-08,2.300150386373052e-05,1.202747532027687,2.300150386373052e-05,0.5958635238746831,2.300150386373052e-05,0.7731852344665221,2.300150386373052e-05,0.3676326917751628,2.300150386373052e-05,9.540330481069197e-08
2.300152705769769e-05,0.3674375787183879,2.300152705769769e-05,1.2,2.300152705769769e-05,9.236268198831207e-07,2.300152705769769e-05,1.199999560052991,2.300152705769769e-05,9.540330459950206e-08,2.300152705769769e-05,1.205648710027336,2.300152705769769e-05,1.205648710027829,2.300152705769769e-05,9.540330469466729e-08,2.300152705769769e-05,9.540330461935779e-08,2.300152705769769e-05,1.20564871002754,2.300152705769769e-05,0.5680307632667156,2.300152705769769e-05,0.7731865841120553,2.300152705769769e-05,0.3676336990551488,2.300152705769769e-05,9.540330456154231e-08
2.300155338367222e-05,0.367436663837908,2.300155338367222e-05,1.2,2.300155338367222e-05,9.233528449847457e-07,2.300155338367222e-05,1.199999560053312,2.300155338367222e-05,9.540330472620817e-08,2.300155338367222e-05,1.210433276304975,2.300155338367222e-05,1.210433276304737,2.300155338367222e-05,9.540330471096495e-08,2.300155338367222e-05,9.540330474142256e-08,2.300155338367222e-05,1.21043327630489,2.300155338367222e-05,0.5364395938361414,2.300155338367222e-05,0.7731887972943773,2.300155338367222e-05,0.3676362730977512,2.300155338367222e-05,9.540330479547839e-08
2.300157828065053e-05,0.3674357986185012,2.300157828065053e-05,1.2,2.300157828065053e-05,9.229858199863083e-07,2.300157828065053e-05,1.199999560053224,2.300157828065053e-05,9.540330461268698e-08,2.300157828065053e-05,1.191684026513715,2.300157828065053e-05,1.191684026513222,2.300157828065053e-05,9.540330462633293e-08,2.300157828065053e-05,9.54033046354373e-08,2.300157828065053e-05,1.191684026513734,2.300157828065053e-05,0.5065632198661429,2.300157828065053e-05,0.773191803924685,2.300157828065053e-05,0.3676407087713108,2.300157828065053e-05,9.540330460656412e-08
2.30015841441681e-05,0.3674355948497117,2.30015841441681e-05,1.2,2.30015841441681e-05,9.22880031970995e-07,2.30015841441681e-05,1.199999560053317,2.30015841441681e-05,9.540330474856493e-08,2.30015841441681e-05,1.175106614362813,2.30015841441681e-05,1.175106614362425,2.30015841441681e-05,9.540330472544359e-08,2.30015841441681e-05,9.540330473779348e-08,2.30015841441681e-05,1.175106614362567,2.30015841441681e-05,0.4995269987811989,2.30015841441681e-05,0.7731926618221888,2.30015841441681e-05,0.3676420575792789,2.30015841441681e-05,9.540330472245826e-08
2.300159134799335e-05,0.3674353445026325,2.300159134799335e-05,1.2,2.300159134799335e-05,9.22737950642848e-07,2.300159134799335e-05,1.199999560053271,2.300159134799335e-05,9.540330465132902e-08,2.300159134799335e-05,1.123993377174288,2.300159134799335e-05,1.123993377174266,2.300159134799335e-05,9.540330465100298e-08,2.300159134799335e-05,9.540330462964548e-08,2.300159134799335e-05,1.123993377174144,2.300159134799335e-05,0.4908824084723178,2.300159134799335e-05,0.7731937999442061,2.300159134799335e-05,0.3676438520232612,2.300159134799335e-05,9.540330465042859e-08
2.300159924661051e-05,0.3674350700102244,2.300159924661051e-05,1.2,2.300159924661051e-05,9.225663282363402e-07,2.300159924661051e-05,1.199999560053218,2.300159924661051e-05,9.54033047080462e-08,2.300159924661051e-05,0.9932834183055724,2.300159924661051e-05,0.9932834183058196,2.300159924661051e-05,9.540330469478807e-08,2.300159924661051e-05,9.540330472495489e-08,2.300159924661051e-05,0.993283418305536,2.300159924661051e-05,0.4814040678827072,2.300159924661051e-05,0.7731951543900429,2.300159924661051e-05,0.3676459662003589,2.300159924661051e-05,9.540330467574658e-08
2.30016054230559e-05,0.3674348553666961,2.30016054230559e-05,1.2,2.30016054230559e-05,9.224203001708025e-07,2.30016054230559e-05,1.199999560053347,2.30016054230559e-05,9.540330468982149e-08,2.30016054230559e-05,0.8302290992457504,2.30016054230559e-05,0.8302290992459798,2.30016054230559e-05,9.540330465335247e-08,2.30016054230559e-05,9.540330462695819e-08,2.30016054230559e-05,0.8302290992458365,2.30016054230559e-05,0.4739923334159805,2.30016054230559e-05,0.7731962899606991,2.30016054230559e-05,0.3676476932553395,2.30016054230559e-05,9.540330466074745e-08
2.300161531485684e-05,0.3674345116073869,2.300161531485684e-05,1.2,2.300161531485684e-05,9.221643007558805e-07,2.300161531485684e-05,1.199999560053351,2.300161531485684e-05,9.540330467980533e-08,2.300161531485684e-05,0.4781458619006969,2.300161531485684e-05,0.4781458619007555,2.300161531485684e-05,9.540330467779869e-08,2.300161531485684e-05,9.540330472283846e-08,2.300161531485684e-05,0.4781458619005979,2.300161531485684e-05,0.4621221722956735,2.300161531485684e-05,0.7731982391150656,2.300161531485684e-05,0.3676504561551371,2.300161531485684e-05,9.540330469807506e-08
2.300162089448586e-05,0.3674343177044729,2.300162089448586e-05,1.2,2.300162089448586e-05,9.220073648270487e-07,2.300162089448586e-05,1.199999560053382,2.300162089448586e-05,9.540330461757237e-08,2.300162089448586e-05,0.2527246887477307,2.300162089448586e-05,0.2527246887477438,2.300162089448586e-05,9.540330461868753e-08,2.300162089448586e-05,9.540330466831371e-08,2.300162089448586e-05,0.2527246887477134,2.300162089448586e-05,0.4554266174713927,2.300162089448586e-05,0.7731994022329203,2.300162089448586e-05,0.3676519198669889,2.300162089448586e-05,9.540330464357999e-08
2.300162434808123e-05,0.3674341976853597,2.300162434808123e-05,1.2,2.300162434808123e-05,9.219053852021783e-07,2.300162434808123e-05,1.199999560053302,2.300162434808123e-05,9.540330475290175e-08,2.300162434808123e-05,0.131540573259018,2.300162434808123e-05,0.1315405732590189,2.300162434808123e-05,9.540330473101367e-08,2.300162434808123e-05,9.540330472291636e-08,2.300162434808123e-05,0.1315405732590446,2.300162434808123e-05,0.4512823030265495,2.300162434808123e-05,0.7732001406056828,2.300162434808123e-05,0.3676527366556727,2.300162434808123e-05,9.540330472230342e-08
2.30016284854517e-05,0.3674340539037551,2.30016284854517e-05,1.2,2.30016284854517e-05,9.21778080952363e-07,2.30016284854517e-05,1.199999560053275,2.30016284854517e-05,9.540330469319369e-08,2.30016284854517e-05,0.05423053973323847,2.30016284854517e-05,0.05423053973323607,2.30016284854517e-05,9.54033046399222e-08,2.30016284854517e-05,9.540330467039319e-08,2.30016284854517e-05,0.05423053973323155,2.30016284854517e-05,0.4463174584591807,2.30016284854517e-05,0.7732010384003456,2.30016284854517e-05,0.3676535656844057,2.30016284854517e-05,9.540330464047064e-08
2.300163152816656e-05,0.3674339481635546,2.300163152816656e-05,1.2,2.300163152816656e-05,9.21681670069299e-07,2.300163152816656e-05,1.199999560053374,2.300163152816656e-05,9.540330461865685e-08,2.300163152816656e-05,0.03085678719427647,2.300163152816656e-05,0.03085678719427649,2.300163152816656e-05,9.540330476203084e-08,2.300163152816656e-05,9.540330459144393e-08,2.300163152816656e-05,0.03085678719427545,2.300163152816656e-05,0.4426662006230624,2.300163152816656e-05,0.7732017072215751,2.300163152816656e-05,0.3676540854189768,2.300163152816656e-05,9.540330479894125e-08
2.300163537326239e-05,0.3674338145390821,2.300163537326239e-05,1.2,2.300163537326239e-05,9.215549613716144e-07,2.300163537326239e-05,1.199999560053307,2.300163537326239e-05,9.540330477344151e-08,2.300163537326239e-05,0.01721828848610376,2.300163537326239e-05,0.0172182884861008,2.300163537326239e-05,9.540330461247707e-08,2.300163537326239e-05,9.540330469786251e-08,2.300163537326239e-05,0.01721828848610307,2.300163537326239e-05,0.4380520856247789,2.300163537326239e-05,0.7732025538982432,2.300163537326239e-05,0.367654516734149,2.300163537326239e-05,9.540330462799837e-08
2.300163878615148e-05,0.3674336959346365,2.300163878615148e-05,1.2,2.300163878615148e-05,9.214376813605706e-07,2.300163878615148e-05,1.199999560053265,2.300163878615148e-05,9.540330460010265e-08,2.300163878615148e-05,0.01196085927192814,2.300163878615148e-05,0.01196085927192716,2.300163878615148e-05,9.540330477971768e-08,2.300163878615148e-05,9.540330465758117e-08,2.300163878615148e-05,0.01196085927192885,2.300163878615148e-05,0.433956618722971,2.300163878615148e-05,0.7732033004581338,2.300163878615148e-05,0.3676546213419015,2.300163878615148e-05,9.540330474931689e-08
2.300164353026177e-05,0.3674335310677165,2.300164353026177e-05,1.2,2.300164353026177e-05,9.212665210561432e-07,2.300164353026177e-05,1.199999560053168,2.300164353026177e-05,9.540330479114701e-08,2.300164353026177e-05,0.008778352484936068,2.300164353026177e-05,0.00877835248493606,2.300164353026177e-05,9.540330466386341e-08,2.300164353026177e-05,9.540330468047509e-08,2.300164353026177e-05,0.00877835248493661,2.300164353026177e-05,0.4282636863751064,2.300164353026177e-05,0.773204314293883,2.300164353026177e-05,0.3676541678136566,2.300164353026177e-05,9.540330465816535e-08
2.300164971687125e-05,0.367433316071218,2.300164971687125e-05,1.2,2.300164971687125e-05,9.210265057359393e-07,2.300164971687125e-05,1.199999560053206,2.300164971687125e-05,9.54033046406332e-08,2.300164971687125e-05,0.006766941417163013,2.300164971687125e-05,0.006766941417161861,2.300164971687125e-05,9.540330471449868e-08,2.300164971687125e-05,9.540330467625169e-08,2.300164971687125e-05,0.006766941417162649,2.300164971687125e-05,0.4208397549998574,2.300164971687125e-05,0.77320554689649,2.300164971687125e-05,0.3676520179913083,2.300164971687125e-05,9.540330468960773e-08
2.300165833351507e-05,0.367433016626443,2.300165833351507e-05,1.2,2.300165833351507e-05,9.206545743309142e-07,2.300165833351507e-05,1.199999560053115,2.300165833351507e-05,9.540330472646472e-08,2.300165833351507e-05,0.004474721369401208,2.300165833351507e-05,0.004474721369401081,2.300165833351507e-05,9.540330458589173e-08,2.300165833351507e-05,9.540330467211535e-08,2.300165833351507e-05,0.004474721369401476,2.300165833351507e-05,0.4104997824124,2.300165833351507e-05,0.7732069214044193,2.300165833351507e-05,0.3676443188127956,2.300165833351507e-05,9.540330464835347e-08
2.300166659356162e-05,0.3674327295741651,2.300166659356162e-05,1.2,2.300166659356162e-05,9.202787721782313e-07,2.300166659356162e-05,1.199999560053204,2.300166659356162e-05,9.540330466091636e-08,2.300166659356162e-05,0.002594726437466746,2.300166659356162e-05,0.002594726437466043,2.300166659356162e-05,9.540330476827813e-08,2.300166659356162e-05,9.540330462368549e-08,2.300166659356162e-05,0.002594726437466175,2.300166659356162e-05,0.4005877265479945,2.300166659356162e-05,0.7732076714720519,2.300166659356162e-05,0.3676307539112805,2.300166659356162e-05,9.540330474780427e-08
2.300167589101616e-05,0.3674324064700679,2.300167589101616e-05,1.2,2.300167589101616e-05,9.199475287274214e-07,2.300167589101616e-05,1.19999956005311,2.300167589101616e-05,9.54033047199421e-08,2.300167589101616e-05,0.001394886810454173,2.300167589101616e-05,0.00139488681045436,2.300167589101616e-05,9.540330455898243e-08,2.300167589101616e-05,9.540330474005993e-08,2.300167589101616e-05,0.001394886810454475,2.300167589101616e-05,0.3894307811039841,2.300167589101616e-05,0.7732077288036052,2.300167589101616e-05,0.3676115493927438,2.300167589101616e-05,9.540330463621991e-08
2.300168499288524e-05,0.3674320901630115,2.300168499288524e-05,1.2,2.300168499288524e-05,9.198400076488622e-07,2.300168499288524e-05,1.199999560053209,2.300168499288524e-05,9.540330466233383e-08,2.300168499288524e-05,0.0008033493585580831,2.300168499288524e-05,0.0008033493585580228,2.300168499288524e-05,9.540330480303099e-08,2.300168499288524e-05,9.540330461458592e-08,2.300168499288524e-05,0.0008033493585580702,2.300168499288524e-05,0.378508538204645,2.300168499288524e-05,0.7732068708394814,2.300168499288524e-05,0.367593982414479,2.300168499288524e-05,9.540330474335278e-08
2.30016890084245e-05,0.3674319506154998,2.30016890084245e-05,1.2,2.30016890084245e-05,9.198608303901447e-07,2.30016890084245e-05,1.199999560053229,2.30016890084245e-05,9.54033046662277e-08,2.30016890084245e-05,0.0006404741077695384,2.30016890084245e-05,0.0006404741077693652,2.30016890084245e-05,9.540330456246872e-08,2.30016890084245e-05,9.540330472366207e-08,2.30016890084245e-05,0.0006404741077696582,2.30016890084245e-05,0.3736898910997781,2.30016890084245e-05,0.7732060719440595,2.30016890084245e-05,0.367586508335756,2.30016890084245e-05,9.540330468189624e-08
2.300169282834368e-05,0.3674318178661661,2.300169282834368e-05,1.2,2.300169282834368e-05,9.199523715737686e-07,2.300169282834368e-05,1.199999560053223,2.300169282834368e-05,9.540330463404565e-08,2.300169282834368e-05,0.000522967075514175,2.300169282834368e-05,0.0005229670755140887,2.300169282834368e-05,9.540330480934115e-08,2.300169282834368e-05,9.540330466214894e-08,2.300169282834368e-05,0.000522967075514115,2.300169282834368e-05,0.3691059880834994,2.300169282834368e-05,0.7732050375829072,2.300169282834368e-05,0.3675809967776079,2.300169282834368e-05,9.540330466360571e-08
2.30016969043979e-05,0.3674316762156753,2.30016969043979e-05,1.2,2.30016969043979e-05,9.201544748906169e-07,2.30016969043979e-05,1.199999560053237,2.30016969043979e-05,9.540330473366753e-08,2.30016969043979e-05,0.0004177429305570592,2.30016969043979e-05,0.0004177429305568899,2.30016969043979e-05,9.540330453699243e-08,2.30016969043979e-05,9.540330473151266e-08,2.30016969043979e-05,0.0004177429305570027,2.30016969043979e-05,0.364214723013118,2.30016969043979e-05,0.7732036237148929,2.30016969043979e-05,0.3675783242094526,2.30016969043979e-05,9.540330465011282e-08
2.300170054487581e-05,0.3674315497022875,2.300170054487581e-05,1.2,2.300170054487581e-05,9.204112269937741e-07,2.300170054487581e-05,1.199999560053227,2.300170054487581e-05,9.540330463738238e-08,2.300170054487581e-05,0.0003508448166243062,2.300170054487581e-05,0.0003508448166242301,2.300170054487581e-05,9.540330482152922e-08,2.300170054487581e-05,9.540330464880839e-08,2.300170054487581e-05,0.000350844816624324,2.300170054487581e-05,0.3598461495292016,2.300170054487581e-05,0.7732019575907142,2.300170054487581e-05,0.3675779184088733,2.300170054487581e-05,9.540330465596392e-08
2.300170498544735e-05,0.367431395384172,2.300170498544735e-05,1.2,2.300170498544735e-05,9.208076511546459e-07,2.300170498544735e-05,1.19999956005324,2.300170498544735e-05,9.540330473904384e-08,2.300170498544735e-05,0.0002781718504330689,2.300170498544735e-05,0.0002781718504330873,2.300170498544735e-05,9.540330456222482e-08,2.300170498544735e-05,9.540330473111031e-08,2.300170498544735e-05,0.0002781718504331537,2.300170498544735e-05,0.3545174636805106,2.300170498544735e-05,0.7731991776354389,2.300170498544735e-05,0.3675785292294079,2.300170498544735e-05,9.540330467522331e-08
2.300170899525942e-05,0.3674312560357645,2.300170899525942e-05,1.2,2.300170899525942e-05,9.212545151846909e-07,2.300170899525942e-05,1.199999560053228,2.300170899525942e-05,9.540330464134758e-08,2.300170899525942e-05,0.0002342376204345629,2.300170899525942e-05,0.0002342376204345739,2.300170899525942e-05,9.540330478271575e-08,2.300170899525942e-05,9.540330464890658e-08,2.300170899525942e-05,0.0002342376204345613,2.300170899525942e-05,0.3497056891949794,2.300170899525942e-05,0.7731957697981791,2.300170899525942e-05,0.3675795170600366,2.300170899525942e-05,9.540330466857189e-08
2.300171423123983e-05,0.3674310740757545,2.300171423123983e-05,1.2,2.300171423123983e-05,9.220061591142448e-07,2.300171423123983e-05,1.199999560053242,2.300171423123983e-05,9.540330477300157e-08,2.300171423123983e-05,0.0001813883830448071,2.300171423123983e-05,0.0001813883830447912,2.300171423123983e-05,9.540330458001231e-08,2.300171423123983e-05,9.540330473714073e-08,2.300171423123983e-05,0.0001813883830448815,2.300171423123983e-05,0.3434225127053035,2.300171423123983e-05,0.7731896657762755,2.300171423123983e-05,0.3675809678691241,2.300171423123983e-05,9.540330463451662e-08
2.300172095525558e-05,0.3674308404037999,2.300172095525558e-05,1.2,2.300172095525558e-05,9.233635782030564e-07,2.300172095525558e-05,1.199999560053223,2.300172095525558e-05,9.540330461948767e-08,2.300172095525558e-05,0.0001403291659617243,2.300172095525558e-05,0.0001403291659618279,2.300172095525558e-05,9.540330475392044e-08,2.300172095525558e-05,9.540330465338254e-08,2.300172095525558e-05,0.0001403291659616581,2.300172095525558e-05,0.3353536937971942,2.300172095525558e-05,0.7731782529150387,2.300172095525558e-05,0.3675828356078559,2.300172095525558e-05,9.540330470606012e-08
2.300173118823887e-05,0.3674304847888278,2.300173118823887e-05,1.2,2.300173118823887e-05,9.267462217353344e-07,2.300173118823887e-05,1.199999560053108,2.300173118823887e-05,9.540330476731672e-08,2.300173118823887e-05,9.094400414698579e-05,2.300173118823887e-05,9.094400414692667e-05,2.300173118823887e-05,9.54033046324964e-08,2.300173118823887e-05,9.540330472763853e-08,2.300173118823887e-05,9.094400414705092e-05,2.300173118823887e-05,0.3230741138523607,2.300173118823887e-05,0.7731497234768226,2.300173118823887e-05,0.3675854171066018,2.300173118823887e-05,9.540330468952078e-08
2.300174596460283e-05,0.3674299712831985,2.300174596460283e-05,1.2,2.300174596460283e-05,9.364996292362147e-07,2.300174596460283e-05,1.199999560053558,2.300174596460283e-05,9.540330453865867e-08,2.300174596460283e-05,5.813824678581755e-05,2.300174596460283e-05,5.813824678590771e-05,2.300174596460283e-05,9.540330477329063e-08,2.300174596460283e-05,9.540330464109789e-08,2.300174596460283e-05,5.813824678587033e-05,2.300174596460283e-05,0.305342477100205,2.300174596460283e-05,0.7730705530000094,2.300174596460283e-05,0.3675884461256062,2.300174596460283e-05,9.540330467572014e-08
2.300176244414278e-05,0.3674293985893302,2.300176244414278e-05,1.2,2.300176244414278e-05,9.591362062399834e-07,2.300176244414278e-05,1.199999560053361,2.300176244414278e-05,9.540330479129424e-08,2.300176244414278e-05,3.235036692267578e-05,2.300176244414278e-05,3.235036692275768e-05,2.300176244414278e-05,9.540330456032512e-08,2.300176244414278e-05,9.540330475052106e-08,2.300176244414278e-05,3.235036692267422e-05,2.300176244414278e-05,0.2855670291624897,2.300176244414278e-05,0.7729002467091547,2.300176244414278e-05,0.367590872305155,2.300176244414278e-05,9.540330465348202e-08
2.300177912545517e-05,0.3674288188837581,2.300177912545517e-05,1.2,2.300177912545517e-05,1.002096719340526e-06,2.300177912545517e-05,1.199999560053192,2.300177912545517e-05,9.540330460637159e-08,2.300177912545517e-05,2.406785432162288e-05,2.300177912545517e-05,2.40678543215549e-05,2.300177912545517e-05,9.540330481966831e-08,2.300177912545517e-05,9.540330462675201e-08,2.300177912545517e-05,2.406785432164583e-05,2.300177912545517e-05,0.2655494542967295,2.300177912545517e-05,0.7726063317737933,2.300177912545517e-05,0.3675924637017387,2.300177912545517e-05,9.540330468807851e-08
2.30017967160823e-05,0.3674282075781418,2.30017967160823e-05,1.2,2.30017967160823e-05,1.076811555331157e-06,2.30017967160823e-05,1.199999560053263,2.30017967160823e-05,9.540330473650964e-08,2.30017967160823e-05,1.189746897380243e-05,2.30017967160823e-05,1.189746897379894e-05,2.30017967160823e-05,9.540330456304529e-08,2.30017967160823e-05,9.540330479540523e-08,2.30017967160823e-05,1.18974689738363e-05,2.30017967160823e-05,0.2444407017334542,2.30017967160823e-05,0.7721390498660097,2.30017967160823e-05,0.3675934037413038,2.30017967160823e-05,9.540330465780923e-08
2.300181246022584e-05,0.3674276604413591,2.300181246022584e-05,1.2,2.300181246022584e-05,1.17264567436561e-06,2.300181246022584e-05,1.199999560053037,2.300181246022584e-05,9.540330465804529e-08,2.300181246022584e-05,1.152951916553005e-05,2.300181246022584e-05,1.152951916546069e-05,2.300181246022584e-05,9.540330479711243e-08,2.300181246022584e-05,9.540330460140449e-08,2.300181246022584e-05,1.152951916533484e-05,2.300181246022584e-05,0.2255477294841289,2.300181246022584e-05,0.7715718328625002,2.300181246022584e-05,0.3675937458722016,2.300181246022584e-05,9.54033046945968e-08
2.30018240021327e-05,0.3674272593398646,2.30018240021327e-05,1.2,2.30018240021327e-05,1.260702582160195e-06,2.30018240021327e-05,1.199999560053257,2.30018240021327e-05,9.54033046791948e-08,2.30018240021327e-05,5.487418116004437e-06,2.30018240021327e-05,5.487418116091797e-06,2.30018240021327e-05,9.540330459772077e-08,2.30018240021327e-05,9.540330474551467e-08,2.30018240021327e-05,5.487418116184123e-06,2.30018240021327e-05,0.2116974412623104,2.30018240021327e-05,0.7710623122133706,2.30018240021327e-05,0.367593758534338,2.30018240021327e-05,9.540330472293005e-08
2.300183235828055e-05,0.3674269689491564,2.300183235828055e-05,1.2,2.300183235828055e-05,1.333628427079647e-06,2.300183235828055e-05,1.199999560053093,2.300183235828055e-05,9.540330467999057e-08,2.300183235828055e-05,7.848119835964287e-06,2.300183235828055e-05,7.848119835882291e-06,2.300183235828055e-05,9.540330475641866e-08,2.300183235828055e-05,9.540330460051252e-08,2.300183235828055e-05,7.848119835744697e-06,2.300183235828055e-05,0.2016700638394499,2.300183235828055e-05,0.7706455753310711,2.300183235828055e-05,0.3675936637458641,2.300183235828055e-05,9.540330466127844e-08
2.300184343306828e-05,0.3674265840810698,2.300184343306828e-05,1.2,2.300184343306828e-05,1.44069725683525e-06,2.300184343306828e-05,1.199999560053253,2.300184343306828e-05,9.540330466483899e-08,2.300184343306828e-05,2.652947153751024e-06,2.300184343306828e-05,2.65294715386107e-06,2.300184343306828e-05,9.540330462550619e-08,2.300184343306828e-05,9.540330475556199e-08,2.300184343306828e-05,2.652947153964676e-06,2.300184343306828e-05,0.1883803185626998,2.300184343306828e-05,0.7700486357791377,2.300184343306828e-05,0.3675934342819036,2.300184343306828e-05,9.54033046931847e-08
2.300185167283767e-05,0.3674262977348624,2.300185167283767e-05,1.2,2.300185167283767e-05,1.526087292970639e-06,2.300185167283767e-05,1.19999956005322,2.300185167283767e-05,9.540330469998645e-08,2.300185167283767e-05,5.951528964649494e-06,2.300185167283767e-05,5.951528964609326e-06,2.300185167283767e-05,9.540330475525856e-08,2.300185167283767e-05,9.540330459572779e-08,2.300185167283767e-05,5.951528964515384e-06,2.300185167283767e-05,0.1784925952890868,2.300185167283767e-05,0.7695835958461428,2.300185167283767e-05,0.367593202047526,2.300185167283767e-05,9.540330468437809e-08
2.300186123307673e-05,0.3674259655001325,2.300186123307673e-05,1.2,2.300186123307673e-05,1.627668487796485e-06,2.300186123307673e-05,1.199999560053249,2.300186123307673e-05,9.540330466203341e-08,2.300186123307673e-05,1.18665311719089e-06,2.300186123307673e-05,1.186653117265061e-06,2.300186123307673e-05,9.540330463140188e-08,2.300186123307673e-05,9.540330475216715e-08,2.300186123307673e-05,1.186653117263937e-06,2.300186123307673e-05,0.1670203084194158,2.300186123307673e-05,0.7690298656018562,2.300186123307673e-05,0.3675928824715637,2.300186123307673e-05,9.540330467561001e-08
2.300187027883019e-05,0.3674256511447387,2.300187027883019e-05,1.2,2.300187027883019e-05,1.723660631220306e-06,2.300187027883019e-05,1.19999956005322,2.300187027883019e-05,9.540330468316701e-08,2.300187027883019e-05,4.833165775613054e-06,2.300187027883019e-05,4.833165775460148e-06,2.300187027883019e-05,9.540330472274648e-08,2.300187027883019e-05,9.540330464578501e-08,2.300187027883019e-05,4.833165775485335e-06,2.300187027883019e-05,0.1561654042653337,2.300187027883019e-05,0.7684942402088032,2.300187027883019e-05,0.3675925375353226,2.300187027883019e-05,9.540330468041437e-08
2.300188837033712e-05,0.3674250224341759,2.300188837033712e-05,1.2,2.300188837033712e-05,1.907990247054766e-06,2.300188837033712e-05,1.199999560053258,2.300188837033712e-05,9.540330468407694e-08,2.300188837033712e-05,7.097062627546316e-09,2.300188837033712e-05,7.097062767201191e-09,2.300188837033712e-05,9.540330467085204e-08,2.300188837033712e-05,9.540330472056337e-08,2.300188837033712e-05,7.097062812447176e-09,2.300188837033712e-05,0.1344555959571694,2.300188837033712e-05,0.7673954932743289,2.300188837033712e-05,0.36759175246979,2.300188837033712e-05,9.540330470111851e-08
2.300190902452228e-05,0.3674243046665637,2.300190902452228e-05,1.2,2.300190902452228e-05,2.099471698103416e-06,2.300190902452228e-05,1.199999560053381,2.300190902452228e-05,9.540330468272852e-08,2.300190902452228e-05,3.711000501468356e-06,2.300190902452228e-05,3.711000501293769e-06,2.300190902452228e-05,9.540330468702391e-08,2.300190902452228e-05,9.540330462183292e-08,2.300190902452228e-05,3.711000501258539e-06,2.300190902452228e-05,0.1096705737576903,2.300190902452228e-05,0.7661030788558711,2.300190902452228e-05,0.3675907323609615,2.300190902452228e-05,9.540330466212623e-08
