/B<7> (vref=1.2) X,/B<7> (vref=1.2) Y,/B<6> (vref=1.2) X,/B<6> (vref=1.2) Y,/B<5> (vref=1.2) X,/B<5> (vref=1.2) Y,/B<4> (vref=1.2) X,/B<4> (vref=1.2) Y,/B<3> (vref=1.2) X,/B<3> (vref=1.2) Y,/B<2> (vref=1.2) X,/B<2> (vref=1.2) Y,/B<1> (vref=1.2) X,/B<1> (vref=1.2) Y,/VOUT (vref=1.2) X,/VOUT (vref=1.2) Y,/net10 (vref=1.2) X,/net10 (vref=1.2) Y,/B<0> (vref=1.2) X,/B<0> (vref=1.2) Y
3.200072990228864e-05,1.2,3.200072990228864e-05,1.2,3.200072990228864e-05,1.2,3.200072990228864e-05,0.8758827463691735,3.200072990228864e-05,0.8758827463691735,3.200072990228864e-05,0.8758827463691735,3.200072990228864e-05,0.8758827463691735,3.200072990228864e-05,1.050303039073145,3.200072990228864e-05,1.2,3.200072990228864e-05,0.8758827463691735
3.200074719972178e-05,1.2,3.200074719972178e-05,1.2,3.200074719972178e-05,1.2,3.200074719972178e-05,0.8966396661361534,3.200074719972178e-05,0.8966396661361534,3.200074719972178e-05,0.8966396661361534,3.200074719972178e-05,0.8966396661361534,3.200074719972178e-05,1.050458961045414,3.200074719972178e-05,1.2,3.200074719972178e-05,0.8966396661361534
3.200076810065226e-05,1.2,3.200076810065226e-05,1.2,3.200076810065226e-05,1.2,3.200076810065226e-05,0.921720782714303,3.200076810065226e-05,0.921720782714303,3.200076810065226e-05,0.921720782714303,3.200076810065226e-05,0.921720782714303,3.200076810065226e-05,1.050647502550448,3.200076810065226e-05,1.2,3.200076810065226e-05,0.921720782714303
3.200079346661056e-05,1.2,3.200079346661056e-05,1.2,3.200079346661056e-05,1.2,3.200079346661056e-05,0.9521599326697827,3.200079346661056e-05,0.9521599326697827,3.200079346661056e-05,0.9521599326697827,3.200079346661056e-05,0.9521599326697827,3.200079346661056e-05,1.050876093454783,3.200079346661056e-05,1.2,3.200079346661056e-05,0.9521599326697827
3.200083147710077e-05,1.2,3.200083147710077e-05,1.2,3.200083147710077e-05,1.2,3.200083147710077e-05,0.9977725209204743,3.200083147710077e-05,0.9977725209204743,3.200083147710077e-05,0.9977725209204743,3.200083147710077e-05,0.9977725209204743,3.200083147710077e-05,1.051218046790022,3.200083147710077e-05,1.2,3.200083147710077e-05,0.9977725209204743
3.200087178582836e-05,1.2,3.200087178582836e-05,1.2,3.200087178582836e-05,1.2,3.200087178582836e-05,1.046142994034029,3.200087178582836e-05,1.046142994034029,3.200087178582836e-05,1.046142994034029,3.200087178582836e-05,1.046142994034029,3.200087178582836e-05,1.051579798700961,3.200087178582836e-05,1.2,3.200087178582836e-05,1.046142994034029
3.200092178173174e-05,1.2,3.200092178173174e-05,1.2,3.200092178173174e-05,1.2,3.200092178173174e-05,1.106138078089394,3.200092178173174e-05,1.106138078089394,3.200092178173174e-05,1.106138078089394,3.200092178173174e-05,1.106138078089394,3.200092178173174e-05,1.052027231048562,3.200092178173174e-05,1.2,3.200092178173174e-05,1.106138078089394
3.200096089086587e-05,1.2,3.200096089086587e-05,1.2,3.200096089086587e-05,1.2,3.200096089086587e-05,1.153069039046012,3.200096089086587e-05,1.153069039046012,3.200096089086587e-05,1.153069039046012,3.200096089086587e-05,1.153069039046012,3.200096089086587e-05,1.052376262244268,3.200096089086587e-05,1.2,3.200096089086587e-05,1.153069039046012
3.2001e-05,1.2,3.2001e-05,1.2,3.2001e-05,1.2,3.2001e-05,1.2,3.2001e-05,1.2,3.2001e-05,1.2,3.2001e-05,1.2,3.2001e-05,1.052724442421833,3.2001e-05,1.2,3.2001e-05,1.2
3.200107821826826e-05,1.2,3.200107821826826e-05,1.2,3.200107821826826e-05,1.106138078086763,3.200107821826826e-05,1.2,3.200107821826826e-05,1.2,3.200107821826826e-05,1.2,3.200107821826826e-05,1.2,3.200107821826826e-05,1.053416565940625,3.200107821826826e-05,1.2,3.200107821826826e-05,1.2
3.200115440466652e-05,1.2,3.200115440466652e-05,1.2,3.200115440466652e-05,1.014714400181263,3.200115440466652e-05,1.2,3.200115440466652e-05,1.2,3.200115440466652e-05,1.2,3.200115440466652e-05,1.2,3.200115440466652e-05,1.054089119159564,3.200115440466652e-05,1.2,3.200115440466652e-05,1.2
3.200121903072953e-05,1.2,3.200121903072953e-05,1.2,3.200121903072953e-05,0.9371631245667846,3.200121903072953e-05,1.2,3.200121903072953e-05,1.2,3.200121903072953e-05,1.2,3.200121903072953e-05,1.2,3.200121903072953e-05,1.054657126124491,3.200121903072953e-05,1.2,3.200121903072953e-05,1.2
3.200134828285555e-05,1.2,3.200134828285555e-05,1.2,3.200134828285555e-05,0.7820605733378274,3.200134828285555e-05,1.2,3.200134828285555e-05,1.2,3.200134828285555e-05,1.2,3.200134828285555e-05,1.2,3.200134828285555e-05,1.055786333395718,3.200134828285555e-05,1.2,3.200134828285555e-05,1.2
3.200141290891856e-05,1.2,3.200141290891856e-05,1.2,3.200141290891856e-05,0.7045092977233488,3.200141290891856e-05,1.2,3.200141290891856e-05,1.2,3.200141290891856e-05,1.2,3.200141290891856e-05,1.2,3.200141290891856e-05,1.056347621348791,3.200141290891856e-05,1.2,3.200141290891856e-05,1.2
3.200154216104459e-05,1.2,3.200154216104459e-05,1.2,3.200154216104459e-05,0.5494067464943915,3.200154216104459e-05,1.2,3.200154216104459e-05,1.2,3.200154216104459e-05,1.2,3.200154216104459e-05,1.2,3.200154216104459e-05,1.057464464346803,3.200154216104459e-05,1.2,3.200154216104459e-05,1.2
3.20015744880464e-05,1.2,3.20015744880464e-05,1.2,3.20015744880464e-05,0.5106143443262566,3.20015744880464e-05,1.2,3.20015744880464e-05,1.2,3.20015744880464e-05,1.2,3.20015744880464e-05,1.2,3.20015744880464e-05,1.05774295784525,3.20015744880464e-05,1.2,3.20015744880464e-05,1.2
3.200163914205001e-05,1.2,3.200163914205001e-05,1.2,3.200163914205001e-05,0.4330295399899868,3.200163914205001e-05,1.2,3.200163914205001e-05,1.2,3.200163914205001e-05,1.2,3.200163914205001e-05,1.2,3.200163914205001e-05,1.058297462078499,3.200163914205001e-05,1.2,3.200163914205001e-05,1.2
3.200167146905182e-05,1.2,3.200167146905182e-05,1.2,3.200167146905182e-05,0.394237137821852,3.200167146905182e-05,1.2,3.200167146905182e-05,1.2,3.200167146905182e-05,1.2,3.200167146905182e-05,1.2,3.200167146905182e-05,1.058564292693291,3.200167146905182e-05,1.2,3.200167146905182e-05,1.2
3.200170691017586e-05,1.2,3.200170691017586e-05,1.2,3.200170691017586e-05,0.351707788964125,3.200170691017586e-05,1.2,3.200170691017586e-05,1.2,3.200170691017586e-05,1.2,3.200170691017586e-05,1.2,3.200170691017586e-05,1.058813602994864,3.200170691017586e-05,1.2,3.200170691017586e-05,1.2
3.200173609554522e-05,1.2,3.200173609554522e-05,1.2,3.200173609554522e-05,0.3166853457422474,3.200173609554522e-05,1.2,3.200173609554522e-05,1.2,3.200173609554522e-05,1.2,3.200173609554522e-05,1.2,3.200173609554522e-05,1.058929067568453,3.200173609554522e-05,1.2,3.200173609554522e-05,1.2
3.200175772471321e-05,1.2,3.200175772471321e-05,1.2,3.200175772471321e-05,0.2907303441502663,3.200175772471321e-05,1.2,3.200175772471321e-05,1.2,3.200175772471321e-05,1.2,3.200175772471321e-05,1.2,3.200175772471321e-05,1.058955269927318,3.200175772471321e-05,1.2,3.200175772471321e-05,1.2
3.200176370769971e-05,1.2,3.200176370769971e-05,1.2,3.200176370769971e-05,0.2835507603429127,3.200176370769971e-05,1.2,3.200176370769971e-05,1.2,3.200176370769971e-05,1.2,3.200176370769971e-05,1.2,3.200176370769971e-05,1.058954164029756,3.200176370769971e-05,1.2,3.200176370769971e-05,1.2
3.200177567367273e-05,1.2,3.200177567367273e-05,1.2,3.200177567367273e-05,0.2691915927282057,3.200177567367273e-05,1.2,3.200177567367273e-05,1.2,3.200177567367273e-05,1.2,3.200177567367273e-05,1.2,3.200177567367273e-05,1.058946836862827,3.200177567367273e-05,1.2,3.200177567367273e-05,1.2
3.200178165665923e-05,1.2,3.200178165665923e-05,1.2,3.200178165665923e-05,0.2620120089208522,3.200178165665923e-05,1.2,3.200178165665923e-05,1.2,3.200178165665923e-05,1.2,3.200178165665923e-05,1.2,3.200178165665923e-05,1.058942375451493,3.200178165665923e-05,1.2,3.200178165665923e-05,1.2
3.200179362263225e-05,1.2,3.200179362263225e-05,1.2,3.200179362263225e-05,0.247652841306145,3.200179362263225e-05,1.2,3.200179362263225e-05,1.2,3.200179362263225e-05,1.2,3.200179362263225e-05,1.2,3.200179362263225e-05,1.058932715728729,3.200179362263225e-05,1.2,3.200179362263225e-05,1.2
3.200181734752035e-05,1.2,3.200181734752035e-05,1.2,3.200181734752035e-05,0.2191829755834191,3.200181734752035e-05,1.2,3.200181734752035e-05,1.2,3.200181734752035e-05,1.2,3.200181734752035e-05,1.2,3.200181734752035e-05,1.058912808808755,3.200181734752035e-05,1.2,3.200181734752035e-05,1.2
3.200184911061424e-05,1.2,3.200184911061424e-05,1.2,3.200184911061424e-05,0.1810672629139904,3.200184911061424e-05,1.2,3.200184911061424e-05,1.2,3.200184911061424e-05,1.2,3.200184911061424e-05,1.2,3.200184911061424e-05,1.058885536101829,3.200184911061424e-05,1.2,3.200184911061424e-05,1.2
3.200189424972141e-05,1.2,3.200189424972141e-05,1.2,3.200189424972141e-05,0.1269003343136164,3.200189424972141e-05,1.2,3.200189424972141e-05,1.2,3.200189424972141e-05,1.2,3.200189424972141e-05,1.2,3.200189424972141e-05,1.058846387255235,3.200189424972141e-05,1.2,3.200189424972141e-05,1.2
3.20019471248607e-05,1.2,3.20019471248607e-05,1.2,3.20019471248607e-05,0.06345016715549257,3.20019471248607e-05,1.2,3.20019471248607e-05,1.2,3.20019471248607e-05,1.2,3.20019471248607e-05,1.2,3.20019471248607e-05,1.058800414154244,3.20019471248607e-05,1.2,3.20019471248607e-05,1.2
3.2002e-05,1.2,3.2002e-05,1.2,3.2002e-05,0,3.2002e-05,1.2,3.2002e-05,1.2,3.2002e-05,1.2,3.2002e-05,1.2,3.2002e-05,1.058754565479788,3.2002e-05,1.2,3.2002e-05,1.2
3.200207378934135e-05,1.2,3.200207378934135e-05,1.2,3.200207378934135e-05,0,3.200207378934135e-05,1.2,3.200207378934135e-05,1.2,3.200207378934135e-05,1.2,3.200207378934135e-05,1.2,3.200207378934135e-05,1.058690947935601,3.200207378934135e-05,1.2,3.200207378934135e-05,1.2
3.200215561759375e-05,1.2,3.200215561759375e-05,1.2,3.200215561759375e-05,0,3.200215561759375e-05,1.2,3.200215561759375e-05,1.2,3.200215561759375e-05,1.2,3.200215561759375e-05,1.2,3.200215561759375e-05,1.058620578294553,3.200215561759375e-05,1.2,3.200215561759375e-05,1.2
3.200222503925625e-05,1.2,3.200222503925625e-05,1.2,3.200222503925625e-05,0,3.200222503925625e-05,1.2,3.200222503925625e-05,1.2,3.200222503925625e-05,1.2,3.200222503925625e-05,1.2,3.200222503925625e-05,1.058561158687655,3.200222503925625e-05,1.2,3.200222503925625e-05,1.2
3.200236388258124e-05,1.2,3.200236388258124e-05,1.2,3.200236388258124e-05,0,3.200236388258124e-05,1.2,3.200236388258124e-05,1.2,3.200236388258124e-05,1.2,3.200236388258124e-05,1.2,3.200236388258124e-05,1.0584430891013,3.200236388258124e-05,1.2,3.200236388258124e-05,1.2
3.200264156923123e-05,1.2,3.200264156923123e-05,1.2,3.200264156923123e-05,0,3.200264156923123e-05,1.2,3.200264156923123e-05,1.2,3.200264156923123e-05,1.2,3.200264156923123e-05,1.2,3.200264156923123e-05,1.058209986879954,3.200264156923123e-05,1.2,3.200264156923123e-05,1.2
3.20031969425312e-05,1.2,3.20031969425312e-05,1.2,3.20031969425312e-05,0,3.20031969425312e-05,1.2,3.20031969425312e-05,1.2,3.20031969425312e-05,1.2,3.20031969425312e-05,1.2,3.20031969425312e-05,1.057755700825751,3.20031969425312e-05,1.2,3.20031969425312e-05,1.2
3.200430768913115e-05,1.2,3.200430768913115e-05,1.2,3.200430768913115e-05,0,3.200430768913115e-05,1.2,3.200430768913115e-05,1.2,3.200430768913115e-05,1.2,3.200430768913115e-05,1.2,3.200430768913115e-05,1.056892462303404,3.200430768913115e-05,1.2,3.200430768913115e-05,1.2
3.200652918233105e-05,1.2,3.200652918233105e-05,1.2,3.200652918233105e-05,0,3.200652918233105e-05,1.2,3.200652918233105e-05,1.2,3.200652918233105e-05,1.2,3.200652918233105e-05,1.2,3.200652918233105e-05,1.055334394094893,3.200652918233105e-05,1.2,3.200652918233105e-05,1.2
3.201097216873085e-05,1.2,3.201097216873085e-05,1.2,3.201097216873085e-05,0,3.201097216873085e-05,1.2,3.201097216873085e-05,1.2,3.201097216873085e-05,1.2,3.201097216873085e-05,1.2,3.201097216873085e-05,1.052773672723965,3.201097216873085e-05,1.2,3.201097216873085e-05,1.2
3.201985814153044e-05,1.2,3.201985814153044e-05,1.2,3.201985814153044e-05,0,3.201985814153044e-05,1.2,3.201985814153044e-05,1.2,3.201985814153044e-05,1.2,3.201985814153044e-05,1.2,3.201985814153044e-05,1.049343528415365,3.201985814153044e-05,1.2,3.201985814153044e-05,1.2
3.203763008712962e-05,1.2,3.203763008712962e-05,1.2,3.203763008712962e-05,0,3.203763008712962e-05,1.2,3.203763008712962e-05,1.2,3.203763008712962e-05,1.2,3.203763008712962e-05,1.2,3.203763008712962e-05,1.045908902933804,3.203763008712962e-05,1.2,3.203763008712962e-05,1.2
3.207317397832798e-05,1.2,3.207317397832798e-05,1.2,3.207317397832798e-05,0,3.207317397832798e-05,1.2,3.207317397832798e-05,1.2,3.207317397832798e-05,1.2,3.207317397832798e-05,1.2,3.207317397832798e-05,1.044817374238365,3.207317397832798e-05,1.2,3.207317397832798e-05,1.2
3.213911228840206e-05,1.2,3.213911228840206e-05,1.2,3.213911228840206e-05,0,3.213911228840206e-05,1.2,3.213911228840206e-05,1.2,3.213911228840206e-05,1.2,3.213911228840206e-05,1.2,3.213911228840206e-05,1.044627275209977,3.213911228840206e-05,1.2,3.213911228840206e-05,1.2
3.224662188815708e-05,1.2,3.224662188815708e-05,1.2,3.224662188815708e-05,0,3.224662188815708e-05,1.2,3.224662188815708e-05,1.2,3.224662188815708e-05,1.2,3.224662188815708e-05,1.2,3.224662188815708e-05,1.045002571117936,3.224662188815708e-05,1.2,3.224662188815708e-05,1.2
3.246164108766713e-05,1.2,3.246164108766713e-05,1.2,3.246164108766713e-05,0,3.246164108766713e-05,1.2,3.246164108766713e-05,1.2,3.246164108766713e-05,1.2,3.246164108766713e-05,1.2,3.246164108766713e-05,1.044918615403408,3.246164108766713e-05,1.2,3.246164108766713e-05,1.2
3.273132054383356e-05,1.2,3.273132054383356e-05,1.2,3.273132054383356e-05,0,3.273132054383356e-05,1.2,3.273132054383356e-05,1.2,3.273132054383356e-05,1.2,3.273132054383356e-05,1.2,3.273132054383356e-05,1.044833287519367,3.273132054383356e-05,1.2,3.273132054383356e-05,1.2
3.3001e-05,1.2,3.3001e-05,1.2,3.3001e-05,0,3.3001e-05,1.2,3.3001e-05,1.2,3.3001e-05,1.2,3.3001e-05,1.2,3.3001e-05,1.044865473960883,3.3001e-05,1.2,3.3001e-05,1.2
3.300125e-05,1.2,3.300125e-05,1.2,3.300125e-05,0,3.300125e-05,1.2,3.300125e-05,1.2,3.300125e-05,1.2,3.300125e-05,1.2,3.300125e-05,1.044865556853732,3.300125e-05,1.2,3.300125e-05,0.9000000000041702
3.300134375e-05,1.2,3.300134375e-05,1.2,3.300134375e-05,0,3.300134375e-05,1.2,3.300134375e-05,1.2,3.300134375e-05,1.2,3.300134375e-05,1.2,3.300134375e-05,1.044865588679593,3.300134375e-05,1.2,3.300134375e-05,0.7874999999983332
3.300153125000001e-05,1.2,3.300153125000001e-05,1.2,3.300153125000001e-05,0,3.300153125000001e-05,1.2,3.300153125000001e-05,1.2,3.300153125000001e-05,1.2,3.300153125000001e-05,1.2,3.300153125000001e-05,1.044865680317933,3.300153125000001e-05,1.2,3.300153125000001e-05,0.562499999986659
3.300158461459871e-05,1.2,3.300158461459871e-05,1.2,3.300158461459871e-05,0,3.300158461459871e-05,1.2,3.300158461459871e-05,1.2,3.300158461459871e-05,1.2,3.300158461459871e-05,1.2,3.300158461459871e-05,1.044865722075015,3.300158461459871e-05,1.2,3.300158461459871e-05,0.4984624815508947
3.300168783516206e-05,1.2,3.300168783516206e-05,1.2,3.300168783516206e-05,0,3.300168783516206e-05,1.2,3.300168783516206e-05,1.2,3.300168783516206e-05,1.2,3.300168783516206e-05,1.2,3.300168783516206e-05,1.04486565865428,3.300168783516206e-05,1.2,3.300168783516206e-05,0.3745978055316477
3.300172412920845e-05,1.2,3.300172412920845e-05,1.2,3.300172412920845e-05,0,3.300172412920845e-05,1.2,3.300172412920845e-05,1.2,3.300172412920845e-05,1.2,3.300172412920845e-05,1.2,3.300172412920845e-05,1.044865363460281,3.300172412920845e-05,1.2,3.300172412920845e-05,0.3310449498575115
3.300176179304806e-05,1.2,3.300176179304806e-05,1.2,3.300176179304806e-05,0,3.300176179304806e-05,1.2,3.300176179304806e-05,1.2,3.300176179304806e-05,1.2,3.300176179304806e-05,1.2,3.300176179304806e-05,1.044863356418842,3.300176179304806e-05,1.2,3.300176179304806e-05,0.2858483423251157
3.300180576988422e-05,1.2,3.300180576988422e-05,1.2,3.300180576988422e-05,0,3.300180576988422e-05,1.2,3.300180576988422e-05,1.2,3.300180576988422e-05,1.2,3.300180576988422e-05,1.2,3.300180576988422e-05,1.044857246604155,3.300180576988422e-05,1.2,3.300180576988422e-05,0.233076138929211
3.300182032833524e-05,1.2,3.300182032833524e-05,1.2,3.300182032833524e-05,0,3.300182032833524e-05,1.2,3.300182032833524e-05,1.2,3.300182032833524e-05,1.2,3.300182032833524e-05,1.2,3.300182032833524e-05,1.04485399967965,3.300182032833524e-05,1.2,3.300182032833524e-05,0.2156059977101273
3.300184944523727e-05,1.2,3.300184944523727e-05,1.2,3.300184944523727e-05,0,3.300184944523727e-05,1.2,3.300184944523727e-05,1.2,3.300184944523727e-05,1.2,3.300184944523727e-05,1.2,3.300184944523727e-05,1.044846267857727,3.300184944523727e-05,1.2,3.300184944523727e-05,0.18066571527196
3.300187252959438e-05,1.2,3.300187252959438e-05,1.2,3.300187252959438e-05,0,3.300187252959438e-05,1.2,3.300187252959438e-05,1.2,3.300187252959438e-05,1.2,3.300187252959438e-05,1.2,3.300187252959438e-05,1.044839727957357,3.300187252959438e-05,1.2,3.300187252959438e-05,0.152964486737637
3.300188245713588e-05,1.2,3.300188245713588e-05,1.2,3.300188245713588e-05,0,3.300188245713588e-05,1.2,3.300188245713588e-05,1.2,3.300188245713588e-05,1.2,3.300188245713588e-05,1.2,3.300188245713588e-05,1.044836836062308,3.300188245713588e-05,1.2,3.300188245713588e-05,0.1410514369429472
3.30019010232768e-05,1.2,3.30019010232768e-05,1.2,3.30019010232768e-05,0,3.30019010232768e-05,1.2,3.30019010232768e-05,1.2,3.30019010232768e-05,1.2,3.30019010232768e-05,1.2,3.30019010232768e-05,1.044831427250041,3.30019010232768e-05,1.2,3.30019010232768e-05,0.1187720678381448
3.300193815555864e-05,1.2,3.300193815555864e-05,1.2,3.300193815555864e-05,0,3.300193815555864e-05,1.2,3.300193815555864e-05,1.2,3.300193815555864e-05,1.2,3.300193815555864e-05,1.2,3.300193815555864e-05,1.044820616581728,3.300193815555864e-05,1.2,3.300193815555864e-05,0.0742133296285401
3.300196907777932e-05,1.2,3.300196907777932e-05,1.2,3.300196907777932e-05,0,3.300196907777932e-05,1.2,3.300196907777932e-05,1.2,3.300196907777932e-05,1.2,3.300196907777932e-05,1.2,3.300196907777932e-05,1.044811626490534,3.300196907777932e-05,1.2,3.300196907777932e-05,0.03710666481740144
3.3002e-05,1.2,3.3002e-05,1.2,3.3002e-05,0,3.3002e-05,1.2,3.3002e-05,1.2,3.3002e-05,1.2,3.3002e-05,1.2,3.3002e-05,1.044802649490627,3.3002e-05,1.2,3.3002e-05,0
3.300206184444137e-05,1.2,3.300206184444137e-05,1.2,3.300206184444137e-05,0,3.300206184444137e-05,1.2,3.300206184444137e-05,1.2,3.300206184444137e-05,1.2,3.300206184444137e-05,1.2,3.300206184444137e-05,1.04478477589058,3.300206184444137e-05,1.2,3.300206184444137e-05,0
3.300212698814193e-05,1.2,3.300212698814193e-05,1.2,3.300212698814193e-05,0,3.300212698814193e-05,1.2,3.300212698814193e-05,1.2,3.300212698814193e-05,1.2,3.300212698814193e-05,1.2,3.300212698814193e-05,1.044765986073817,3.300212698814193e-05,1.2,3.300212698814193e-05,0
3.300218356022441e-05,1.2,3.300218356022441e-05,1.2,3.300218356022441e-05,0,3.300218356022441e-05,1.2,3.300218356022441e-05,1.2,3.300218356022441e-05,1.2,3.300218356022441e-05,1.2,3.300218356022441e-05,1.044749729467604,3.300218356022441e-05,1.2,3.300218356022441e-05,0
3.300229670438938e-05,1.2,3.300229670438938e-05,1.2,3.300229670438938e-05,0,3.300229670438938e-05,1.2,3.300229670438938e-05,1.2,3.300229670438938e-05,1.2,3.300229670438938e-05,1.2,3.300229670438938e-05,1.0447173870038,3.300229670438938e-05,1.2,3.300229670438938e-05,0
3.300247296958142e-05,1.2,3.300247296958142e-05,1.2,3.300247296958142e-05,0,3.300247296958142e-05,1.2,3.300247296958142e-05,1.2,3.300247296958142e-05,1.2,3.300247296958142e-05,1.2,3.300247296958142e-05,1.044667452996444,3.300247296958142e-05,1.2,3.300247296958142e-05,0
3.300277227380767e-05,1.2,3.300277227380767e-05,1.2,3.300277227380767e-05,0,3.300277227380767e-05,1.2,3.300277227380767e-05,1.2,3.300277227380767e-05,1.2,3.300277227380767e-05,1.2,3.300277227380767e-05,1.044583910697755,3.300277227380767e-05,1.2,3.300277227380767e-05,0
3.300337088226016e-05,1.2,3.300337088226016e-05,1.2,3.300337088226016e-05,0,3.300337088226016e-05,1.2,3.300337088226016e-05,1.2,3.300337088226016e-05,1.2,3.300337088226016e-05,1.2,3.300337088226016e-05,1.044421403300057,3.300337088226016e-05,1.2,3.300337088226016e-05,0
3.300456809916515e-05,1.2,3.300456809916515e-05,1.2,3.300456809916515e-05,0,3.300456809916515e-05,1.2,3.300456809916515e-05,1.2,3.300456809916515e-05,1.2,3.300456809916515e-05,1.2,3.300456809916515e-05,1.044113972024674,3.300456809916515e-05,1.2,3.300456809916515e-05,0
3.300696253297512e-05,1.2,3.300696253297512e-05,1.2,3.300696253297512e-05,0,3.300696253297512e-05,1.2,3.300696253297512e-05,1.2,3.300696253297512e-05,1.2,3.300696253297512e-05,1.2,3.300696253297512e-05,1.043562327609168,3.300696253297512e-05,1.2,3.300696253297512e-05,0
3.301175140059506e-05,1.2,3.301175140059506e-05,1.2,3.301175140059506e-05,0,3.301175140059506e-05,1.2,3.301175140059506e-05,1.2,3.301175140059506e-05,1.2,3.301175140059506e-05,1.2,3.301175140059506e-05,1.042675761024717,3.301175140059506e-05,1.2,3.301175140059506e-05,0
3.302132913583495e-05,1.2,3.302132913583495e-05,1.2,3.302132913583495e-05,0,3.302132913583495e-05,1.2,3.302132913583495e-05,1.2,3.302132913583495e-05,1.2,3.302132913583495e-05,1.2,3.302132913583495e-05,1.041487528449232,3.302132913583495e-05,1.2,3.302132913583495e-05,0
3.304048460631473e-05,1.2,3.304048460631473e-05,1.2,3.304048460631473e-05,0,3.304048460631473e-05,1.2,3.304048460631473e-05,1.2,3.304048460631473e-05,1.2,3.304048460631473e-05,1.2,3.304048460631473e-05,1.040488094644431,3.304048460631473e-05,1.2,3.304048460631473e-05,0
3.307879554727429e-05,1.2,3.307879554727429e-05,1.2,3.307879554727429e-05,0,3.307879554727429e-05,1.2,3.307879554727429e-05,1.2,3.307879554727429e-05,1.2,3.307879554727429e-05,1.2,3.307879554727429e-05,1.039961279497136,3.307879554727429e-05,1.2,3.307879554727429e-05,0
3.315541742919341e-05,1.2,3.315541742919341e-05,1.2,3.315541742919341e-05,0,3.315541742919341e-05,1.2,3.315541742919341e-05,1.2,3.315541742919341e-05,1.2,3.315541742919341e-05,1.2,3.315541742919341e-05,1.040229451715423,3.315541742919341e-05,1.2,3.315541742919341e-05,0
3.330866119303165e-05,1.2,3.330866119303165e-05,1.2,3.330866119303165e-05,0,3.330866119303165e-05,1.2,3.330866119303165e-05,1.2,3.330866119303165e-05,1.2,3.330866119303165e-05,1.2,3.330866119303165e-05,1.040194894878486,3.330866119303165e-05,1.2,3.330866119303165e-05,0
3.361514872070813e-05,1.2,3.361514872070813e-05,1.2,3.361514872070813e-05,0,3.361514872070813e-05,1.2,3.361514872070813e-05,1.2,3.361514872070813e-05,1.2,3.361514872070813e-05,1.2,3.361514872070813e-05,1.040116266482793,3.361514872070813e-05,1.2,3.361514872070813e-05,0
3.4e-05,1.2,3.4e-05,1.2,3.4e-05,0,3.4e-05,1.2,3.4e-05,1.2,3.4e-05,1.2,3.4e-05,1.2,3.4e-05,1.04014717503948,3.4e-05,1.2,3.4e-05,0
3.400025e-05,1.2,3.400025e-05,1.2,3.400025e-05,0,3.400025e-05,1.2,3.400025e-05,1.2,3.400025e-05,1.2,3.400025e-05,1.2,3.400025e-05,1.040147241016018,3.400025e-05,1.2,3.400025e-05,0.3000000000047235
3.400034375e-05,1.2,3.400034375e-05,1.2,3.400034375e-05,0,3.400034375e-05,1.2,3.400034375e-05,1.2,3.400034375e-05,1.2,3.400034375e-05,1.2,3.400034375e-05,1.040147264937939,3.400034375e-05,1.2,3.400034375e-05,0.4125000000024291
3.4000390625e-05,1.2,3.4000390625e-05,1.2,3.4000390625e-05,0,3.4000390625e-05,1.2,3.4000390625e-05,1.2,3.4000390625e-05,1.2,3.4000390625e-05,1.2,3.4000390625e-05,1.040147275700733,3.4000390625e-05,1.2,3.4000390625e-05,0.4687499999972162
3.400048437499999e-05,1.2,3.400048437499999e-05,1.2,3.400048437499999e-05,0,3.400048437499999e-05,1.2,3.400048437499999e-05,1.2,3.400048437499999e-05,1.2,3.400048437499999e-05,1.2,3.400048437499999e-05,1.040147290038265,3.400048437499999e-05,1.2,3.400048437499999e-05,0.5812499999867903
3.400059855905977e-05,1.2,3.400059855905977e-05,1.2,3.400059855905977e-05,0,3.400059855905977e-05,1.2,3.400059855905977e-05,1.2,3.400059855905977e-05,1.2,3.400059855905977e-05,1.2,3.400059855905977e-05,1.040147478219479,3.400059855905977e-05,1.2,3.400059855905977e-05,0.7182708717189643
3.400062615399345e-05,1.2,3.400062615399345e-05,1.2,3.400062615399345e-05,0,3.400062615399345e-05,1.2,3.400062615399345e-05,1.2,3.400062615399345e-05,1.2,3.400062615399345e-05,1.2,3.400062615399345e-05,1.040147707178346,3.400062615399345e-05,1.2,3.400062615399345e-05,0.7513847921381552
3.400065482277952e-05,1.2,3.400065482277952e-05,1.2,3.400065482277952e-05,0,3.400065482277952e-05,1.2,3.400065482277952e-05,1.2,3.400065482277952e-05,1.2,3.400065482277952e-05,1.2,3.400065482277952e-05,1.040149461080554,3.400065482277952e-05,1.2,3.400065482277952e-05,0.7857873354278656
3.400068721065261e-05,1.2,3.400068721065261e-05,1.2,3.400068721065261e-05,0,3.400068721065261e-05,1.2,3.400068721065261e-05,1.2,3.400068721065261e-05,1.2,3.400068721065261e-05,1.2,3.400068721065261e-05,1.040154363725721,3.400068721065261e-05,1.2,3.400068721065261e-05,0.8246527831288389
3.400070502995599e-05,1.2,3.400070502995599e-05,1.2,3.400070502995599e-05,0,3.400070502995599e-05,1.2,3.400070502995599e-05,1.2,3.400070502995599e-05,1.2,3.400070502995599e-05,1.2,3.400070502995599e-05,1.040158597031488,3.400070502995599e-05,1.2,3.400070502995599e-05,0.8460359471914972
