/B<7> (Design_Point=1) X,/B<7> (Design_Point=1) Y,/B<6> (Design_Point=1) X,/B<6> (Design_Point=1) Y,/B<5> (Design_Point=1) X,/B<5> (Design_Point=1) Y,/B<4> (Design_Point=1) X,/B<4> (Design_Point=1) Y,/B<3> (Design_Point=1) X,/B<3> (Design_Point=1) Y,/B<2> (Design_Point=1) X,/B<2> (Design_Point=1) Y,/B<0> (Design_Point=1) X,/B<0> (Design_Point=1) Y,/VOUT (Design_Point=1) X,/VOUT (Design_Point=1) Y,/B<1> (Design_Point=1) X,/B<1> (Design_Point=1) Y
0.0001260052864362864,1.2,0.0001260052864362864,0,0.0001260052864362864,0,0.0001260052864362864,0,0.0001260052864362864,0,0.0001260052864362864,0,0.0001260052864362864,1.2,0.0001260052864362864,0.4925273406786436,0.0001260052864362864,0
0.000126008445451022,1.2,0.000126008445451022,0,0.000126008445451022,0,0.000126008445451022,0,0.000126008445451022,0,0.000126008445451022,0,0.000126008445451022,1.2,0.000126008445451022,0.4922214907230106,0.000126008445451022,0
0.0001260147634804931,1.2,0.0001260147634804931,0,0.0001260147634804931,0,0.0001260147634804931,0,0.0001260147634804931,0,0.0001260147634804931,0,0.0001260147634804931,1.2,0.0001260147634804931,0.4921845584964801,0.0001260147634804931,0
0.0001260273995394353,1.2,0.0001260273995394353,0,0.0001260273995394353,0,0.0001260273995394353,0,0.0001260273995394353,0,0.0001260273995394353,0,0.0001260273995394353,1.2,0.0001260273995394353,0.4922928402788526,0.0001260273995394353,0
0.0001260526716573198,1.2,0.0001260526716573198,0,0.0001260526716573198,0,0.0001260526716573198,0,0.0001260526716573198,0,0.0001260526716573198,0,0.0001260526716573198,1.2,0.0001260526716573198,0.4922597101590282,0.0001260526716573198,0
0.0001261032158930888,1.2,0.0001261032158930888,0,0.0001261032158930888,0,0.0001261032158930888,0,0.0001261032158930888,0,0.0001261032158930888,0,0.0001261032158930888,1.2,0.0001261032158930888,0.4922403853007842,0.0001261032158930888,0
0.0001262043043646268,1.2,0.0001262043043646268,0,0.0001262043043646268,0,0.0001262043043646268,0,0.0001262043043646268,0,0.0001262043043646268,0,0.0001262043043646268,1.2,0.0001262043043646268,0.4922490360470181,0.0001262043043646268,0
0.0001264064813077028,1.2,0.0001264064813077028,0,0.0001264064813077028,0,0.0001264064813077028,0,0.0001264064813077028,0,0.0001264064813077028,0,0.0001264064813077028,1.2,0.0001264064813077028,0.4922500476183237,0.0001264064813077028,0
0.0001267037406538514,1.2,0.0001267037406538514,0,0.0001267037406538514,0,0.0001267037406538514,0,0.0001267037406538514,0,0.0001267037406538514,0,0.0001267037406538514,1.2,0.0001267037406538514,0.4922495542416975,0.0001267037406538514,0
0.000127001,1.2,0.000127001,0,0.000127001,0,0.000127001,0,0.000127001,0,0.000127001,0,0.000127001,1.2,0.000127001,0.4922495397333186,0.000127001,0
0.00012700125,1.2,0.00012700125,0,0.00012700125,0,0.00012700125,0,0.00012700125,0,0.00012700125,0,0.00012700125,0.9000000000123017,0.00012700125,0.4922495654028825,0.00012700125,0
0.00012700134375,1.2,0.00012700134375,0,0.00012700134375,0,0.00012700134375,0,0.00012700134375,0,0.00012700134375,0,0.00012700134375,0.7875000000064647,0.00012700134375,0.4922492889660699,0.00012700134375,0
0.000127001390625,1.2,0.000127001390625,0,0.000127001390625,0,0.000127001390625,0,0.000127001390625,0,0.000127001390625,0,0.000127001390625,0.7312500000035462,0.000127001390625,0.4922486491822835,0.000127001390625,0
0.000127001484375,1.2,0.000127001484375,0,0.000127001484375,0,0.000127001484375,0,0.000127001484375,0,0.000127001484375,0,0.000127001484375,0.6187499999977091,0.000127001484375,0.4922431289379753,0.000127001484375,0
0.0001270015169665828,1.2,0.0001270015169665828,0,0.0001270015169665828,0,0.0001270015169665828,0,0.0001270015169665828,0,0.0001270015169665828,0,0.0001270015169665828,0.5796401005966426,0.0001270015169665828,0.4922365180048502,0.0001270015169665828,0
0.0001270015332623743,1.2,0.0001270015332623743,0,0.0001270015332623743,0,0.0001270015332623743,0,0.0001270015332623743,0,0.0001270015332623743,0,0.0001270015332623743,0.5600851508798462,0.0001270015332623743,0.492231289993496,0.0001270015332623743,0
0.0001270015658539571,1.2,0.0001270015658539571,0,0.0001270015658539571,0,0.0001270015658539571,0,0.0001270015658539571,0,0.0001270015658539571,0,0.0001270015658539571,0.5209752514462538,0.0001270015658539571,0.4922019164532691,0.0001270015658539571,0
0.000127001601980071,1.2,0.000127001601980071,0,0.000127001601980071,0,0.000127001601980071,0,0.000127001601980071,0,0.000127001601980071,0,0.000127001601980071,0.4776239147656671,0.000127001601980071,0.4921140495296326,0.000127001601980071,0
0.0001270016173339242,1.2,0.0001270016173339242,0,0.0001270016173339242,0,0.0001270016173339242,0,0.0001270016173339242,0,0.0001270016173339242,0,0.0001270016173339242,0.4591992909923914,0.0001270016173339242,0.4920579157435789,0.0001270016173339242,0
0.0001270016386324866,1.2,0.0001270016386324866,0,0.0001270016386324866,0,0.0001270016386324866,0,0.0001270016386324866,0,0.0001270016386324866,0,0.0001270016386324866,0.433641016094875,0.0001270016386324866,0.4919719010770304,0.0001270016386324866,0
0.0001270016475024522,1.2,0.0001270016475024522,0,0.0001270016475024522,0,0.0001270016475024522,0,0.0001270016475024522,0,0.0001270016475024522,0,0.0001270016475024522,0.4229970573986715,0.0001270016475024522,0.4919361471097495,0.0001270016475024522,0
0.0001270016652423833,1.2,0.0001270016652423833,0,0.0001270016652423833,0,0.0001270016652423833,0,0.0001270016652423833,0,0.0001270016652423833,0,0.0001270016652423833,0.4017091400062647,0.0001270016652423833,0.4918651815649301,0.0001270016652423833,0
0.0001270016923157429,1.2,0.0001270016923157429,0,0.0001270016923157429,0,0.0001270016923157429,0,0.0001270016923157429,0,0.0001270016923157429,0,0.0001270016923157429,0.3692211085354902,0.0001270016923157429,0.4917585978387766,0.0001270016923157429,0
0.0001270017222606596,1.2,0.0001270017222606596,0,0.0001270017222606596,0,0.0001270017222606596,0,0.0001270017222606596,0,0.0001270017222606596,0,0.0001270017222606596,0.3332872084417214,0.0001270017222606596,0.4916431871747264,0.0001270017222606596,0
0.0001270017517148329,1.2,0.0001270017517148329,0,0.0001270017517148329,0,0.0001270017517148329,0,0.0001270017517148329,0,0.0001270017517148329,0,0.0001270017517148329,0.2979422005316678,0.0001270017517148329,0.4915322528807026,0.0001270017517148329,0
0.0001270017985157125,1.2,0.0001270017985157125,0,0.0001270017985157125,0,0.0001270017985157125,0,0.0001270017985157125,0,0.0001270017985157125,0,0.0001270017985157125,0.241781145005533,0.0001270017985157125,0.4913611356895914,0.0001270017985157125,0
0.0001270018735312725,1.2,0.0001270018735312725,0,0.0001270018735312725,0,0.0001270018735312725,0,0.0001270018735312725,0,0.0001270018735312725,0,0.0001270018735312725,0.1517624730293423,0.0001270018735312725,0.4910994019017172,0.0001270018735312725,0
0.0001270019367656362,1.2,0.0001270019367656362,0,0.0001270019367656362,0,0.0001270019367656362,0,0.0001270019367656362,0,0.0001270019367656362,0,0.0001270019367656362,0.07588123654626289,0.0001270019367656362,0.4908904223208306,0.0001270019367656362,0
0.000127002,1.2,0.000127002,0,0.000127002,0,0.000127002,0,0.000127002,0,0.000127002,0,0.000127002,3.065725451278922e-11,0.000127002,0.4906913995754375,0.000127002,0
0.0001270020806951477,1.2,0.0001270020806951477,0,0.0001270020806951477,0,0.0001270020806951477,0,0.0001270020806951477,0,0.0001270020806951477,0,0.0001270020806951477,0,0.0001270020806951477,0.4904584052932805,0.0001270020806951477,0
0.0001270021701754516,1.2,0.0001270021701754516,0,0.0001270021701754516,0,0.0001270021701754516,0,0.0001270021701754516,0,0.0001270021701754516,0,0.0001270021701754516,0,0.0001270021701754516,0.4902087336826861,0.0001270021701754516,0
0.0001270022453272411,1.2,0.0001270022453272411,0,0.0001270022453272411,0,0.0001270022453272411,0,0.0001270022453272411,0,0.0001270022453272411,0,0.0001270022453272411,0,0.0001270022453272411,0.490011952929627,0.0001270022453272411,0
0.0001270023956308201,1.2,0.0001270023956308201,0,0.0001270023956308201,0,0.0001270023956308201,0,0.0001270023956308201,0,0.0001270023956308201,0,0.0001270023956308201,0,0.0001270023956308201,0.4896512686049229,0.0001270023956308201,0
0.0001270026962379781,1.2,0.0001270026962379781,0,0.0001270026962379781,0,0.0001270026962379781,0,0.0001270026962379781,0,0.0001270026962379781,0,0.0001270026962379781,0,0.0001270026962379781,0.4890408584973,0.0001270026962379781,0
0.000127003297452294,1.2,0.000127003297452294,0,0.000127003297452294,0,0.000127003297452294,0,0.000127003297452294,0,0.000127003297452294,0,0.000127003297452294,0,0.000127003297452294,0.488171317192807,0.000127003297452294,0
0.0001270044998809259,1.2,0.0001270044998809259,0,0.0001270044998809259,0,0.0001270044998809259,0,0.0001270044998809259,0,0.0001270044998809259,0,0.0001270044998809259,0,0.0001270044998809259,0.4872136486887563,0.0001270044998809259,0
0.0001270069047381898,1.2,0.0001270069047381898,0,0.0001270069047381898,0,0.0001270069047381898,0,0.0001270069047381898,0,0.0001270069047381898,0,0.0001270069047381898,0,0.0001270069047381898,0.4867623535659092,0.0001270069047381898,0
0.0001270117144527175,1.2,0.0001270117144527175,0,0.0001270117144527175,0,0.0001270117144527175,0,0.0001270117144527175,0,0.0001270117144527175,0,0.0001270117144527175,0,0.0001270117144527175,0.4866413227499904,0.0001270117144527175,0
0.0001270213338817729,1.2,0.0001270213338817729,0,0.0001270213338817729,0,0.0001270213338817729,0,0.0001270213338817729,0,0.0001270213338817729,0,0.0001270213338817729,0,0.0001270213338817729,0.4868078831736758,0.0001270213338817729,0
0.0001270405727398837,1.2,0.0001270405727398837,0,0.0001270405727398837,0,0.0001270405727398837,0,0.0001270405727398837,0,0.0001270405727398837,0,0.0001270405727398837,0,0.0001270405727398837,0.4867663206373176,0.0001270405727398837,0
0.0001270790504561052,1.2,0.0001270790504561052,0,0.0001270790504561052,0,0.0001270790504561052,0,0.0001270790504561052,0,0.0001270790504561052,0,0.0001270790504561052,0,0.0001270790504561052,0.4867295131912629,0.0001270790504561052,0
0.0001271560058885483,1.2,0.0001271560058885483,0,0.0001271560058885483,0,0.0001271560058885483,0,0.0001271560058885483,0,0.0001271560058885483,0,0.0001271560058885483,0,0.0001271560058885483,0.486745361773176,0.0001271560058885483,0
0.0001273099167534346,1.2,0.0001273099167534346,0,0.0001273099167534346,0,0.0001273099167534346,0,0.0001273099167534346,0,0.0001273099167534346,0,0.0001273099167534346,0,0.0001273099167534346,0.4867478529332055,0.0001273099167534346,0
0.0001276177384832071,1.2,0.0001276177384832071,0,0.0001276177384832071,0,0.0001276177384832071,0,0.0001276177384832071,0,0.0001276177384832071,0,0.0001276177384832071,0,0.0001276177384832071,0.4867466461546109,0.0001276177384832071,0
0.000128,1.2,0.000128,0,0.000128,0,0.000128,0,0.000128,0,0.000128,0,0.000128,0,0.000128,0.4867466002749241,0.000128,0
0.00012800025,1.2,0.00012800025,0.3000000000047235,0.00012800025,0.3000000000047235,0.00012800025,0.3000000000047235,0.00012800025,0.3000000000047235,0.00012800025,0.3000000000047235,0.00012800025,0.3000000000047235,0.00012800025,0.4867474029619635,0.00012800025,0.3000000000047235
0.00012800034375,1.2,0.00012800034375,0.4125000000105606,0.00012800034375,0.4125000000105606,0.00012800034375,0.4125000000105606,0.00012800034375,0.4125000000105606,0.00012800034375,0.4125000000105606,0.00012800034375,0.4125000000105606,0.00012800034375,0.4867508253007503,0.00012800034375,0.4125000000105606
0.000128000390625,1.2,0.000128000390625,0.4687500000134792,0.000128000390625,0.4687500000134792,0.000128000390625,0.4687500000134792,0.000128000390625,0.4687500000134792,0.000128000390625,0.4687500000134792,0.000128000390625,0.4687500000134792,0.000128000390625,0.4867603221477022,0.000128000390625,0.4687500000134792
0.0001280004140625,1.2,0.0001280004140625,0.4968750000312014,0.0001280004140625,0.4968750000312014,0.0001280004140625,0.4968750000312014,0.0001280004140625,0.4968750000312014,0.0001280004140625,0.4968750000312014,0.0001280004140625,0.4968750000312014,0.0001280004140625,0.4867678858500002,0.0001280004140625,0.4968750000312014
0.0001280004609375,1.2,0.0001280004609375,0.5531250000666461,0.0001280004609375,0.5531250000666461,0.0001280004609375,0.5531250000666461,0.0001280004609375,0.5531250000666461,0.0001280004609375,0.5531250000666461,0.0001280004609375,0.5531250000666461,0.0001280004609375,0.4868200963603416,0.0001280004609375,0.5531250000666461
0.0001280004755340062,1.2,0.0001280004755340062,0.57064080742587,0.0001280004755340062,0.57064080742587,0.0001280004755340062,0.57064080742587,0.0001280004755340062,0.57064080742587,0.0001280004755340062,0.57064080742587,0.0001280004755340062,0.57064080742587,0.0001280004755340062,0.4868548211120738,0.0001280004755340062,0.57064080742587
0.0001280005047270184,1.2,0.0001280005047270184,0.6056724221443175,0.0001280005047270184,0.6056724221443175,0.0001280005047270184,0.6056724221443175,0.0001280005047270184,0.6056724221443175,0.0001280005047270184,0.6056724221443175,0.0001280005047270184,0.6056724221443175,0.0001280005047270184,0.4874232478709266,0.0001280005047270184,0.6056724221443175
0.0001280005237062196,1.2,0.0001280005237062196,0.628447463469836,0.0001280005237062196,0.628447463469836,0.0001280005237062196,0.628447463469836,0.0001280005237062196,0.628447463469836,0.0001280005237062196,0.628447463469836,0.0001280005237062196,0.628447463469836,0.0001280005237062196,0.4892553726932218,0.0001280005237062196,0.628447463469836
0.0001280005382837912,1.2,0.0001280005382837912,0.6459405494860236,0.0001280005382837912,0.6459405494860236,0.0001280005382837912,0.6459405494860236,0.0001280005382837912,0.6459405494860236,0.0001280005382837912,0.6459405494860236,0.0001280005382837912,0.6459405494860236,0.0001280005382837912,0.4930323075630655,0.0001280005382837912,0.6459405494860236
0.0001280005512781241,1.2,0.0001280005512781241,0.6615337488739825,0.0001280005512781241,0.6615337488739825,0.0001280005512781241,0.6615337488739825,0.0001280005512781241,0.6615337488739825,0.0001280005512781241,0.6615337488739825,0.0001280005512781241,0.6615337488739825,0.0001280005512781241,0.4981916588622484,0.0001280005512781241,0.6615337488739825
0.0001280005625021229,1.2,0.0001280005625021229,0.6750025474439209,0.0001280005625021229,0.6750025474439209,0.0001280005625021229,0.6750025474439209,0.0001280005625021229,0.6750025474439209,0.0001280005625021229,0.6750025474439209,0.0001280005625021229,0.6750025474439209,0.0001280005625021229,0.5034637175303905,0.0001280005625021229,0.6750025474439209
0.0001280005741049835,1.2,0.0001280005741049835,0.6889259802607752,0.0001280005741049835,0.6889259802607752,0.0001280005741049835,0.6889259802607752,0.0001280005741049835,0.6889259802607752,0.0001280005741049835,0.6889259802607752,0.0001280005741049835,0.6889259802607752,0.0001280005741049835,0.5093325784025341,0.0001280005741049835,0.6889259802607752
0.0001280005847327695,1.2,0.0001280005847327695,0.7016793233689117,0.0001280005847327695,0.7016793233689117,0.0001280005847327695,0.7016793233689117,0.0001280005847327695,0.7016793233689117,0.0001280005847327695,0.7016793233689117,0.0001280005847327695,0.7016793233689117,0.0001280005847327695,0.5147498182200054,0.0001280005847327695,0.7016793233689117
0.0001280005990390539,1.2,0.0001280005990390539,0.7188468647157525,0.0001280005990390539,0.7188468647157525,0.0001280005990390539,0.7188468647157525,0.0001280005990390539,0.7188468647157525,0.0001280005990390539,0.7188468647157525,0.0001280005990390539,0.7188468647157525,0.0001280005990390539,0.5220404865999373,0.0001280005990390539,0.7188468647157525
0.0001280006159968426,1.2,0.0001280006159968426,0.7391962110773683,0.0001280006159968426,0.7391962110773683,0.0001280006159968426,0.7391962110773683,0.0001280006159968426,0.7391962110773683,0.0001280006159968426,0.7391962110773683,0.0001280006159968426,0.7391962110773683,0.0001280006159968426,0.5305951686567757,0.0001280006159968426,0.7391962110773683
0.0001280006388878021,1.2,0.0001280006388878021,0.7666653625100147,0.0001280006388878021,0.7666653625100147,0.0001280006388878021,0.7666653625100147,0.0001280006388878021,0.7666653625100147,0.0001280006388878021,0.7666653625100147,0.0001280006388878021,0.7666653625100147,0.0001280006388878021,0.5419843397844857,0.0001280006388878021,0.7666653625100147
0.0001280006846697211,1.2,0.0001280006846697211,0.8216036653753074,0.0001280006846697211,0.8216036653753074,0.0001280006846697211,0.8216036653753074,0.0001280006846697211,0.8216036653753074,0.0001280006846697211,0.8216036653753074,0.0001280006846697211,0.8216036653753074,0.0001280006846697211,0.5642082805179964,0.0001280006846697211,0.8216036653753074
0.0001280007650173864,1.2,0.0001280007650173864,0.9180208637217003,0.0001280007650173864,0.9180208637217003,0.0001280007650173864,0.9180208637217003,0.0001280007650173864,0.9180208637217003,0.0001280007650173864,0.9180208637217003,0.0001280007650173864,0.9180208637217003,0.0001280007650173864,0.6014608659543369,0.0001280007650173864,0.9180208637217003
0.0001280008825086932,1.2,0.0001280008825086932,1.059010431854034,0.0001280008825086932,1.059010431854034,0.0001280008825086932,1.059010431854034,0.0001280008825086932,1.059010431854034,0.0001280008825086932,1.059010431854034,0.0001280008825086932,1.059010431854034,0.0001280008825086932,0.6521386967518257,0.0001280008825086932,1.059010431854034
0.000128001,1.2,0.000128001,1.199999999986368,0.000128001,1.199999999986368,0.000128001,1.199999999986368,0.000128001,1.199999999986368,0.000128001,1.199999999986368,0.000128001,1.199999999986368,0.000128001,0.6985157525212722,0.000128001,1.199999999986368
0.0001280011099951943,1.068005766813332,0.0001280011099951943,1.2,0.0001280011099951943,1.2,0.0001280011099951943,1.2,0.0001280011099951943,1.2,0.0001280011099951943,1.2,0.0001280011099951943,1.2,0.0001280011099951943,0.7368419217764043,0.0001280011099951943,1.2
0.0001280012335392216,0.9197529340818567,0.0001280012335392216,1.2,0.0001280012335392216,1.2,0.0001280012335392216,1.2,0.0001280012335392216,1.2,0.0001280012335392216,1.2,0.0001280012335392216,1.2,0.0001280012335392216,0.7779632027388562,0.0001280012335392216,1.2
0.0001280013340378897,0.7991545323741762,0.0001280013340378897,1.2,0.0001280013340378897,1.2,0.0001280013340378897,1.2,0.0001280013340378897,1.2,0.0001280013340378897,1.2,0.0001280013340378897,1.2,0.0001280013340378897,0.8087007484060165,0.0001280013340378897,1.2
0.0001280013842872237,0.7388553315203359,0.0001280013842872237,1.2,0.0001280013842872237,1.2,0.0001280013842872237,1.2,0.0001280013842872237,1.2,0.0001280013842872237,1.2,0.0001280013842872237,1.2,0.0001280013842872237,0.823179478322735,0.0001280013842872237,1.2
0.0001280014847858918,0.6182569298126553,0.0001280014847858918,1.2,0.0001280014847858918,1.2,0.0001280014847858918,1.2,0.0001280014847858918,1.2,0.0001280014847858918,1.2,0.0001280014847858918,1.2,0.0001280014847858918,0.8504474073644316,0.0001280014847858918,1.2
0.0001280015227976798,0.5726427842464892,0.0001280015227976798,1.2,0.0001280015227976798,1.2,0.0001280015227976798,1.2,0.0001280015227976798,1.2,0.0001280015227976798,1.2,0.0001280015227976798,1.2,0.0001280015227976798,0.8601584454855256,0.0001280015227976798,1.2
0.0001280015356423574,0.5572291710547048,0.0001280015356423574,1.2,0.0001280015356423574,1.2,0.0001280015356423574,1.2,0.0001280015356423574,1.2,0.0001280015356423574,1.2,0.0001280015356423574,1.2,0.0001280015356423574,0.8633448430803194,0.0001280015356423574,1.2
0.0001280015613317128,0.5264019446711361,0.0001280015613317128,1.2,0.0001280015613317128,1.2,0.0001280015613317128,1.2,0.0001280015613317128,1.2,0.0001280015613317128,1.2,0.0001280015613317128,1.2,0.0001280015613317128,0.8694402152142084,0.0001280015613317128,1.2
0.0001280015823032047,0.5012361543210861,0.0001280015823032047,1.2,0.0001280015823032047,1.2,0.0001280015823032047,1.2,0.0001280015823032047,1.2,0.0001280015823032047,1.2,0.0001280015823032047,1.2,0.0001280015823032047,0.8734455295101639,0.0001280015823032047,1.2
0.0001280016109393527,0.4668727767154182,0.0001280016109393527,1.2,0.0001280016109393527,1.2,0.0001280016109393527,1.2,0.0001280016109393527,1.2,0.0001280016109393527,1.2,0.0001280016109393527,1.2,0.0001280016109393527,0.8753788018589693,0.0001280016109393527,1.2
0.0001280016349017078,0.4381179505910628,0.0001280016349017078,1.2,0.0001280016349017078,1.2,0.0001280016349017078,1.2,0.0001280016349017078,1.2,0.0001280016349017078,1.2,0.0001280016349017078,1.2,0.0001280016349017078,0.8725305988122627,0.0001280016349017078,1.2
0.0001280016576358203,0.4108370156580939,0.0001280016576358203,1.2,0.0001280016576358203,1.2,0.0001280016576358203,1.2,0.0001280016576358203,1.2,0.0001280016576358203,1.2,0.0001280016576358203,1.2,0.0001280016576358203,0.8675152763809026,0.0001280016576358203,1.2
0.0001280016741340585,0.3910391297688168,0.0001280016741340585,1.2,0.0001280016741340585,1.2,0.0001280016741340585,1.2,0.0001280016741340585,1.2,0.0001280016741340585,1.2,0.0001280016741340585,1.2,0.0001280016741340585,0.8636593010087322,0.0001280016741340585,1.2
0.0001280016964233619,0.364291965714907,0.0001280016964233619,1.2,0.0001280016964233619,1.2,0.0001280016964233619,1.2,0.0001280016964233619,1.2,0.0001280016964233619,1.2,0.0001280016964233619,1.2,0.0001280016964233619,0.8584598172672795,0.0001280016964233619,1.2
0.0001280017218552504,0.3337736995455216,0.0001280017218552504,1.2,0.0001280017218552504,1.2,0.0001280017218552504,1.2,0.0001280017218552504,1.2,0.0001280017218552504,1.2,0.0001280017218552504,1.2,0.0001280017218552504,0.8526811279915137,0.0001280017218552504,1.2
0.0001280017551963278,0.2937644065640105,0.0001280017551963278,1.2,0.0001280017551963278,1.2,0.0001280017551963278,1.2,0.0001280017551963278,1.2,0.0001280017551963278,1.2,0.0001280017551963278,1.2,0.0001280017551963278,0.8452191398014015,0.0001280017551963278,1.2
0.0001280018021616829,0.2374059804999937,0.0001280018021616829,1.2,0.0001280018021616829,1.2,0.0001280018021616829,1.2,0.0001280018021616829,1.2,0.0001280018021616829,1.2,0.0001280018021616829,1.2,0.0001280018021616829,0.8350150631229366,0.0001280018021616829,1.2
0.0001280018713508098,0.1543790282595268,0.0001280018713508098,1.2,0.0001280018713508098,1.2,0.0001280018713508098,1.2,0.0001280018713508098,1.2,0.0001280018713508098,1.2,0.0001280018713508098,1.2,0.0001280018713508098,0.820693377581694,0.0001280018713508098,1.2
0.0001280019483659172,0.06196089931558402,0.0001280019483659172,1.2,0.0001280019483659172,1.2,0.0001280019483659172,1.2,0.0001280019483659172,1.2,0.0001280019483659172,1.2,0.0001280019483659172,1.2,0.0001280019483659172,0.8057459884627574,0.0001280019483659172,1.2
0.000128002,0,0.000128002,1.2,0.000128002,1.2,0.000128002,1.2,0.000128002,1.2,0.000128002,1.2,0.000128002,1.2,0.000128002,0.7962860354406553,0.000128002,1.2
0.0001280021032681655,0,0.0001280021032681655,1.2,0.0001280021032681655,1.2,0.0001280021032681655,1.2,0.0001280021032681655,1.2,0.0001280021032681655,1.2,0.0001280021032681655,1.2,0.0001280021032681655,0.7792886620006988,0.0001280021032681655,1.2
0.000128002198482678,0,0.000128002198482678,1.2,0.000128002198482678,1.2,0.000128002198482678,1.2,0.000128002198482678,1.2,0.000128002198482678,1.2,0.000128002198482678,1.2,0.000128002198482678,0.7642331025393236,0.000128002198482678,1.2
0.0001280022749190108,0,0.0001280022749190108,1.2,0.0001280022749190108,1.2,0.0001280022749190108,1.2,0.0001280022749190108,1.2,0.0001280022749190108,1.2,0.0001280022749190108,1.2,0.0001280022749190108,0.7530011077946347,0.0001280022749190108,1.2
0.0001280024277916763,0,0.0001280024277916763,1.2,0.0001280024277916763,1.2,0.0001280024277916763,1.2,0.0001280024277916763,1.2,0.0001280024277916763,1.2,0.0001280024277916763,1.2,0.0001280024277916763,0.7326393476715811,0.0001280024277916763,1.2
0.0001280027335370074,0,0.0001280027335370074,1.2,0.0001280027335370074,1.2,0.0001280027335370074,1.2,0.0001280027335370074,1.2,0.0001280027335370074,1.2,0.0001280027335370074,1.2,0.0001280027335370074,0.6988668266126,0.0001280027335370074,1.2
0.0001280033450276695,0,0.0001280033450276695,1.2,0.0001280033450276695,1.2,0.0001280033450276695,1.2,0.0001280033450276695,1.2,0.0001280033450276695,1.2,0.0001280033450276695,1.2,0.0001280033450276695,0.6527544444959793,0.0001280033450276695,1.2
0.0001280045639019106,0,0.0001280045639019106,1.2,0.0001280045639019106,1.2,0.0001280045639019106,1.2,0.0001280045639019106,1.2,0.0001280045639019106,1.2,0.0001280045639019106,1.2,0.0001280045639019106,0.6053389432785349,0.0001280045639019106,1.2
0.0001280060634396095,0,0.0001280060634396095,1.2,0.0001280060634396095,1.2,0.0001280060634396095,1.2,0.0001280060634396095,1.2,0.0001280060634396095,1.2,0.0001280060634396095,1.2,0.0001280060634396095,0.5920746200085487,0.0001280060634396095,1.2
0.0001280078762773511,0,0.0001280078762773511,1.2,0.0001280078762773511,1.2,0.0001280078762773511,1.2,0.0001280078762773511,1.2,0.0001280078762773511,1.2,0.0001280078762773511,1.2,0.0001280078762773511,0.5874296820449273,0.0001280078762773511,1.2
0.0001280103014994318,0,0.0001280103014994318,1.2,0.0001280103014994318,1.2,0.0001280103014994318,1.2,0.0001280103014994318,1.2,0.0001280103014994318,1.2,0.0001280103014994318,1.2,0.0001280103014994318,0.5885003910416872,0.0001280103014994318,1.2
0.0001280146045556546,0,0.0001280146045556546,1.2,0.0001280146045556546,1.2,0.0001280146045556546,1.2,0.0001280146045556546,1.2,0.0001280146045556546,1.2,0.0001280146045556546,1.2,0.0001280146045556546,0.5887002249566454,0.0001280146045556546,1.2
0.0001280214507855384,0,0.0001280214507855384,1.2,0.0001280214507855384,1.2,0.0001280214507855384,1.2,0.0001280214507855384,1.2,0.0001280214507855384,1.2,0.0001280214507855384,1.2,0.0001280214507855384,0.5883619119059049,0.0001280214507855384,1.2
0.0001280351432453059,0,0.0001280351432453059,1.2,0.0001280351432453059,1.2,0.0001280351432453059,1.2,0.0001280351432453059,1.2,0.0001280351432453059,1.2,0.0001280351432453059,1.2,0.0001280351432453059,0.5884280322162684,0.0001280351432453059,1.2
0.0001280625281648411,0,0.0001280625281648411,1.2,0.0001280625281648411,1.2,0.0001280625281648411,1.2,0.0001280625281648411,1.2,0.0001280625281648411,1.2,0.0001280625281648411,1.2,0.0001280625281648411,0.5885156668098848,0.0001280625281648411,1.2
0.0001281172980039114,0,0.0001281172980039114,1.2,0.0001281172980039114,1.2,0.0001281172980039114,1.2,0.0001281172980039114,1.2,0.0001281172980039114,1.2,0.0001281172980039114,1.2,0.0001281172980039114,0.5884792215075327,0.0001281172980039114,1.2
0.000128226837682052,0,0.000128226837682052,1.2,0.000128226837682052,1.2,0.000128226837682052,1.2,0.000128226837682052,1.2,0.000128226837682052,1.2,0.000128226837682052,1.2,0.000128226837682052,0.5884719242932624,0.000128226837682052,1.2
0.0001284459170383332,0,0.0001284459170383332,1.2,0.0001284459170383332,1.2,0.0001284459170383332,1.2,0.0001284459170383332,1.2,0.0001284459170383332,1.2,0.0001284459170383332,1.2,0.0001284459170383332,0.5884754175728034,0.0001284459170383332,1.2
0.0001287234585191666,0,0.0001287234585191666,1.2,0.0001287234585191666,1.2,0.0001287234585191666,1.2,0.0001287234585191666,1.2,0.0001287234585191666,1.2,0.0001287234585191666,1.2,0.0001287234585191666,0.5884755820576424,0.0001287234585191666,1.2
0.000129001,0,0.000129001,1.2,0.000129001,1.2,0.000129001,1.2,0.000129001,1.2,0.000129001,1.2,0.000129001,1.2,0.000129001,0.5884755013526809,0.000129001,1.2
0.00012900125,0,0.00012900125,1.2,0.00012900125,1.2,0.00012900125,1.2,0.00012900125,1.2,0.00012900125,1.2,0.00012900125,0.9000000000123017,0.00012900125,0.5884755140026517,0.00012900125,1.2
0.00012900134375,0,0.00012900134375,1.2,0.00012900134375,1.2,0.00012900134375,1.2,0.00012900134375,1.2,0.00012900134375,1.2,0.00012900134375,0.7875000000064647,0.00012900134375,0.5884753917560558,0.00012900134375,1.2
