/PHI_1 (pulse_width=5e-07) X,/PHI_1 (pulse_width=5e-07) Y,/VIN (pulse_width=5e-07) X,/VIN (pulse_width=5e-07) Y,/SH_OUT (pulse_width=5e-07) X,/SH_OUT (pulse_width=5e-07) Y
2.000394598024236e-06,0.4735176290835378,2.000394598024236e-06,0.7268655131734286,2.000394598024236e-06,0.7446047589759012
2.000405613610703e-06,0.4867363328431976,2.000405613610703e-06,0.7268560559531423,2.000405613610703e-06,0.7446060869080432
2.000417403132767e-06,0.5008837593204839,2.000417403132767e-06,0.7268459342487567,2.000417403132767e-06,0.7446067737322658
2.000427837022233e-06,0.5134044266796318,2.000427837022233e-06,0.7268369763693967,2.000427837022233e-06,0.7446066109915345
2.000440450094907e-06,0.528540113888509,2.000440450094907e-06,0.7268261475412789,2.000440450094907e-06,0.7446051357518805
2.000451722438408e-06,0.5420669260900861,2.000451722438408e-06,0.7268164697462671,2.000451722438408e-06,0.7446022629503446
2.000463110195253e-06,0.5557322343041122,2.000463110195253e-06,0.7268066928288334,2.000463110195253e-06,0.7445973443021493
2.000474152562218e-06,0.5689830746613338,2.000474152562218e-06,0.7267972124109745,2.000474152562218e-06,0.74459023906653
2.000490838254817e-06,0.5890059057803921,2.000490838254817e-06,0.7267828868562459,2.000490838254817e-06,0.7445750637070336
2.000511946765028e-06,0.6143361180331505,2.000511946765028e-06,0.7267647639689288,2.000511946765028e-06,0.7445493848717332
2.000527159832938e-06,0.6325917995252003,2.000527159832938e-06,0.726751702587656,2.000527159832938e-06,0.7445274909464284
2.000545524217317e-06,0.6546290607805276,2.000545524217317e-06,0.7267359355180669,2.000545524217317e-06,0.7444993419643934
2.00055767038081e-06,0.6692044569724331,2.00055767038081e-06,0.72672550716254,2.00055767038081e-06,0.7444816625459938
2.000565181409154e-06,0.6782176909848292,2.000565181409154e-06,0.7267190583840821,2.000565181409154e-06,0.7444726175759977
2.000569942766058e-06,0.6839313192700283,2.000569942766058e-06,0.726714970395856,2.000569942766058e-06,0.7444690347928056
2.000574837259532e-06,0.6898047114387669,2.000574837259532e-06,0.7267107680933085,2.000574837259532e-06,0.7444680533209153
2.000578091519527e-06,0.6937098234325301,2.000578091519527e-06,0.7267079740549133,2.000578091519527e-06,0.7444686634862103
2.000582126982534e-06,0.6985523790411544,2.000582126982534e-06,0.7267045092882374,2.000582126982534e-06,0.7444699908668376
2.000585404109063e-06,0.7024849308757835,2.000585404109063e-06,0.7267016956106251,2.000585404109063e-06,0.7444712591135614
2.000590546834828e-06,0.7086562017939803,2.000590546834828e-06,0.7266972801596218,2.000590546834828e-06,0.7444733469093457
2.000596015619391e-06,0.715218743268984,2.000596015619391e-06,0.7266925847525738,2.000596015619391e-06,0.7444754949129645
2.000602284193073e-06,0.7227410316880764,2.000602284193073e-06,0.7266872026499618,2.000602284193073e-06,0.7444778661724593
2.000609069574247e-06,0.7308834890964717,2.000609069574247e-06,0.7266813768122244,2.000609069574247e-06,0.7444803224171198
2.000616274017535e-06,0.7395288210423293,2.000616274017535e-06,0.7266751911596648,2.000616274017535e-06,0.7444828616812623
2.000624752122115e-06,0.7497025465376036,2.000624752122115e-06,0.7266679119380476,2.000624752122115e-06,0.7444858271305184
2.000634565368727e-06,0.7614784424728567,2.000634565368727e-06,0.7266594863515526,2.000634565368727e-06,0.7444892711043303
2.000647086696315e-06,0.7765040355777955,2.000647086696315e-06,0.7266487355872766,2.000647086696315e-06,0.7444937320224899
2.000661146161633e-06,0.7933753939597025,2.000661146161633e-06,0.7266366641330714,2.000661146161633e-06,0.7444988232951923
2.000678892991924e-06,0.8146715903085482,2.000678892991924e-06,0.7266214266314132,2.000678892991924e-06,0.7445053712696356
2.000699253370177e-06,0.8391040442120173,2.000699253370177e-06,0.7266039450214203,2.000699253370177e-06,0.7445129960467002
2.000725569228693e-06,0.8706830744312433,2.000725569228693e-06,0.726581349814078,2.000725569228693e-06,0.7445229789090234
2.000753043194765e-06,0.9036518337186824,2.000753043194765e-06,0.7265577600370288,2.000753043194765e-06,0.7445334685209275
2.000796845363489e-06,0.9562144361871726,2.000796845363489e-06,0.7265201500674926,2.000796845363489e-06,0.7445502406660768
2.000833587936655e-06,1.000305523985991,2.000833587936655e-06,0.7264886012955181,2.000833587936655e-06,0.7445642836309604
2.000893722556282e-06,1.072467067538731,2.000893722556282e-06,0.7264369663050569,2.000893722556282e-06,0.7445871948122024
2.000949399877558e-06,1.139279853069995,2.000949399877558e-06,0.7263891577297447,2.000949399877558e-06,0.7446083095608691
2.001e-06,1.2,2.001e-06,0.7263457080762318,2.001e-06,0.7446274342134793
2.001004977466452e-06,1.2,2.001004977466452e-06,0.7263414339543978,2.001004977466452e-06,0.7446216835252708
2.001009617067143e-06,1.2,2.001009617067143e-06,0.72633744994991,2.001009617067143e-06,0.7446205448590943
2.00101245510022e-06,1.2,2.00101245510022e-06,0.7263350129406496,2.00101245510022e-06,0.7446212444018981
2.001015275346913e-06,1.2,2.001015275346913e-06,0.7263325912023361,2.001015275346913e-06,0.7446210058316758
2.001018700474014e-06,1.2,2.001018700474014e-06,0.7263296500519334,2.001018700474014e-06,0.744621104534376
2.00102292118919e-06,1.2,2.00102292118919e-06,0.7263260257271318,2.00102292118919e-06,0.7446210706671419
2.001030639536875e-06,1.2,2.001030639536875e-06,0.7263193979755707,2.001030639536875e-06,0.7446210862167899
2.001040000103223e-06,1.2,2.001040000103223e-06,0.7263113600278399,2.001040000103223e-06,0.7446210774654725
2.001052361718467e-06,1.2,2.001052361718467e-06,0.7263007450336485,2.001052361718467e-06,0.7446210787217343
2.00106920367959e-06,1.2,2.00106920367959e-06,0.7262862826726324,2.00106920367959e-06,0.7446210765191398
2.001090926024438e-06,1.2,2.001090926024438e-06,0.7262676293637729,2.001090926024438e-06,0.744621072127035
2.001119761525337e-06,1.2,2.001119761525337e-06,0.726242867682052,2.001119761525337e-06,0.7446210712504197
2.001157828435962e-06,1.2,2.001157828435962e-06,0.7262101784403059,2.001157828435962e-06,0.7446210628839495
2.001207876519582e-06,1.2,2.001207876519582e-06,0.7261671999957244,2.001207876519582e-06,0.7446210606233963
2.001274017911495e-06,1.2,2.001274017911495e-06,0.7261104004953072,2.001274017911495e-06,0.744621047785135
2.001361249352533e-06,1.2,2.001361249352533e-06,0.7260354879222481,2.001361249352533e-06,0.7446210414681366
2.001476351731956e-06,1.2,2.001476351731956e-06,0.7259366372134592,2.001476351731956e-06,0.7446210219519722
2.001628331839948e-06,1.2,2.001628331839948e-06,0.7258061101821707,2.001628331839948e-06,0.7446210077777162
2.001828947409631e-06,1.2,2.001828947409631e-06,0.7256338033962949,2.001828947409631e-06,0.7446209771674693
2.002093839817432e-06,1.2,2.002093839817432e-06,0.7254062732525732,2.002093839817432e-06,0.7446209488754074
2.00244363396345e-06,1.2,2.00244363396345e-06,0.7251057876114891,2.00244363396345e-06,0.7446208992130693
2.002905550982516e-06,1.2,2.002905550982516e-06,0.7247089341711686,2.002905550982516e-06,0.7446208460479853
2.003515586247947e-06,1.2,2.003515586247947e-06,0.7241847384006526,2.003515586247947e-06,0.7446207632938274
2.004321257900184e-06,1.2,2.004321257900184e-06,0.7234922829779677,2.004321257900184e-06,0.7446206665780374
2.00538533749415e-06,1.2,2.00538533749415e-06,0.7225774690044722,2.00538533749415e-06,0.7446205261602266
2.006790746161922e-06,1.2,2.006790746161922e-06,0.7213687509603136,2.006790746161922e-06,0.744620353310612
2.008647001044287e-06,1.2,2.008647001044287e-06,0.7197714971950782,2.008647001044287e-06,0.7446201122040049
2.011098766558129e-06,1.2,2.011098766558129e-06,0.7176604699865695,2.011098766558129e-06,0.744619806258536
2.014337124840232e-06,1.2,2.014337124840232e-06,0.7148698491759621,2.014337124840232e-06,0.744619389037259
2.018614467914753e-06,1.2,2.018614467914753e-06,0.7111799473369655,2.018614467914753e-06,0.7446188501469294
2.024264175859649e-06,1.2,2.024264175859649e-06,0.7062994999539124,2.024264175859649e-06,0.7446181245498183
2.031726598898181e-06,1.2,2.031726598898181e-06,0.6998420642716521,2.031726598898181e-06,0.7446171771302756
2.041583382177867e-06,1.2,2.041583382177867e-06,0.6912945859480414,2.041583382177867e-06,0.7446159100965879
2.054602803899245e-06,1.2,2.054602803899245e-06,0.6799757262207273,2.054602803899245e-06,0.7446142450667245
2.071799659190989e-06,1.2,2.071799659190989e-06,0.6649812212081382,2.071799659190989e-06,0.7446120260881025
2.094514361276732e-06,1.2,2.094514361276732e-06,0.6451139587301454,2.094514361276732e-06,0.7446090981953734
2.124517421024827e-06,1.2,2.124517421024827e-06,0.6187991320640066,2.124517421024827e-06,0.7446052061236758
2.164147452757895e-06,1.2,2.164147452757895e-06,0.5839935123782741,2.164147452757895e-06,0.7446000686151316
2.216493461231289e-06,1.2,2.216493461231289e-06,0.5381216562518649,2.216493461231289e-06,0.7445932805199649
2.285635620255426e-06,1.2,2.285635620255426e-06,0.4781316082765996,2.285635620255426e-06,0.7445844084128934
2.37696331100557e-06,1.2,2.37696331100557e-06,0.400904017295286,2.37696331100557e-06,0.744572960565053
2.438981655502785e-06,1.2,2.438981655502785e-06,0.3504050069351368,2.438981655502785e-06,0.744565472564929
2.501e-06,1.2,2.501e-06,0.3019621211465763,2.501e-06,0.7445582684882857
2.5010625e-06,1.124999999999835,2.5010625e-06,0.3019144749765837,2.5010625e-06,0.7445282616406178
2.501156253108678e-06,1.012496269586699,2.501156253108678e-06,0.3018430080313261,2.501156253108678e-06,0.7444923542999133
2.501189017115826e-06,0.9731794610086455,2.501189017115826e-06,0.3018180337198155,2.501189017115826e-06,0.7444798943032757
2.501228857157627e-06,0.9253714108477422,2.501228857157627e-06,0.3017876666366099,2.501228857157627e-06,0.7444644400945232
2.501279306053584e-06,0.8648327356986091,2.501279306053584e-06,0.3017492146732398,2.501279306053584e-06,0.7444451974902848
2.501330584688916e-06,0.8032983733004968,2.501330584688916e-06,0.3017101319528048,2.501330584688916e-06,0.7444257548943891
2.501380296130867e-06,0.7436446429589213,2.501380296130867e-06,0.3016722452952352,2.501380296130867e-06,0.7444080931552725
2.501425500587373e-06,0.6893992951517908,2.501425500587373e-06,0.3016377949250852,2.501425500587373e-06,0.7443932875198527
2.501488128170838e-06,0.614246194993851,2.501488128170838e-06,0.3015900685283875,2.501488128170838e-06,0.7443780469598208
2.501511039214625e-06,0.5867529424492699,2.501511039214625e-06,0.3015726094112308,2.501511039214625e-06,0.7443761211477906
2.501537154086452e-06,0.5554150962569364,2.501537154086452e-06,0.3015527092604482,2.501537154086452e-06,0.7443805371944584
2.501560954286853e-06,0.5268548557760574,2.501560954286853e-06,0.3015345733240528,2.501560954286853e-06,0.7443923954001916
2.501577139177541e-06,0.5074329869509453,2.501577139177541e-06,0.3015222405194197,2.501577139177541e-06,0.7444044148320831
2.501593019093551e-06,0.4883770877390493,2.501593019093551e-06,0.3015101402668104,2.501593019093551e-06,0.7444188165623221
2.501612895038096e-06,0.4645259542847149,2.501612895038096e-06,0.3014949953290296,2.501612895038096e-06,0.7444395795924448
2.501631371046362e-06,0.4423547443651543,2.501631371046362e-06,0.3014809173318919,2.501631371046362e-06,0.7444534806159625
2.501638083692152e-06,0.4342995694176808,2.501638083692152e-06,0.3014758026118995,2.501638083692152e-06,0.7444500585448668
2.501646132636449e-06,0.4246408362609346,2.501646132636449e-06,0.3014696697333798,2.501646132636449e-06,0.7444251015806876
2.501651768629936e-06,0.4178776440767075,2.501651768629936e-06,0.3014653754230313,2.501651768629936e-06,0.744386276840328
2.501656881720712e-06,0.4117419351456224,2.501656881720712e-06,0.3014614795527495,2.501656881720712e-06,0.7443312923194804
2.50166286365624e-06,0.4045636125120514,2.50166286365624e-06,0.3014569216958079,2.50166286365624e-06,0.7442422149722149
2.501667814791782e-06,0.3986222498610632,2.501667814791782e-06,0.3014531492606484,2.501667814791782e-06,0.7441492173442031
2.501672268958244e-06,0.393277250106478,2.501672268958244e-06,0.3014497554961952,2.501672268958244e-06,0.7440525576769783
2.501677117413264e-06,0.3874591040835323,2.501677117413264e-06,0.3014460613257676,2.501677117413264e-06,0.7439354507641908
2.501682060189237e-06,0.3815277729152281,2.501682060189237e-06,0.3014422953051096,2.501682060189237e-06,0.7438058827669696
2.501687730947222e-06,0.3747228633334388,2.501687730947222e-06,0.3014379746365923,2.501687730947222e-06,0.7436475419819013
2.501694444409442e-06,0.3666667086688644,2.501694444409442e-06,0.3014328595366199,2.501694444409442e-06,0.7434503772546057
2.501701683538949e-06,0.3579797532607211,2.501701683538949e-06,0.3014273439542022,2.501701683538949e-06,0.7432291260711035
2.501711449934606e-06,0.3462600784720823,2.501711449934606e-06,0.3014199028695472,2.501711449934606e-06,0.7429206003853461
2.501720539762708e-06,0.3353522847496648,2.501720539762708e-06,0.3014129773212517,2.501720539762708e-06,0.7426259251891876
2.501731977547599e-06,0.3216269428813622,2.501731977547599e-06,0.3014042629376713,2.501731977547599e-06,0.7422482393835049
2.501743353115253e-06,0.307976261696274,2.501743353115253e-06,0.3013955960400906,2.501743353115253e-06,0.741867250101422
2.501757959477237e-06,0.2904486273159576,2.501757959477237e-06,0.3013844677636154,2.501757959477237e-06,0.7413727076665259
2.50177280803788e-06,0.272630354544195,2.50177280803788e-06,0.3013731551010911,2.50177280803788e-06,0.7408652429989642
2.501792961807541e-06,0.2484458309511427,2.501792961807541e-06,0.3013578007884278,2.501792961807541e-06,0.7401700963035386
2.501813905190354e-06,0.2233137715750395,2.501813905190354e-06,0.3013418451780437,2.501813905190354e-06,0.739439889280896
2.501842973718421e-06,0.1884315378946284,2.501842973718421e-06,0.3013196999320802,2.501842973718421e-06,0.7384112075785934
2.501875280899238e-06,0.1496629209142817,2.501875280899238e-06,0.3012950880213863,2.501875280899238e-06,0.7372427382035101
2.501919221419409e-06,0.09693429670943443,2.501919221419409e-06,0.30126161479708,2.501919221419409e-06,0.7356004067097187
2.501959610709704e-06,0.04846714835492616,2.501959610709704e-06,0.3012308479364136,2.501959610709704e-06,0.7340273358665741
2.502e-06,0,2.502e-06,0.3012000821203227,2.502e-06,0.7323849054830976
2.502012259307941e-06,0,2.502012259307941e-06,0.3011907440194604,2.502012259307941e-06,0.7318912235638187
2.50202470048254e-06,0,2.50202470048254e-06,0.3011812674864082,2.50202470048254e-06,0.7313837523993422
2.502036431426508e-06,0,2.502036431426508e-06,0.3011723320319877,2.502036431426508e-06,0.7309043265881631
2.502047470872853e-06,0,2.502047470872853e-06,0.3011639233714746,2.502047470872853e-06,0.7304545833939478
2.502065538929202e-06,0,2.502065538929202e-06,0.3011501612417465,2.502065538929202e-06,0.7297180276446934
2.50208544600543e-06,0,2.50208544600543e-06,0.3011349986041108,2.50208544600543e-06,0.7289083691552537
