/B<7> (vref=1.2) X,/B<7> (vref=1.2) Y,/B<6> (vref=1.2) X,/B<6> (vref=1.2) Y,/B<5> (vref=1.2) X,/B<5> (vref=1.2) Y,/B<4> (vref=1.2) X,/B<4> (vref=1.2) Y,/B<3> (vref=1.2) X,/B<3> (vref=1.2) Y,/B<1> (vref=1.2) X,/B<1> (vref=1.2) Y,/B<0> (vref=1.2) X,/B<0> (vref=1.2) Y,/VOUT (vref=1.2) X,/VOUT (vref=1.2) Y,/net10 (vref=1.2) X,/net10 (vref=1.2) Y,/B<2> (vref=1.2) X,/B<2> (vref=1.2) Y
0.0001640009151730987,0,0.0001640009151730987,1.2,0.0001640009151730987,0,0.0001640009151730987,1.2,0.0001640009151730987,1.2,0.0001640009151730987,1.098207718448936,0.0001640009151730987,1.098207718448936,0.0001640009151730987,0.4312230536893689,0.0001640009151730987,1.2,0.0001640009151730987,1.2
0.0001640009575865493,0,0.0001640009575865493,1.2,0.0001640009575865493,0,0.0001640009575865493,1.2,0.0001640009575865493,1.2,0.0001640009575865493,1.149103859201389,0.0001640009575865493,1.149103859201389,0.0001640009575865493,0.4312415609243133,0.0001640009575865493,1.2,0.0001640009575865493,1.2
0.000164001,0,0.000164001,1.2,0.000164001,0,0.000164001,1.2,0.000164001,1.2,0.000164001,1.199999999953842,0.000164001,1.199999999953842,0.000164001,0.4312600434311289,0.000164001,1.2,0.000164001,1.2
0.0001640010848269012,0,0.0001640010848269012,1.2,0.0001640010848269012,0,0.0001640010848269012,1.2,0.0001640010848269012,1.2,0.0001640010848269012,1.2,0.0001640010848269012,1.2,0.0001640010848269012,0.4312968863974411,0.0001640010848269012,1.2,0.0001640010848269012,1.098207718521521
0.0001640011652454262,0,0.0001640011652454262,1.2,0.0001640011652454262,0,0.0001640011652454262,1.2,0.0001640011652454262,1.2,0.0001640011652454262,1.2,0.0001640011652454262,1.2,0.0001640011652454262,0.4313317711908146,0.0001640011652454262,1.2,0.0001640011652454262,1.001705488551459
0.0001640012329098865,0,0.0001640012329098865,1.2,0.0001640012329098865,0,0.0001640012329098865,1.2,0.0001640012329098865,1.2,0.0001640012329098865,1.2,0.0001640012329098865,1.2,0.0001640012329098865,0.431361055832331,0.0001640012329098865,1.2,0.0001640012329098865,0.9205081361289948
0.0001640013682388072,0,0.0001640013682388072,1.2,0.0001640013682388072,0,0.0001640013682388072,1.2,0.0001640013682388072,1.2,0.0001640013682388072,1.2,0.0001640013682388072,1.2,0.0001640013682388072,0.4314194434834784,0.0001640013682388072,1.2,0.0001640013682388072,0.7581134312840663
0.0001640014359032676,0,0.0001640014359032676,1.2,0.0001640014359032676,0,0.0001640014359032676,1.2,0.0001640014359032676,1.2,0.0001640014359032676,1.2,0.0001640014359032676,1.2,0.0001640014359032676,0.4314485529375303,0.0001640014359032676,1.2,0.0001640014359032676,0.6769160788616019
0.0001640015712321883,0,0.0001640015712321883,1.2,0.0001640015712321883,0,0.0001640015712321883,1.2,0.0001640015712321883,1.2,0.0001640015712321883,1.2,0.0001640015712321883,1.2,0.0001640015712321883,0.4315067011429062,0.0001640015712321883,1.2,0.0001640015712321883,0.5145213740166733
0.000164001684358113,0,0.000164001684358113,1.2,0.000164001684358113,0,0.000164001684358113,1.2,0.000164001684358113,1.2,0.000164001684358113,1.2,0.000164001684358113,1.2,0.000164001684358113,0.4315484967769972,0.000164001684358113,1.2,0.000164001684358113,0.3787702643794469
0.0001640017124118516,0,0.0001640017124118516,1.2,0.0001640017124118516,0,0.0001640017124118516,1.2,0.0001640017124118516,1.2,0.0001640017124118516,1.2,0.0001640017124118516,1.2,0.0001640017124118516,0.4315561860802314,0.0001640017124118516,1.2,0.0001640017124118516,0.3451057780441562
0.0001640017435495356,0,0.0001640017435495356,1.2,0.0001640017435495356,0,0.0001640017435495356,1.2,0.0001640017435495356,1.2,0.0001640017435495356,1.2,0.0001640017435495356,1.2,0.0001640017435495356,0.4315585614825304,0.0001640017435495356,1.2,0.0001640017435495356,0.3077405572634143
0.0001640017637872069,0,0.0001640017637872069,1.2,0.0001640017637872069,0,0.0001640017637872069,1.2,0.0001640017637872069,1.2,0.0001640017637872069,1.2,0.0001640017637872069,1.2,0.0001640017637872069,0.4315568535303362,0.0001640017637872069,1.2,0.0001640017637872069,0.2834553517436788
0.0001640017813006107,0,0.0001640017813006107,1.2,0.0001640017813006107,0,0.0001640017813006107,1.2,0.0001640017813006107,1.2,0.0001640017813006107,1.2,0.0001640017813006107,1.2,0.0001640017813006107,0.4315544993391066,0.0001640017813006107,1.2,0.0001640017813006107,0.2624392671028926
0.0001640017869193566,0,0.0001640017869193566,1.2,0.0001640017869193566,0,0.0001640017869193566,1.2,0.0001640017869193566,1.2,0.0001640017869193566,1.2,0.0001640017869193566,1.2,0.0001640017869193566,0.4315536146945254,0.0001640017869193566,1.2,0.0001640017869193566,0.2556967720640385
0.0001640017981568483,0,0.0001640017981568483,1.2,0.0001640017981568483,0,0.0001640017981568483,1.2,0.0001640017981568483,1.2,0.0001640017981568483,1.2,0.0001640017981568483,1.2,0.0001640017981568483,0.4315518390172044,0.0001640017981568483,1.2,0.0001640017981568483,0.24221178198633
0.0001640018190008939,0,0.0001640018190008939,1.2,0.0001640018190008939,0,0.0001640018190008939,1.2,0.0001640018190008939,1.2,0.0001640018190008939,1.2,0.0001640018190008939,1.2,0.0001640018190008939,0.431548530807023,0.0001640018190008939,1.2,0.0001640018190008939,0.2171989272431669
0.000164001849582117,0,0.000164001849582117,1.2,0.000164001849582117,0,0.000164001849582117,1.2,0.000164001849582117,1.2,0.000164001849582117,1.2,0.000164001849582117,1.2,0.000164001849582117,0.4315436590692093,0.000164001849582117,1.2,0.000164001849582117,0.1805014595548289
0.0001640019019380178,0,0.0001640019019380178,1.2,0.0001640019019380178,0,0.0001640019019380178,1.2,0.0001640019019380178,1.2,0.0001640019019380178,1.2,0.0001640019019380178,1.2,0.0001640019019380178,0.4315352915479355,0.0001640019019380178,1.2,0.0001640019019380178,0.1176743786147429
0.0001640019509690089,0,0.0001640019509690089,1.2,0.0001640019509690089,0,0.0001640019509690089,1.2,0.0001640019509690089,1.2,0.0001640019509690089,1.2,0.0001640019509690089,1.2,0.0001640019509690089,0.4315274551138442,0.0001640019509690089,1.2,0.0001640019509690089,0.05883718932740112
0.000164002,0,0.000164002,1.2,0.000164002,0,0.000164002,1.2,0.000164002,1.2,0.000164002,1.2,0.000164002,1.2,0.000164002,0.4315196250766258,0.000164002,1.2,0.000164002,4.005928921912982e-11
0.0001640020727016631,0,0.0001640020727016631,1.2,0.0001640020727016631,0,0.0001640020727016631,1.2,0.0001640020727016631,1.2,0.0001640020727016631,1.2,0.0001640020727016631,1.2,0.0001640020727016631,0.4315080514216515,0.0001640020727016631,1.2,0.0001640020727016631,0
0.0001640021521151233,0,0.0001640021521151233,1.2,0.0001640021521151233,0,0.0001640021521151233,1.2,0.0001640021521151233,1.2,0.0001640021521151233,1.2,0.0001640021521151233,1.2,0.0001640021521151233,0.4314954248449384,0.0001640021521151233,1.2,0.0001640021521151233,0
0.0001640022196466816,0,0.0001640022196466816,1.2,0.0001640022196466816,0,0.0001640022196466816,1.2,0.0001640022196466816,1.2,0.0001640022196466816,1.2,0.0001640022196466816,1.2,0.0001640022196466816,0.4314847120055852,0.0001640022196466816,1.2,0.0001640022196466816,0
0.0001640023547097983,0,0.0001640023547097983,1.2,0.0001640023547097983,0,0.0001640023547097983,1.2,0.0001640023547097983,1.2,0.0001640023547097983,1.2,0.0001640023547097983,1.2,0.0001640023547097983,0.4314633539941853,0.0001640023547097983,1.2,0.0001640023547097983,0
0.0001640026248360316,0,0.0001640026248360316,1.2,0.0001640026248360316,0,0.0001640026248360316,1.2,0.0001640026248360316,1.2,0.0001640026248360316,1.2,0.0001640026248360316,1.2,0.0001640026248360316,0.4314209070489267,0.0001640026248360316,1.2,0.0001640026248360316,0
0.0001640031650884983,0,0.0001640031650884983,1.2,0.0001640031650884983,0,0.0001640031650884983,1.2,0.0001640031650884983,1.2,0.0001640031650884983,1.2,0.0001640031650884983,1.2,0.0001640031650884983,0.431337079390435,0.0001640031650884983,1.2,0.0001640031650884983,0
0.0001640042455934316,0,0.0001640042455934316,1.2,0.0001640042455934316,0,0.0001640042455934316,1.2,0.0001640042455934316,1.2,0.0001640042455934316,1.2,0.0001640042455934316,1.2,0.0001640042455934316,0.4311735848835295,0.0001640042455934316,1.2,0.0001640042455934316,0
0.0001640064066032984,0,0.0001640064066032984,1.2,0.0001640064066032984,0,0.0001640064066032984,1.2,0.0001640064066032984,1.2,0.0001640064066032984,1.2,0.0001640064066032984,1.2,0.0001640064066032984,0.4308626412771544,0.0001640064066032984,1.2,0.0001640064066032984,0
0.0001640107286230318,0,0.0001640107286230318,1.2,0.0001640107286230318,0,0.0001640107286230318,1.2,0.0001640107286230318,1.2,0.0001640107286230318,1.2,0.0001640107286230318,1.2,0.0001640107286230318,0.4302990189568709,0.0001640107286230318,1.2,0.0001640107286230318,0
0.0001640193726624986,0,0.0001640193726624986,1.2,0.0001640193726624986,0,0.0001640193726624986,1.2,0.0001640193726624986,1.2,0.0001640193726624986,1.2,0.0001640193726624986,1.2,0.0001640193726624986,0.4293743326381466,0.0001640193726624986,1.2,0.0001640193726624986,0
0.0001640366607414323,0,0.0001640366607414323,1.2,0.0001640366607414323,0,0.0001640366607414323,1.2,0.0001640366607414323,1.2,0.0001640366607414323,1.2,0.0001640366607414323,1.2,0.0001640366607414323,0.4280908008706519,0.0001640366607414323,1.2,0.0001640366607414323,0
0.0001640712368992997,0,0.0001640712368992997,1.2,0.0001640712368992997,0,0.0001640712368992997,1.2,0.0001640712368992997,1.2,0.0001640712368992997,1.2,0.0001640712368992997,1.2,0.0001640712368992997,0.4269139114286224,0.0001640712368992997,1.2,0.0001640712368992997,0
0.0001641403892150345,0,0.0001641403892150345,1.2,0.0001641403892150345,0,0.0001641403892150345,1.2,0.0001641403892150345,1.2,0.0001641403892150345,1.2,0.0001641403892150345,1.2,0.0001641403892150345,0.4262211266742481,0.0001641403892150345,1.2,0.0001641403892150345,0
0.0001642786938465041,0,0.0001642786938465041,1.2,0.0001642786938465041,0,0.0001642786938465041,1.2,0.0001642786938465041,1.2,0.0001642786938465041,1.2,0.0001642786938465041,1.2,0.0001642786938465041,0.4264834404868854,0.0001642786938465041,1.2,0.0001642786938465041,0
0.0001645553031094432,0,0.0001645553031094432,1.2,0.0001645553031094432,0,0.0001645553031094432,1.2,0.0001645553031094432,1.2,0.0001645553031094432,1.2,0.0001645553031094432,1.2,0.0001645553031094432,0.4264583010739704,0.0001645553031094432,1.2,0.0001645553031094432,0
0.000165001,0,0.000165001,1.2,0.000165001,0,0.000165001,1.2,0.000165001,1.2,0.000165001,1.2,0.000165001,1.2,0.000165001,0.4263790512551779,0.000165001,1.2,0.000165001,0
0.00016500125,0,0.00016500125,1.2,0.00016500125,0,0.00016500125,1.2,0.00016500125,1.2,0.00016500125,1.2,0.00016500125,0.9000000000123017,0.00016500125,0.4263793142066015,0.00016500125,1.2,0.00016500125,0
0.00016500134375,0,0.00016500134375,1.2,0.00016500134375,0,0.00016500134375,1.2,0.00016500134375,1.2,0.00016500134375,1.2,0.00016500134375,0.7875000000064647,0.00016500134375,0.4263794130879888,0.00016500134375,1.2,0.00016500134375,0
0.00016500153125,0,0.00016500153125,1.2,0.00016500153125,0,0.00016500153125,1.2,0.00016500153125,1.2,0.00016500153125,1.2,0.00016500153125,0.5624999999947905,0.00016500153125,0.4263796246596088,0.00016500153125,1.2,0.00016500153125,0
0.0001650015846114791,0,0.0001650015846114791,1.2,0.0001650015846114791,0,0.0001650015846114791,1.2,0.0001650015846114791,1.2,0.0001650015846114791,1.2,0.0001650015846114791,0.4984662250977084,0.0001650015846114791,0.42637969271287,0.0001650015846114791,1.2,0.0001650015846114791,0
0.0001650016878275412,0,0.0001650016878275412,1.2,0.0001650016878275412,0,0.0001650016878275412,1.2,0.0001650016878275412,1.2,0.0001650016878275412,1.2,0.0001650016878275412,0.3746069505357376,0.0001650016878275412,0.4263797535066607,0.0001650016878275412,1.2,0.0001650016878275412,0
0.0001650017241175186,0,0.0001650017241175186,1.2,0.0001650017241175186,0,0.0001650017241175186,1.2,0.0001650017241175186,1.2,0.0001650017241175186,1.2,0.0001650017241175186,0.3310589776582424,0.0001650017241175186,0.4263796394368213,0.0001650017241175186,1.2,0.0001650017241175186,0
0.0001650017617366444,0,0.0001650017617366444,1.2,0.0001650017617366444,0,0.0001650017617366444,1.2,0.0001650017617366444,1.2,0.0001650017617366444,1.2,0.0001650017617366444,0.2859160266923411,0.0001650017617366444,0.4263786755951139,0.0001650017617366444,1.2,0.0001650017617366444,0
0.0001650018057043667,0,0.0001650018057043667,1.2,0.0001650018057043667,0,0.0001650018057043667,1.2,0.0001650018057043667,1.2,0.0001650018057043667,1.2,0.0001650018057043667,0.2331547600150895,0.0001650018057043667,0.4263756684874802,0.0001650018057043667,1.2,0.0001650018057043667,0
0.0001650018205029538,0,0.0001650018205029538,1.2,0.0001650018205029538,0,0.0001650018205029538,1.2,0.0001650018205029538,1.2,0.0001650018205029538,1.2,0.0001650018205029538,0.2153964553901084,0.0001650018205029538,0.4263740311323925,0.0001650018205029538,1.2,0.0001650018205029538,0
0.0001650018501001282,0,0.0001650018501001282,1.2,0.0001650018501001282,0,0.0001650018501001282,1.2,0.0001650018501001282,1.2,0.0001650018501001282,1.2,0.0001650018501001282,0.1798798461401461,0.0001650018501001282,0.4263701235859966,0.0001650018501001282,1.2,0.0001650018501001282,0
0.0001650018731568925,0,0.0001650018731568925,1.2,0.0001650018731568925,0,0.0001650018731568925,1.2,0.0001650018731568925,1.2,0.0001650018731568925,1.2,0.0001650018731568925,0.1522117290263294,0.0001650018731568925,0.4263668761905087,0.0001650018731568925,1.2,0.0001650018731568925,0
0.0001650018827125522,0,0.0001650018827125522,1.2,0.0001650018827125522,0,0.0001650018827125522,1.2,0.0001650018827125522,1.2,0.0001650018827125522,1.2,0.0001650018827125522,0.1407449373825147,0.0001650018827125522,0.4263654924447133,0.0001650018827125522,1.2,0.0001650018827125522,0
0.0001650019011548313,0,0.0001650019011548313,1.2,0.0001650019011548313,0,0.0001650019011548313,1.2,0.0001650019011548313,1.2,0.0001650019011548313,1.2,0.0001650019011548313,0.1186142024751102,0.0001650019011548313,0.4263628203229965,0.0001650019011548313,1.2,0.0001650019011548313,0
0.0001650019380393895,0,0.0001650019380393895,1.2,0.0001650019380393895,0,0.0001650019380393895,1.2,0.0001650019380393895,1.2,0.0001650019380393895,1.2,0.0001650019380393895,0.07435273266030151,0.0001650019380393895,0.4263574748107675,0.0001650019380393895,1.2,0.0001650019380393895,0
0.0001650019690196947,0,0.0001650019690196947,1.2,0.0001650019690196947,0,0.0001650019690196947,1.2,0.0001650019690196947,1.2,0.0001650019690196947,1.2,0.0001650019690196947,0.03717636634547938,0.0001650019690196947,0.4263529866160961,0.0001650019690196947,1.2,0.0001650019690196947,0
0.000165002,0,0.000165002,1.2,0.000165002,0,0.000165002,1.2,0.000165002,1.2,0.000165002,1.2,0.000165002,3.065725451278922e-11,0.000165002,0.4263485007127451,0.000165002,1.2,0.000165002,0
0.0001650020619606105,0,0.0001650020619606105,1.2,0.0001650020619606105,0,0.0001650020619606105,1.2,0.0001650020619606105,1.2,0.0001650020619606105,1.2,0.0001650020619606105,0,0.0001650020619606105,0.426339547691,0.0001650020619606105,1.2,0.0001650020619606105,0
0.0001650021271851208,0,0.0001650021271851208,1.2,0.0001650021271851208,0,0.0001650021271851208,1.2,0.0001650021271851208,1.2,0.0001650021271851208,1.2,0.0001650021271851208,0,0.0001650021271851208,0.426330132213355,0.0001650021271851208,1.2,0.0001650021271851208,0
0.0001650021838165633,0,0.0001650021838165633,1.2,0.0001650021838165633,0,0.0001650021838165633,1.2,0.0001650021838165633,1.2,0.0001650021838165633,1.2,0.0001650021838165633,0,0.0001650021838165633,0.426321972260212,0.0001650021838165633,1.2,0.0001650021838165633,0
0.0001650022970794484,0,0.0001650022970794484,1.2,0.0001650022970794484,0,0.0001650022970794484,1.2,0.0001650022970794484,1.2,0.0001650022970794484,1.2,0.0001650022970794484,0,0.0001650022970794484,0.4263056951892548,0.0001650022970794484,1.2,0.0001650022970794484,0
0.0001650024734448143,0,0.0001650024734448143,1.2,0.0001650024734448143,0,0.0001650024734448143,1.2,0.0001650024734448143,1.2,0.0001650024734448143,1.2,0.0001650024734448143,0,0.0001650024734448143,0.4262804638958204,0.0001650024734448143,1.2,0.0001650024734448143,0
0.0001650027730078697,0,0.0001650027730078697,1.2,0.0001650027730078697,0,0.0001650027730078697,1.2,0.0001650027730078697,1.2,0.0001650027730078697,1.2,0.0001650027730078697,0,0.0001650027730078697,0.4262379249895968,0.0001650027730078697,1.2,0.0001650027730078697,0
0.0001650033721339806,0,0.0001650033721339806,1.2,0.0001650033721339806,0,0.0001650033721339806,1.2,0.0001650033721339806,1.2,0.0001650033721339806,1.2,0.0001650033721339806,0,0.0001650033721339806,0.4261540284224991,0.0001650033721339806,1.2,0.0001650033721339806,0
0.0001650045703862025,0,0.0001650045703862025,1.2,0.0001650045703862025,0,0.0001650045703862025,1.2,0.0001650045703862025,1.2,0.0001650045703862025,1.2,0.0001650045703862025,0,0.0001650045703862025,0.4259908646324502,0.0001650045703862025,1.2,0.0001650045703862025,0
0.0001650069668906461,0,0.0001650069668906461,1.2,0.0001650069668906461,0,0.0001650069668906461,1.2,0.0001650069668906461,1.2,0.0001650069668906461,1.2,0.0001650069668906461,0,0.0001650069668906461,0.4256820754688516,0.0001650069668906461,1.2,0.0001650069668906461,0
0.0001650117598995335,0,0.0001650117598995335,1.2,0.0001650117598995335,0,0.0001650117598995335,1.2,0.0001650117598995335,1.2,0.0001650117598995335,1.2,0.0001650117598995335,0,0.0001650117598995335,0.4251292749915844,0.0001650117598995335,1.2,0.0001650117598995335,0
0.0001650213459173082,0,0.0001650213459173082,1.2,0.0001650213459173082,0,0.0001650213459173082,1.2,0.0001650213459173082,1.2,0.0001650213459173082,1.2,0.0001650213459173082,0,0.0001650213459173082,0.4242342000556827,0.0001650213459173082,1.2,0.0001650213459173082,0
0.0001650405179528576,0,0.0001650405179528576,1.2,0.0001650405179528576,0,0.0001650405179528576,1.2,0.0001650405179528576,1.2,0.0001650405179528576,1.2,0.0001650405179528576,0,0.0001650405179528576,0.4230726542286974,0.0001650405179528576,1.2,0.0001650405179528576,0
0.0001650788620239564,0,0.0001650788620239564,1.2,0.0001650788620239564,0,0.0001650788620239564,1.2,0.0001650788620239564,1.2,0.0001650788620239564,1.2,0.0001650788620239564,0,0.0001650788620239564,0.4219639951199478,0.0001650788620239564,1.2,0.0001650788620239564,0
0.0001651555501661541,0,0.0001651555501661541,1.2,0.0001651555501661541,0,0.0001651555501661541,1.2,0.0001651555501661541,1.2,0.0001651555501661541,1.2,0.0001651555501661541,0,0.0001651555501661541,0.4216919039672382,0.0001651555501661541,1.2,0.0001651555501661541,0
0.0001653089264505493,0,0.0001653089264505493,1.2,0.0001653089264505493,0,0.0001653089264505493,1.2,0.0001653089264505493,1.2,0.0001653089264505493,1.2,0.0001653089264505493,0,0.0001653089264505493,0.4216524233044766,0.0001653089264505493,1.2,0.0001653089264505493,0
0.0001656156790193399,0,0.0001656156790193399,1.2,0.0001656156790193399,0,0.0001656156790193399,1.2,0.0001656156790193399,1.2,0.0001656156790193399,1.2,0.0001656156790193399,0,0.0001656156790193399,0.4217549692939727,0.0001656156790193399,1.2,0.0001656156790193399,0
0.000166,0,0.000166,1.2,0.000166,0,0.000166,1.2,0.000166,1.2,0.000166,1.2,0.000166,0,0.000166,0.4217243175141716,0.000166,1.2,0.000166,0
0.00016600025,0,0.00016600025,1.2,0.00016600025,0,0.00016600025,1.2,0.00016600025,1.2,0.00016600025,1.2,0.00016600025,0.3000000000047235,0.00016600025,0.4217242406355879,0.00016600025,1.2,0.00016600025,0
0.00016600034375,0,0.00016600034375,1.2,0.00016600034375,0,0.00016600034375,1.2,0.00016600034375,1.2,0.00016600034375,1.2,0.00016600034375,0.4125000000105606,0.00016600034375,0.4217242114697344,0.00016600034375,1.2,0.00016600034375,0
0.000166000390625,0,0.000166000390625,1.2,0.000166000390625,0,0.000166000390625,1.2,0.000166000390625,1.2,0.000166000390625,1.2,0.000166000390625,0.4687500000134792,0.000166000390625,0.4217241963329409,0.000166000390625,1.2,0.000166000390625,0
0.000166000484375,0,0.000166000484375,1.2,0.000166000484375,0,0.000166000484375,1.2,0.000166000484375,1.2,0.000166000484375,1.2,0.000166000484375,0.5812500000193163,0.000166000484375,0.4217241624882813,0.000166000484375,1.2,0.000166000484375,0
0.0001660005985634712,0,0.0001660005985634712,1.2,0.0001660005985634712,0,0.0001660005985634712,1.2,0.0001660005985634712,1.2,0.0001660005985634712,1.2,0.0001660005985634712,0.7182761654336497,0.0001660005985634712,0.4217242050282258,0.0001660005985634712,1.2,0.0001660005985634712,0
0.0001660006261565075,0,0.0001660006261565075,1.2,0.0001660006261565075,0,0.0001660006261565075,1.2,0.0001660006261565075,1.2,0.0001660006261565075,1.2,0.0001660006261565075,0.7513878090364099,0.0001660006261565075,0.4217243060221311,0.0001660006261565075,1.2,0.0001660006261565075,0
0.0001660006547869665,0,0.0001660006547869665,1.2,0.0001660006547869665,0,0.0001660006547869665,1.2,0.0001660006547869665,1.2,0.0001660006547869665,1.2,0.0001660006547869665,0.7857443597462584,0.0001660006547869665,0.4217251641703747,0.0001660006547869665,1.2,0.0001660006547869665,0
0.0001660006871579993,0,0.0001660006871579993,1.2,0.0001660006871579993,0,0.0001660006871579993,1.2,0.0001660006871579993,1.2,0.0001660006871579993,1.2,0.0001660006871579993,0.8245895991737007,0.0001660006871579993,0.4217275901042042,0.0001660006871579993,1.2,0.0001660006871579993,0
0.0001660007049850003,0,0.0001660007049850003,1.2,0.0001660007049850003,0,0.0001660007049850003,1.2,0.0001660007049850003,1.2,0.0001660007049850003,1.2,0.0001660007049850003,0.8459820003705285,0.0001660007049850003,0.4217296953816773,0.0001660007049850003,1.2,0.0001660007049850003,0
0.0001660007291886574,0,0.0001660007291886574,1.2,0.0001660007291886574,0,0.0001660007291886574,1.2,0.0001660007291886574,1.2,0.0001660007291886574,1.2,0.0001660007291886574,0.8750263888793706,0.0001660007291886574,0.4217330576049267,0.0001660007291886574,1.2,0.0001660007291886574,0
0.0001660007502023381,0,0.0001660007502023381,1.2,0.0001660007502023381,0,0.0001660007502023381,1.2,0.0001660007502023381,1.2,0.0001660007502023381,1.2,0.0001660007502023381,0.9002428056920779,0.0001660007502023381,0.4217360699276903,0.0001660007502023381,1.2,0.0001660007502023381,0
0.0001660007742004929,0,0.0001660007742004929,1.2,0.0001660007742004929,0,0.0001660007742004929,1.2,0.0001660007742004929,1.2,0.0001660007742004929,1.2,0.0001660007742004929,0.9290405914952163,0.0001660007742004929,0.4217395570908465,0.0001660007742004929,1.2,0.0001660007742004929,0
0.0001660007998672963,0,0.0001660007998672963,1.2,0.0001660007998672963,0,0.0001660007998672963,1.2,0.0001660007998672963,1.2,0.0001660007998672963,1.2,0.0001660007998672963,0.9598407555095124,0.0001660007998672963,0.4217432917117259,0.0001660007998672963,1.2,0.0001660007998672963,0
0.0001660008113233598,0,0.0001660008113233598,1.2,0.0001660008113233598,0,0.0001660008113233598,1.2,0.0001660008113233598,1.2,0.0001660008113233598,1.2,0.0001660008113233598,0.9735880317435566,0.0001660008113233598,0.4217449605250397,0.0001660008113233598,1.2,0.0001660008113233598,0
0.0001660008342354868,0,0.0001660008342354868,1.2,0.0001660008342354868,0,0.0001660008342354868,1.2,0.0001660008342354868,1.2,0.0001660008342354868,1.2,0.0001660008342354868,1.001082584211645,0.0001660008342354868,0.4217482989234175,0.0001660008342354868,1.2,0.0001660008342354868,0
0.0001660008730187342,0,0.0001660008730187342,1.2,0.0001660008730187342,0,0.0001660008730187342,1.2,0.0001660008730187342,1.2,0.0001660008730187342,1.2,0.0001660008730187342,1.047622481082852,0.0001660008730187342,0.4217539478178688,0.0001660008730187342,1.2,0.0001660008730187342,0
0.0001660009427800784,0,0.0001660009427800784,1.2,0.0001660009427800784,0,0.0001660009427800784,1.2,0.0001660009427800784,1.2,0.0001660009427800784,1.2,0.0001660009427800784,1.131336094110143,0.0001660009427800784,0.4217640921535813,0.0001660009427800784,1.2,0.0001660009427800784,0
0.000166001,0,0.000166001,1.2,0.000166001,0,0.000166001,1.2,0.000166001,1.2,0.000166001,1.2,0.000166001,1.199999999986368,0.000166001,0.4217723963229377,0.000166001,1.2,0.000166001,0
0.0001660010768643858,0,0.0001660010768643858,1.2,0.0001660010768643858,0,0.0001660010768643858,1.2,0.0001660010768643858,1.2,0.0001660010768643858,1.107762737043121,0.0001660010768643858,1.2,0.0001660010768643858,0.4217835143918329,0.0001660010768643858,1.2,0.0001660010768643858,0
0.0001660011638644857,0,0.0001660011638644857,1.2,0.0001660011638644857,0,0.0001660011638644857,1.2,0.0001660011638644857,1.2,0.0001660011638644857,1.003362617146368,0.0001660011638644857,1.2,0.0001660011638644857,0.4217960816598076,0.0001660011638644857,1.2,0.0001660011638644857,0
0.0001660012362442131,0,0.0001660012362442131,1.2,0.0001660012362442131,0,0.0001660012362442131,1.2,0.0001660012362442131,1.2,0.0001660012362442131,0.9165069443296414,0.0001660012362442131,1.2,0.0001660012362442131,0.4218065111365256,0.0001660012362442131,1.2,0.0001660012362442131,0
0.0001660013810036678,0,0.0001660013810036678,1.2,0.0001660013810036678,0,0.0001660013810036678,1.2,0.0001660013810036678,1.2,0.0001660013810036678,0.7427955986961889,0.0001660013810036678,1.2,0.0001660013810036678,0.4218273017456057,0.0001660013810036678,1.2,0.0001660013810036678,0
0.0001660014533833951,0,0.0001660014533833951,1.2,0.0001660014533833951,0,0.0001660014533833951,1.2,0.0001660014533833951,1.2,0.0001660014533833951,0.6559399258794627,0.0001660014533833951,1.2,0.0001660014533833951,0.4218376667322497,0.0001660014533833951,1.2,0.0001660014533833951,0
0.0001660015981428498,0,0.0001660015981428498,1.2,0.0001660015981428498,0,0.0001660015981428498,1.2,0.0001660015981428498,1.2,0.0001660015981428498,0.4822285802460103,0.0001660015981428498,1.2,0.0001660015981428498,0.4218583898106286,0.0001660015981428498,1.2,0.0001660015981428498,0
0.0001660017150426504,0,0.0001660017150426504,1.2,0.0001660017150426504,0,0.0001660017150426504,1.2,0.0001660017150426504,1.2,0.0001660017150426504,0.3419488195218391,0.0001660017150426504,1.2,0.0001660017150426504,0.4218715630270286,0.0001660017150426504,1.2,0.0001660017150426504,0
0.000166001744298612,0,0.000166001744298612,1.2,0.000166001744298612,0,0.000166001744298612,1.2,0.000166001744298612,1.2,0.000166001744298612,0.3068416656191087,0.000166001744298612,1.2,0.000166001744298612,0.4218734869321567,0.000166001744298612,1.2,0.000166001744298612,0
0.0001660017772071423,0,0.0001660017772071423,1.2,0.0001660017772071423,0,0.0001660017772071423,1.2,0.0001660017772071423,1.2,0.0001660017772071423,0.2673514292777147,0.0001660017772071423,1.2,0.0001660017772071423,0.4218726321987732,0.0001660017772071423,1.2,0.0001660017772071423,0
0.000166001800323108,0,0.000166001800323108,1.2,0.000166001800323108,0,0.000166001800323108,1.2,0.000166001800323108,1.2,0.000166001800323108,0.2396122704562252,0.000166001800323108,1.2,0.000166001800323108,0.4218701730682092,0.000166001800323108,1.2,0.000166001800323108,0
0.0001660018219800518,0,0.0001660018219800518,1.2,0.0001660018219800518,0,0.0001660018219800518,1.2,0.0001660018219800518,1.2,0.0001660018219800518,0.2136239378765347,0.0001660018219800518,1.2,0.0001660018219800518,0.4218672464474696,0.0001660018219800518,1.2,0.0001660018219800518,0
