/B<7> (vref=1.2) X,/B<7> (vref=1.2) Y,/B<6> (vref=1.2) X,/B<6> (vref=1.2) Y,/B<5> (vref=1.2) X,/B<5> (vref=1.2) Y,/B<4> (vref=1.2) X,/B<4> (vref=1.2) Y,/B<3> (vref=1.2) X,/B<3> (vref=1.2) Y,/B<2> (vref=1.2) X,/B<2> (vref=1.2) Y,/VOUT (vref=1.2) X,/VOUT (vref=1.2) Y,/net10 (vref=1.2) X,/net10 (vref=1.2) Y,/B<1> (vref=1.2) X,/B<1> (vref=1.2) Y,/B<0> (vref=1.2) X,/B<0> (vref=1.2) Y
4.501901033924991e-06,1.2,4.501901033924991e-06,1.2,4.501901033924991e-06,0,4.501901033924991e-06,1.2,4.501901033924991e-06,0,4.501901033924991e-06,0,4.501901033924991e-06,0.9886382722927708,4.501901033924991e-06,1.2,4.501901033924991e-06,1.2,4.501901033924991e-06,0.1187592900108267
4.501937946993388e-06,1.2,4.501937946993388e-06,1.2,4.501937946993388e-06,0,4.501937946993388e-06,1.2,4.501937946993388e-06,0,4.501937946993388e-06,0,4.501937946993388e-06,0.988627687950526,4.501937946993388e-06,1.2,4.501937946993388e-06,1.2,4.501937946993388e-06,0.07446360793490148
4.501968973496694e-06,1.2,4.501968973496694e-06,1.2,4.501968973496694e-06,0,4.501968973496694e-06,1.2,4.501968973496694e-06,0,4.501968973496694e-06,0,4.501968973496694e-06,0.9886188040899782,4.501968973496694e-06,1.2,4.501968973496694e-06,1.2,4.501968973496694e-06,0.0372318039679298
4.501999999999999e-06,1.2,4.501999999999999e-06,1.2,4.501999999999999e-06,0,4.501999999999999e-06,1.2,4.501999999999999e-06,0,4.501999999999999e-06,0,4.501999999999999e-06,0.9886099333085774,4.501999999999999e-06,1.2,4.501999999999999e-06,1.2,4.501999999999999e-06,9.581224702515101e-13
4.502062053006611e-06,1.2,4.502062053006611e-06,1.2,4.502062053006611e-06,0,4.502062053006611e-06,1.2,4.502062053006611e-06,0,4.502062053006611e-06,0,4.502062053006611e-06,0.988592271594661,4.502062053006611e-06,1.2,4.502062053006611e-06,1.2,4.502062053006611e-06,0
4.502127348719868e-06,1.2,4.502127348719868e-06,1.2,4.502127348719868e-06,0,4.502127348719868e-06,1.2,4.502127348719868e-06,0,4.502127348719868e-06,0,4.502127348719868e-06,0.9885737238912886,4.502127348719868e-06,1.2,4.502127348719868e-06,1.2,4.502127348719868e-06,0
4.502184035201733e-06,1.2,4.502184035201733e-06,1.2,4.502184035201733e-06,0,4.502184035201733e-06,1.2,4.502184035201733e-06,0,4.502184035201733e-06,0,4.502184035201733e-06,0.9885576819488158,4.502184035201733e-06,1.2,4.502184035201733e-06,1.2,4.502184035201733e-06,0
4.502297408165464e-06,1.2,4.502297408165464e-06,1.2,4.502297408165464e-06,0,4.502297408165464e-06,1.2,4.502297408165464e-06,0,4.502297408165464e-06,0,4.502297408165464e-06,0.9885257670962528,4.502297408165464e-06,1.2,4.502297408165464e-06,1.2,4.502297408165464e-06,0
4.502473941397115e-06,1.2,4.502473941397115e-06,1.2,4.502473941397115e-06,0,4.502473941397115e-06,1.2,4.502473941397115e-06,0,4.502473941397115e-06,0,4.502473941397115e-06,0.9884765192027504,4.502473941397115e-06,1.2,4.502473941397115e-06,1.2,4.502473941397115e-06,0
4.5027738933954e-06,1.2,4.5027738933954e-06,1.2,4.5027738933954e-06,0,4.5027738933954e-06,1.2,4.5027738933954e-06,0,4.5027738933954e-06,0,4.5027738933954e-06,0.9883940755659895,4.5027738933954e-06,1.2,4.5027738933954e-06,1.2,4.5027738933954e-06,0
4.503373797391971e-06,1.2,4.503373797391971e-06,1.2,4.503373797391971e-06,0,4.503373797391971e-06,1.2,4.503373797391971e-06,0,4.503373797391971e-06,0,4.503373797391971e-06,0.9882337197887497,4.503373797391971e-06,1.2,4.503373797391971e-06,1.2,4.503373797391971e-06,0
4.504573605385112e-06,1.2,4.504573605385112e-06,1.2,4.504573605385112e-06,0,4.504573605385112e-06,1.2,4.504573605385112e-06,0,4.504573605385112e-06,0,4.504573605385112e-06,0.9879304139182674,4.504573605385112e-06,1.2,4.504573605385112e-06,1.2,4.504573605385112e-06,0
4.506973221371394e-06,1.2,4.506973221371394e-06,1.2,4.506973221371394e-06,0,4.506973221371394e-06,1.2,4.506973221371394e-06,0,4.506973221371394e-06,0,4.506973221371394e-06,0.9873863597174823,4.506973221371394e-06,1.2,4.506973221371394e-06,1.2,4.506973221371394e-06,0
4.511772453343958e-06,1.2,4.511772453343958e-06,1.2,4.511772453343958e-06,0,4.511772453343958e-06,1.2,4.511772453343958e-06,0,4.511772453343958e-06,0,4.511772453343958e-06,0.9865126068770008,4.511772453343958e-06,1.2,4.511772453343958e-06,1.2,4.511772453343958e-06,0
4.521370917289085e-06,1.2,4.521370917289085e-06,1.2,4.521370917289085e-06,0,4.521370917289085e-06,1.2,4.521370917289085e-06,0,4.521370917289085e-06,0,4.521370917289085e-06,0.9853429389119333,4.521370917289085e-06,1.2,4.521370917289085e-06,1.2,4.521370917289085e-06,0
4.540567845179341e-06,1.2,4.540567845179341e-06,1.2,4.540567845179341e-06,0,4.540567845179341e-06,1.2,4.540567845179341e-06,0,4.540567845179341e-06,0,4.540567845179341e-06,0.9843620557699376,4.540567845179341e-06,1.2,4.540567845179341e-06,1.2,4.540567845179341e-06,0
4.57028392258967e-06,1.2,4.57028392258967e-06,1.2,4.57028392258967e-06,0,4.57028392258967e-06,1.2,4.57028392258967e-06,0,4.57028392258967e-06,0,4.57028392258967e-06,0.9839201175134702,4.57028392258967e-06,1.2,4.57028392258967e-06,1.2,4.57028392258967e-06,0
4.6e-06,1.2,4.6e-06,1.2,4.6e-06,0,4.6e-06,1.2,4.6e-06,0,4.6e-06,0,4.6e-06,0.9840300917512725,4.6e-06,1.2,4.6e-06,1.2,4.6e-06,0
4.60025e-06,1.2,4.60025e-06,1.2,4.60025e-06,0,4.60025e-06,1.2,4.60025e-06,0,4.60025e-06,0,4.60025e-06,0.984030157444031,4.60025e-06,1.2,4.60025e-06,1.2,4.60025e-06,0.2999999999996413
4.600343749999999e-06,1.2,4.600343749999999e-06,1.2,4.600343749999999e-06,0,4.600343749999999e-06,1.2,4.600343749999999e-06,0,4.600343749999999e-06,0,4.600343749999999e-06,0.9840301812501816,4.600343749999999e-06,1.2,4.600343749999999e-06,1.2,4.600343749999999e-06,0.4124999999993798
4.600390624999999e-06,1.2,4.600390624999999e-06,1.2,4.600390624999999e-06,0,4.600390624999999e-06,1.2,4.600390624999999e-06,0,4.600390624999999e-06,0,4.600390624999999e-06,0.9840301919277192,4.600390624999999e-06,1.2,4.600390624999999e-06,1.2,4.600390624999999e-06,0.468749999999249
4.600484374999999e-06,1.2,4.600484374999999e-06,1.2,4.600484374999999e-06,0,4.600484374999999e-06,1.2,4.600484374999999e-06,0,4.600484374999999e-06,0,4.600484374999999e-06,0.9840302059110132,4.600484374999999e-06,1.2,4.600484374999999e-06,1.2,4.600484374999999e-06,0.5812499999989874
4.600598577270836e-06,1.2,4.600598577270836e-06,1.2,4.600598577270836e-06,0,4.600598577270836e-06,1.2,4.600598577270836e-06,0,4.600598577270836e-06,0,4.600598577270836e-06,0.9840303895149269,4.600598577270836e-06,1.2,4.600598577270836e-06,1.2,4.600598577270836e-06,0.7182927250033239
4.600626173321179e-06,1.2,4.600626173321179e-06,1.2,4.600626173321179e-06,0,4.600626173321179e-06,1.2,4.600626173321179e-06,0,4.600626173321179e-06,0,4.600626173321179e-06,0.9840306150934093,4.600626173321179e-06,1.2,4.600626173321179e-06,1.2,4.600626173321179e-06,0.7514079854150848
4.600654839214003e-06,1.2,4.600654839214003e-06,1.2,4.600654839214003e-06,0,4.600654839214003e-06,1.2,4.600654839214003e-06,0,4.600654839214003e-06,0,4.600654839214003e-06,0.984032358651877,4.600654839214003e-06,1.2,4.600654839214003e-06,1.2,4.600654839214003e-06,0.7858070568034804
4.600687217537224e-06,1.2,4.600687217537224e-06,1.2,4.600687217537224e-06,0,4.600687217537224e-06,1.2,4.600687217537224e-06,0,4.600687217537224e-06,0,4.600687217537224e-06,0.9840372392524118,4.600687217537224e-06,1.2,4.600687217537224e-06,1.2,4.600687217537224e-06,0.8246610446690946
4.600705023178511e-06,1.2,4.600705023178511e-06,1.2,4.600705023178511e-06,0,4.600705023178511e-06,1.2,4.600705023178511e-06,0,4.600705023178511e-06,0,4.600705023178511e-06,0.9840414554469856,4.600705023178511e-06,1.2,4.600705023178511e-06,1.2,4.600705023178511e-06,0.8460278142135634
4.600729198454938e-06,1.2,4.600729198454938e-06,1.2,4.600729198454938e-06,0,4.600729198454938e-06,1.2,4.600729198454938e-06,0,4.600729198454938e-06,0,4.600729198454938e-06,0.9840481797934334,4.600729198454938e-06,1.2,4.600729198454938e-06,1.2,4.600729198454938e-06,0.8750381459257162
4.600750247579421e-06,1.2,4.600750247579421e-06,1.2,4.600750247579421e-06,0,4.600750247579421e-06,1.2,4.600750247579421e-06,0,4.600750247579421e-06,0,4.600750247579421e-06,0.9840542165267924,4.600750247579421e-06,1.2,4.600750247579421e-06,1.2,4.600750247579421e-06,0.9002970953052476
4.600774228711749e-06,1.2,4.600774228711749e-06,1.2,4.600774228711749e-06,0,4.600774228711749e-06,1.2,4.600774228711749e-06,0,4.600774228711749e-06,0,4.600774228711749e-06,0.9840611830386595,4.600774228711749e-06,1.2,4.600774228711749e-06,1.2,4.600774228711749e-06,0.9290744540990994
4.600799943267729e-06,1.2,4.600799943267729e-06,1.2,4.600799943267729e-06,0,4.600799943267729e-06,1.2,4.600799943267729e-06,0,4.600799943267729e-06,0,4.600799943267729e-06,0.9840686573798343,4.600799943267729e-06,1.2,4.600799943267729e-06,1.2,4.600799943267729e-06,0.9599319212746351
4.600811410815874e-06,1.2,4.600811410815874e-06,1.2,4.600811410815874e-06,0,4.600811410815874e-06,1.2,4.600811410815874e-06,0,4.600811410815874e-06,0,4.600811410815874e-06,0.9840719925148235,4.600811410815874e-06,1.2,4.600811410815874e-06,1.2,4.600811410815874e-06,0.973692979048472
4.600834345912163e-06,1.2,4.600834345912163e-06,1.2,4.600834345912163e-06,0,4.600834345912163e-06,1.2,4.600834345912163e-06,0,4.600834345912163e-06,0,4.600834345912163e-06,0.9840786607448211,4.600834345912163e-06,1.2,4.600834345912163e-06,1.2,4.600834345912163e-06,1.001215094596146
4.600873158428055e-06,1.2,4.600873158428055e-06,1.2,4.600873158428055e-06,0,4.600873158428055e-06,1.2,4.600873158428055e-06,0,4.600873158428055e-06,0,4.600873158428055e-06,0.9840899303929096,4.600873158428055e-06,1.2,4.600873158428055e-06,1.2,4.600873158428055e-06,1.047790113666488
4.600943090407394e-06,1.2,4.600943090407394e-06,1.2,4.600943090407394e-06,0,4.600943090407394e-06,1.2,4.600943090407394e-06,0,4.600943090407394e-06,0,4.600943090407394e-06,0.9841101683439545,4.600943090407394e-06,1.2,4.600943090407394e-06,1.2,4.600943090407394e-06,1.131708488872468
4.601e-06,1.2,4.601e-06,1.2,4.601e-06,0,4.601e-06,1.2,4.601e-06,0,4.601e-06,0,4.601e-06,0.9841265726107404,4.601e-06,1.2,4.601e-06,1.2,4.601e-06,1.199999999999582
4.601076666898539e-06,1.2,4.601076666898539e-06,1.2,4.601076666898539e-06,0,4.601076666898539e-06,1.2,4.601076666898539e-06,0,4.601076666898539e-06,0,4.601076666898539e-06,0.9841485268117965,4.601076666898539e-06,1.2,4.601076666898539e-06,1.107999721753395,4.601076666898539e-06,1.2
4.601163517575214e-06,1.2,4.601163517575214e-06,1.2,4.601163517575214e-06,0,4.601163517575214e-06,1.2,4.601163517575214e-06,0,4.601163517575214e-06,0,4.601163517575214e-06,0.9841733303470848,4.601163517575214e-06,1.2,4.601163517575214e-06,1.003778909743539,4.601163517575214e-06,1.2
4.601235750800333e-06,1.2,4.601235750800333e-06,1.2,4.601235750800333e-06,0,4.601235750800333e-06,1.2,4.601235750800333e-06,0,4.601235750800333e-06,0,4.601235750800333e-06,0.9841938574089887,4.601235750800333e-06,1.2,4.601235750800333e-06,0.9170990396006231,4.601235750800333e-06,1.2
4.601380217250571e-06,1.2,4.601380217250571e-06,1.2,4.601380217250571e-06,0,4.601380217250571e-06,1.2,4.601380217250571e-06,0,4.601380217250571e-06,0,4.601380217250571e-06,0.9842346392501991,4.601380217250571e-06,1.2,4.601380217250571e-06,0.7437392993147911,4.601380217250571e-06,1.2
4.60145245047569e-06,1.2,4.60145245047569e-06,1.2,4.60145245047569e-06,0,4.60145245047569e-06,1.2,4.60145245047569e-06,0,4.60145245047569e-06,0,4.60145245047569e-06,0.9842549022100753,4.60145245047569e-06,1.2,4.60145245047569e-06,0.657059429171875,4.60145245047569e-06,1.2
4.601596916925929e-06,1.2,4.601596916925929e-06,1.2,4.601596916925929e-06,0,4.601596916925929e-06,1.2,4.601596916925929e-06,0,4.601596916925929e-06,0,4.601596916925929e-06,0.9842952784289164,4.601596916925929e-06,1.2,4.601596916925929e-06,0.483699688886043,4.601596916925929e-06,1.2
4.601714065863194e-06,1.2,4.601714065863194e-06,1.2,4.601714065863194e-06,0,4.601714065863194e-06,1.2,4.601714065863194e-06,0,4.601714065863194e-06,0,4.601714065863194e-06,0.9843210418245416,4.601714065863194e-06,1.2,4.601714065863194e-06,0.3431209641680518,4.601714065863194e-06,1.2
4.601743709168144e-06,1.2,4.601743709168144e-06,1.2,4.601743709168144e-06,0,4.601743709168144e-06,1.2,4.601743709168144e-06,0,4.601743709168144e-06,0,4.601743709168144e-06,0.9843247918739514,4.601743709168144e-06,1.2,4.601743709168144e-06,0.307548998227382,4.601743709168144e-06,1.2
4.601776810548237e-06,1.2,4.601776810548237e-06,1.2,4.601776810548237e-06,0,4.601776810548237e-06,1.2,4.601776810548237e-06,0,4.601776810548237e-06,0,4.601776810548237e-06,0.9843228785738573,4.601776810548237e-06,1.2,4.601776810548237e-06,0.2678273421157595,4.601776810548237e-06,1.2
4.601799963421106e-06,1.2,4.601799963421106e-06,1.2,4.601799963421106e-06,0,4.601799963421106e-06,1.2,4.601799963421106e-06,0,4.601799963421106e-06,0,4.601799963421106e-06,0.984317799137581,4.601799963421106e-06,1.2,4.601799963421106e-06,0.2400438946736475,4.601799963421106e-06,1.2
4.601821775124218e-06,1.2,4.601821775124218e-06,1.2,4.601821775124218e-06,0,4.601821775124218e-06,1.2,4.601821775124218e-06,0,4.601821775124218e-06,0,4.601821775124218e-06,0.9843117469378241,4.601821775124218e-06,1.2,4.601821775124218e-06,0.2138698509388441,4.601821775124218e-06,1.2
4.601827656116797e-06,1.2,4.601827656116797e-06,1.2,4.601827656116797e-06,0,4.601827656116797e-06,1.2,4.601827656116797e-06,0,4.601827656116797e-06,0,4.601827656116797e-06,0.9843099455655028,4.601827656116797e-06,1.2,4.601827656116797e-06,0.2068126598433007,4.601827656116797e-06,1.2
4.601839418101957e-06,1.2,4.601839418101957e-06,1.2,4.601839418101957e-06,0,4.601839418101957e-06,1.2,4.601839418101957e-06,0,4.601839418101957e-06,0,4.601839418101957e-06,0.9843063303343174,4.601839418101957e-06,1.2,4.601839418101957e-06,0.1926982776522141,4.601839418101957e-06,1.2
4.601862942072275e-06,1.2,4.601862942072275e-06,1.2,4.601862942072275e-06,0,4.601862942072275e-06,1.2,4.601862942072275e-06,0,4.601862942072275e-06,0,4.601862942072275e-06,0.9842990786186669,4.601862942072275e-06,1.2,4.601862942072275e-06,0.1644695132700407,4.601862942072275e-06,1.2
4.601905590900052e-06,1.2,4.601905590900052e-06,1.2,4.601905590900052e-06,0,4.601905590900052e-06,1.2,4.601905590900052e-06,0,4.601905590900052e-06,0,4.601905590900052e-06,0.9842859283398827,4.601905590900052e-06,1.2,4.601905590900052e-06,0.113290919937586,4.601905590900052e-06,1.2
4.601952795450026e-06,1.2,4.601952795450026e-06,1.2,4.601952795450026e-06,0,4.601952795450026e-06,1.2,4.601952795450026e-06,0,4.601952795450026e-06,0,4.601952795450026e-06,0.9842713815464144,4.601952795450026e-06,1.2,4.601952795450026e-06,0.05664545996882731,4.601952795450026e-06,1.2
4.601999999999999e-06,1.2,4.601999999999999e-06,1.2,4.601999999999999e-06,0,4.601999999999999e-06,1.2,4.601999999999999e-06,0,4.601999999999999e-06,0,4.601999999999999e-06,0.9842568681579476,4.601999999999999e-06,1.2,4.601999999999999e-06,1.085131984268628e-12,4.601999999999999e-06,1.2
4.602073200825721e-06,1.2,4.602073200825721e-06,1.2,4.602073200825721e-06,0,4.602073200825721e-06,1.2,4.602073200825721e-06,0,4.602073200825721e-06,0,4.602073200825721e-06,0.9842344891458666,4.602073200825721e-06,1.2,4.602073200825721e-06,0,4.602073200825721e-06,1.2
4.602151842165349e-06,1.2,4.602151842165349e-06,1.2,4.602151842165349e-06,0,4.602151842165349e-06,1.2,4.602151842165349e-06,0,4.602151842165349e-06,0,4.602151842165349e-06,0.984210505507372,4.602151842165349e-06,1.2,4.602151842165349e-06,0,4.602151842165349e-06,1.2
4.602218721021257e-06,1.2,4.602218721021257e-06,1.2,4.602218721021257e-06,0,4.602218721021257e-06,1.2,4.602218721021257e-06,0,4.602218721021257e-06,0,4.602218721021257e-06,0.9841902013107912,4.602218721021257e-06,1.2,4.602218721021257e-06,0,4.602218721021257e-06,1.2
4.602352478733071e-06,1.2,4.602352478733071e-06,1.2,4.602352478733071e-06,0,4.602352478733071e-06,1.2,4.602352478733071e-06,0,4.602352478733071e-06,0,4.602352478733071e-06,0.9841498462862517,4.602352478733071e-06,1.2,4.602352478733071e-06,0,4.602352478733071e-06,1.2
4.602619994156699e-06,1.2,4.602619994156699e-06,1.2,4.602619994156699e-06,0,4.602619994156699e-06,1.2,4.602619994156699e-06,0,4.602619994156699e-06,0,4.602619994156699e-06,0.984070137635116,4.602619994156699e-06,1.2,4.602619994156699e-06,0,4.602619994156699e-06,1.2
4.603155025003955e-06,1.2,4.603155025003955e-06,1.2,4.603155025003955e-06,0,4.603155025003955e-06,1.2,4.603155025003955e-06,0,4.603155025003955e-06,0,4.603155025003955e-06,0.9839146531734725,4.603155025003955e-06,1.2,4.603155025003955e-06,0,4.603155025003955e-06,1.2
4.604225086698467e-06,1.2,4.604225086698467e-06,1.2,4.604225086698467e-06,0,4.604225086698467e-06,1.2,4.604225086698467e-06,0,4.604225086698467e-06,0,4.604225086698467e-06,0.983618669784816,4.604225086698467e-06,1.2,4.604225086698467e-06,0,4.604225086698467e-06,1.2
4.606365210087492e-06,1.2,4.606365210087492e-06,1.2,4.606365210087492e-06,0,4.606365210087492e-06,1.2,4.606365210087492e-06,0,4.606365210087492e-06,0,4.606365210087492e-06,0.9830825148111911,4.606365210087492e-06,1.2,4.606365210087492e-06,0,4.606365210087492e-06,1.2
4.610645456865542e-06,1.2,4.610645456865542e-06,1.2,4.610645456865542e-06,0,4.610645456865542e-06,1.2,4.610645456865542e-06,0,4.610645456865542e-06,0,4.610645456865542e-06,0.9821954753464485,4.610645456865542e-06,1.2,4.610645456865542e-06,0,4.610645456865542e-06,1.2
4.619205950421641e-06,1.2,4.619205950421641e-06,1.2,4.619205950421641e-06,0,4.619205950421641e-06,1.2,4.619205950421641e-06,0,4.619205950421641e-06,0,4.619205950421641e-06,0.9809905283394618,4.619205950421641e-06,1.2,4.619205950421641e-06,0,4.619205950421641e-06,1.2
4.636326937533839e-06,1.2,4.636326937533839e-06,1.2,4.636326937533839e-06,0,4.636326937533839e-06,1.2,4.636326937533839e-06,0,4.636326937533839e-06,0,4.636326937533839e-06,0.9797579428326429,4.636326937533839e-06,1.2,4.636326937533839e-06,0,4.636326937533839e-06,1.2
4.670568911758235e-06,1.2,4.670568911758235e-06,1.2,4.670568911758235e-06,0,4.670568911758235e-06,1.2,4.670568911758235e-06,0,4.670568911758235e-06,0,4.670568911758235e-06,0.9793252179527681,4.670568911758235e-06,1.2,4.670568911758235e-06,0,4.670568911758235e-06,1.2
4.701e-06,1.2,4.701e-06,1.2,4.701e-06,0,4.701e-06,1.2,4.701e-06,0,4.701e-06,0,4.701e-06,0.9792794426804041,4.701e-06,1.2,4.701e-06,0,4.701e-06,1.2
4.701249999999999e-06,1.2,4.701249999999999e-06,1.2,4.701249999999999e-06,0,4.701249999999999e-06,1.2,4.701249999999999e-06,0,4.701249999999999e-06,0,4.701249999999999e-06,0.9792803617780992,4.701249999999999e-06,1.2,4.701249999999999e-06,0,4.701249999999999e-06,0.9000000000008985
4.701343749999999e-06,1.2,4.701343749999999e-06,1.2,4.701343749999999e-06,0,4.701343749999999e-06,1.2,4.701343749999999e-06,0,4.701343749999999e-06,0,4.701343749999999e-06,0.9792807062643369,4.701343749999999e-06,1.2,4.701343749999999e-06,0,4.701343749999999e-06,0.78750000000116
4.701531249999999e-06,1.2,4.701531249999999e-06,1.2,4.701531249999999e-06,0,4.701531249999999e-06,1.2,4.701531249999999e-06,0,4.701531249999999e-06,0,4.701531249999999e-06,0.9792814178413285,4.701531249999999e-06,1.2,4.701531249999999e-06,0,4.701531249999999e-06,0.5625000000016833
4.701584618665574e-06,1.2,4.701584618665574e-06,1.2,4.701584618665574e-06,0,4.701584618665574e-06,1.2,4.701584618665574e-06,0,4.701584618665574e-06,0,4.701584618665574e-06,0.9792816347457663,4.701584618665574e-06,1.2,4.701584618665574e-06,0,4.701584618665574e-06,0.4984576013113934
4.701687848004646e-06,1.2,4.701687848004646e-06,1.2,4.701687848004646e-06,0,4.701687848004646e-06,1.2,4.701687848004646e-06,0,4.701687848004646e-06,0,4.701687848004646e-06,0.9792819092170632,4.701687848004646e-06,1.2,4.701687848004646e-06,0,4.701687848004646e-06,0.3745823944245864
4.701724148248655e-06,1.2,4.701724148248655e-06,1.2,4.701724148248655e-06,0,4.701724148248655e-06,1.2,4.701724148248655e-06,0,4.701724148248655e-06,0,4.701724148248655e-06,0.9792817329858107,4.701724148248655e-06,1.2,4.701724148248655e-06,0,4.701724148248655e-06,0.3310221016138096
4.701761773200104e-06,1.2,4.701761773200104e-06,1.2,4.701761773200104e-06,0,4.701761773200104e-06,1.2,4.701761773200104e-06,0,4.701761773200104e-06,0,4.701761773200104e-06,0.9792798558550339,4.701761773200104e-06,1.2,4.701761773200104e-06,0,4.701761773200104e-06,0.2858721598756082
4.701805721176693e-06,1.2,4.701805721176693e-06,1.2,4.701805721176693e-06,0,4.701805721176693e-06,1.2,4.701805721176693e-06,0,4.701805721176693e-06,0,4.701805721176693e-06,0.9792739087196697,4.701805721176693e-06,1.2,4.701805721176693e-06,0,4.701805721176693e-06,0.2331345879682577
4.701820326999395e-06,1.2,4.701820326999395e-06,1.2,4.701820326999395e-06,0,4.701820326999395e-06,1.2,4.701820326999395e-06,0,4.701820326999395e-06,0,4.701820326999395e-06,0.9792707055446304,4.701820326999395e-06,1.2,4.701820326999395e-06,0,4.701820326999395e-06,0.215607600726534
4.701849538644797e-06,1.2,4.701849538644797e-06,1.2,4.701849538644797e-06,0,4.701849538644797e-06,1.2,4.701849538644797e-06,0,4.701849538644797e-06,0,4.701849538644797e-06,0.9792630620519533,4.701849538644797e-06,1.2,4.701849538644797e-06,0,4.701849538644797e-06,0.1805536262430865
4.701872564254901e-06,1.2,4.701872564254901e-06,1.2,4.701872564254901e-06,0,4.701872564254901e-06,1.2,4.701872564254901e-06,0,4.701872564254901e-06,0,4.701872564254901e-06,0.9792566334120538,4.701872564254901e-06,1.2,4.701872564254901e-06,0,4.701872564254901e-06,0.1529228941189864
4.70188230615069e-06,1.2,4.70188230615069e-06,1.2,4.70188230615069e-06,0,4.70188230615069e-06,1.2,4.70188230615069e-06,0,4.70188230615069e-06,0,4.70188230615069e-06,0.9792538367613104,4.70188230615069e-06,1.2,4.70188230615069e-06,0,4.70188230615069e-06,0.1412326191725886
4.701900785704032e-06,1.2,4.701900785704032e-06,1.2,4.701900785704032e-06,0,4.701900785704032e-06,1.2,4.701900785704032e-06,0,4.701900785704032e-06,0,4.701900785704032e-06,0.9792485311807503,4.701900785704032e-06,1.2,4.701900785704032e-06,0,4.701900785704032e-06,0.1190571551613404
4.701937744810718e-06,1.2,4.701937744810718e-06,1.2,4.701937744810718e-06,0,4.701937744810718e-06,1.2,4.701937744810718e-06,0,4.701937744810718e-06,0,4.701937744810718e-06,0.979237926869044,4.701937744810718e-06,1.2,4.701937744810718e-06,0,4.701937744810718e-06,0.07470622713884412
4.701968872405358e-06,1.2,4.701968872405358e-06,1.2,4.701968872405358e-06,0,4.701968872405358e-06,1.2,4.701968872405358e-06,0,4.701968872405358e-06,0,4.701968872405358e-06,0.9792290084164214,4.701968872405358e-06,1.2,4.701968872405358e-06,0,4.701968872405358e-06,0.03735311356990123
4.701999999999999e-06,1.2,4.701999999999999e-06,1.2,4.701999999999999e-06,0,4.701999999999999e-06,1.2,4.701999999999999e-06,0,4.701999999999999e-06,0,4.701999999999999e-06,0.9792201031491166,4.701999999999999e-06,1.2,4.701999999999999e-06,0,4.701999999999999e-06,9.581224702515101e-13
4.702062255189281e-06,1.2,4.702062255189281e-06,1.2,4.702062255189281e-06,0,4.702062255189281e-06,1.2,4.702062255189281e-06,0,4.702062255189281e-06,0,4.702062255189281e-06,0.9792023730785756,4.702062255189281e-06,1.2,4.702062255189281e-06,0,4.702062255189281e-06,0
4.702127692657721e-06,1.2,4.702127692657721e-06,1.2,4.702127692657721e-06,0,4.702127692657721e-06,1.2,4.702127692657721e-06,0,4.702127692657721e-06,0,4.702127692657721e-06,0.979183773864938,4.702127692657721e-06,1.2,4.702127692657721e-06,0,4.702127692657721e-06,0
4.702184483736717e-06,1.2,4.702184483736717e-06,1.2,4.702184483736717e-06,0,4.702184483736717e-06,1.2,4.702184483736717e-06,0,4.702184483736717e-06,0,4.702184483736717e-06,0.9791676927335795,4.702184483736717e-06,1.2,4.702184483736717e-06,0,4.702184483736717e-06,0
4.702298065894709e-06,1.2,4.702298065894709e-06,1.2,4.702298065894709e-06,0,4.702298065894709e-06,1.2,4.702298065894709e-06,0,4.702298065894709e-06,0,4.702298065894709e-06,0.9791357002398952,4.702298065894709e-06,1.2,4.702298065894709e-06,0,4.702298065894709e-06,0
4.702474915592387e-06,1.2,4.702474915592387e-06,1.2,4.702474915592387e-06,0,4.702474915592387e-06,1.2,4.702474915592387e-06,0,4.702474915592387e-06,0,4.702474915592387e-06,0.9790863359336288,4.702474915592387e-06,1.2,4.702474915592387e-06,0,4.702474915592387e-06,0
4.702775606344351e-06,1.2,4.702775606344351e-06,1.2,4.702775606344351e-06,0,4.702775606344351e-06,1.2,4.702775606344351e-06,0,4.702775606344351e-06,0,4.702775606344351e-06,0.9790036448422752,4.702775606344351e-06,1.2,4.702775606344351e-06,0,4.702775606344351e-06,0
4.703376987848279e-06,1.2,4.703376987848279e-06,1.2,4.703376987848279e-06,0,4.703376987848279e-06,1.2,4.703376987848279e-06,0,4.703376987848279e-06,0,4.703376987848279e-06,0.9788428187018341,4.703376987848279e-06,1.2,4.703376987848279e-06,0,4.703376987848279e-06,0
4.704579750856135e-06,1.2,4.704579750856135e-06,1.2,4.704579750856135e-06,0,4.704579750856135e-06,1.2,4.704579750856135e-06,0,4.704579750856135e-06,0,4.704579750856135e-06,0.9785386646811379,4.704579750856135e-06,1.2,4.704579750856135e-06,0,4.704579750856135e-06,0
4.706985276871848e-06,1.2,4.706985276871848e-06,1.2,4.706985276871848e-06,0,4.706985276871848e-06,1.2,4.706985276871848e-06,0,4.706985276871848e-06,0,4.706985276871848e-06,0.9779932308440018,4.706985276871848e-06,1.2,4.706985276871848e-06,0,4.706985276871848e-06,0
4.711796328903273e-06,1.2,4.711796328903273e-06,1.2,4.711796328903273e-06,0,4.711796328903273e-06,1.2,4.711796328903273e-06,0,4.711796328903273e-06,0,4.711796328903273e-06,0.9771177265895457,4.711796328903273e-06,1.2,4.711796328903273e-06,0,4.711796328903273e-06,0
