/REF (v_ref=0.1) X,/REF (v_ref=0.1) Y,/REF (v_ref=0.2) X,/REF (v_ref=0.2) Y,/REF (v_ref=0.3) X,/REF (v_ref=0.3) Y,/REF (v_ref=0.4) X,/REF (v_ref=0.4) Y,/REF (v_ref=0.5) X,/REF (v_ref=0.5) Y,/REF (v_ref=0.6) X,/REF (v_ref=0.6) Y,/REF (v_ref=0.7) X,/REF (v_ref=0.7) Y,/REF (v_ref=0.8) X,/REF (v_ref=0.8) Y,/REF (v_ref=0.9) X,/REF (v_ref=0.9) Y,/REF (v_ref=1) X,/REF (v_ref=1) Y,/REF (v_ref=1.1) X,/REF (v_ref=1.1) Y,/out (v_ref=0.1) X,/out (v_ref=0.1) Y,/out (v_ref=0.2) X,/out (v_ref=0.2) Y,/out (v_ref=0.3) X,/out (v_ref=0.3) Y,/out (v_ref=0.4) X,/out (v_ref=0.4) Y,/out (v_ref=0.5) X,/out (v_ref=0.5) Y,/out (v_ref=0.6) X,/out (v_ref=0.6) Y,/out (v_ref=0.7) X,/out (v_ref=0.7) Y,/out (v_ref=0.8) X,/out (v_ref=0.8) Y,/out (v_ref=0.9) X,/out (v_ref=0.9) Y,/out (v_ref=1) X,/out (v_ref=1) Y,/out (v_ref=1.1) X,/out (v_ref=1.1) Y,/IN (v_ref=0.1) X,/IN (v_ref=0.1) Y,/IN (v_ref=0.2) X,/IN (v_ref=0.2) Y,/IN (v_ref=0.3) X,/IN (v_ref=0.3) Y,/IN (v_ref=0.4) X,/IN (v_ref=0.4) Y,/IN (v_ref=0.5) X,/IN (v_ref=0.5) Y,/IN (v_ref=0.6) X,/IN (v_ref=0.6) Y,/IN (v_ref=0.7) X,/IN (v_ref=0.7) Y,/IN (v_ref=0.8) X,/IN (v_ref=0.8) Y,/IN (v_ref=0.9) X,/IN (v_ref=0.9) Y,/IN (v_ref=1) X,/IN (v_ref=1) Y,/IN (v_ref=1.1) X,/IN (v_ref=1.1) Y
6.548965887544618e-05,0.1,6.160139969000979e-05,0.2,5.838971185723804e-05,0.3,5.548196475972785e-05,0.4,5.271615118428883e-05,0.5,3.686566879434986e-05,0.6,1.66851092239552e-05,0.7,1.737332021597668e-05,0.8,1.892408538815848e-05,0.9,1.455596749682676e-05,1,1.879637847527984e-05,1.1,6.548965887544618e-05,1.20000168681876,6.160139969000979e-05,1.200006506708216,5.838971185723804e-05,1.200027507822204,5.548196475972785e-05,1.150682153628261,5.271615118428883e-05,1.00744910360103,3.686566879434986e-05,1.19999968212238,1.66851092239552e-05,1.199999682122266,1.737332021597668e-05,1.199999682121459,1.892408538815848e-05,1.199999682115765,1.455596749682676e-05,1.19999968166058,1.879637847527984e-05,1.199999681323985,6.548965887544618e-05,0.1039708890579457,6.160139969000979e-05,0.2003535199560449,5.838971185723804e-05,0.2981612181476579,5.548196475972785e-05,0.3973970948429229,5.271615118428883e-05,0.4980998409287694,3.686566879434986e-05,1.040832217202983,1.66851092239552e-05,1.119962527345657,1.737332021597668e-05,1.132418873438164,1.892408538815848e-05,1.156806008784597,1.455596749682676e-05,1.075383261298483,1.879637847527984e-05,1.154994459150442
6.551942401902267e-05,0.1,6.161268928719944e-05,0.2,5.839472851563119e-05,0.3,5.548774454452288e-05,0.4,5.271717035272997e-05,0.5,3.770265753680299e-05,0.6,1.751702336871089e-05,0.7,1.823035745842138e-05,0.8,1.982913544912229e-05,0.9,1.516795138224763e-05,1,1.93309283611527e-05,1.1,6.551942401902267e-05,1.200001990719509,6.161268928719944e-05,1.200007787936326,5.839472851563119e-05,1.199987684142341,5.548774454452288e-05,1.117056084167201,5.271717035272997e-05,0.9743406959463672,3.770265753680299e-05,1.199999682122388,1.751702336871089e-05,1.199999682122302,1.823035745842138e-05,1.199999682121779,1.982913544912229e-05,1.199999682117634,1.516795138224763e-05,1.199999681812429,1.93309283611527e-05,1.199999681531766,6.551942401902267e-05,0.1033404292959429,6.161268928719944e-05,0.2000361670980741,5.839472851563119e-05,0.2979977833319267,5.548774454452288e-05,0.3971920135985385,5.271717035272997e-05,0.4980619775548165,3.770265753680299e-05,1.018827518187731,1.751702336871089e-05,1.134894964259668,1.823035745842138e-05,1.146536820580939,1.982913544912229e-05,1.168610548839558,1.516795138224763e-05,1.089104731958095,1.93309283611527e-05,1.162337583880171
6.554711489830321e-05,0.1,6.162233168365273e-05,0.2,5.839892091384075e-05,0.3,5.549252305126491e-05,0.4,5.271818114395261e-05,0.5,3.83540566364007e-05,0.6,1.834281835285011e-05,0.7,1.907149724192223e-05,0.8,2.070497299152164e-05,0.9,1.593429164666794e-05,1,1.993449195743818e-05,1.1,6.554711489830321e-05,1.200002337086851,6.162233168365273e-05,1.200009386726423,5.839892091384075e-05,1.199919494054355,5.549252305126491e-05,1.071842056823718,5.271818114395261e-05,0.9298117265218625,3.83540566364007e-05,1.199999682122406,1.834281835285011e-05,1.199999682122325,1.907149724192223e-05,1.199999682121971,2.070497299152164e-05,1.199999682118841,1.593429164666794e-05,1.199999681918852,1.993449195743818e-05,1.199999681673371,6.554711489830321e-05,0.1027554645472777,6.162233168365273e-05,0.1997652767272412,5.839892091384075e-05,0.297861224627218,5.549252305126491e-05,0.3970224804043958,5.271818114395261e-05,0.4980244258178114,3.83540566364007e-05,1.000897441657736,1.834281835285011e-05,1.148272616829781,1.907149724192223e-05,1.158852495600284,2.070497299152164e-05,1.178284216827206,1.593429164666794e-05,1.105265120065836,1.993449195743818e-05,1.169865931442174
6.557232738264248e-05,0.1,6.163056326901599e-05,0.2,5.840299351374431e-05,0.3,5.549462225034824e-05,0.4,5.271905048571803e-05,0.5,3.887627147340154e-05,0.6,1.916404023264192e-05,0.7,1.990129202208039e-05,0.8,2.155943902541942e-05,0.9,1.689525821922247e-05,1,2.063215607990627e-05,1.1,6.557232738264248e-05,1.200002738333766,6.163056326901599e-05,1.200011367094117,5.840299351374431e-05,1.199804148164441,5.549462225034824e-05,1.042133357179173,5.271905048571803e-05,0.877964148690882,3.887627147340154e-05,1.19999968212244,1.916404023264192e-05,1.199999682122338,1.990129202208039e-05,1.19999968212209,2.155943902541942e-05,1.199999682119642,1.689525821922247e-05,1.199999681991168,2.063215607990627e-05,1.199999681777594,6.557232738264248e-05,0.1022241645691934,6.163056326901599e-05,0.1995341374618619,5.840299351374431e-05,0.2977285881793569,5.549462225034824e-05,0.3969480102179107,5.271905048571803e-05,0.497992129375123,3.887627147340154e-05,0.9860368253814749,1.916404023264192e-05,1.160112764744674,1.990129202208039e-05,1.169473027507881,2.155943902541942e-05,1.186034787529664,1.689525821922247e-05,1.12387034835002,2.063215607990627e-05,1.177546312119536
6.559481015284018e-05,0.1,6.163763293732634e-05,0.2,5.840755926741088e-05,0.3,5.549674168870887e-05,0.4,5.271980492587206e-05,0.5,3.932506978182574e-05,0.6,1.998153884619927e-05,0.7,2.072376503887813e-05,0.8,2.239806199076219e-05,0.9,1.789525821922247e-05,1,2.146140138599155e-05,1.1,6.559481015284018e-05,1.200003213582684,6.163763293732634e-05,1.200013775360462,5.840755926741088e-05,1.199585682212579,5.549674168870887e-05,0.9990722546822131,5.271980492587206e-05,0.8204724712628133,3.932506978182574e-05,1.199999682122502,1.998153884619927e-05,1.199999682122348,2.072376503887813e-05,1.199999682122166,2.239806199076219e-05,1.199999682120183,1.789525821922247e-05,1.199999682033523,2.146140138599155e-05,1.199999681855802,6.559481015284018e-05,0.1017514411546849,6.163763293732634e-05,0.1993357098204305,5.840755926741088e-05,0.2975799142310584,5.549674168870887e-05,0.3968728256161572,5.271980492587206e-05,0.4979641018263181,3.932506978182574e-05,0.9729327608090398,1.998153884619927e-05,1.170418459656913,2.072376503887813e-05,1.178472685314607,2.239806199076219e-05,1.191999679664843,1.789525821922247e-05,1.141203224117301,2.146140138599155e-05,1.185230907928188
6.561450045958526e-05,0.1,6.164378660828321e-05,0.2,5.841315258288157e-05,0.3,5.549790185002879e-05,0.4,5.27206150651783e-05,0.5,3.974276840952028e-05,0.6,2.079605542676596e-05,0.7,2.154103279546131e-05,0.8,2.322617726231994e-05,0.9,1.889525821922247e-05,1,2.243935050707176e-05,1.1,6.561450045958526e-05,1.200003790123753,6.164378660828321e-05,1.200016618133789,5.841315258288157e-05,1.199111165862117,5.549790185002879e-05,0.9660066666629892,5.27206150651783e-05,0.7450756191898761,3.974276840952028e-05,1.199999682122616,2.079605542676596e-05,1.199999682122354,2.154103279546131e-05,1.199999682122216,2.322617726231994e-05,1.199999682120553,1.889525821922247e-05,1.19999968205914,2.243935050707176e-05,1.199999681912708,6.561450045958526e-05,0.1013382488319506,6.164378660828321e-05,0.1991630562533738,5.841315258288157e-05,0.2973978138645071,5.549790185002879e-05,0.3968316717731291,5.27206150651783e-05,0.4979340053021363,3.974276840952028e-05,0.9604701116607368,2.079605542676596e-05,1.179190176576439,2.154103279546131e-05,1.185885556499791,2.322617726231994e-05,1.196277353270478,1.889525821922247e-05,1.156400218011226,2.243935050707176e-05,1.192251025617821
6.563150324798298e-05,0.1,6.164925938003227e-05,0.2,5.842050654884414e-05,0.3,5.549905352667827e-05,0.4,5.272183495968182e-05,0.5,4.023566842428808e-05,0.6,2.160826355224775e-05,0.7,2.235455490293558e-05,0.8,2.404722230234164e-05,0.9,1.989525821922247e-05,1,2.343935050707177e-05,1.1,6.563150324798298e-05,1.200004503811983,6.164925938003227e-05,1.20001983151788,5.842050654884414e-05,1.19788234592079,5.549905352667827e-05,0.9215728327021674,5.272183495968182e-05,0.6077464724470921,4.023566842428808e-05,1.199999682122849,2.160826355224775e-05,1.199999682122358,2.235455490293558e-05,1.199999682122249,2.404722230234164e-05,1.199999682120807,1.989525821922247e-05,1.199999682076123,2.343935050707177e-05,1.199999681947891,6.563150324798298e-05,0.1009820669639959,6.164925938003227e-05,0.1990095570213748,5.842050654884414e-05,0.297158449255319,5.549905352667827e-05,0.396790819970484,5.272183495968182e-05,0.4978886869477229,4.023566842428808e-05,0.945445047500211,2.160826355224775e-05,1.186426841375336,2.235455490293558e-05,1.191730517015028,2.404722230234164e-05,1.198925183187133,1.989525821922247e-05,1.169401354439741,2.343935050707177e-05,1.197117669885275
6.564604408864815e-05,0.1,6.165427754137587e-05,0.2,5.843074254464089e-05,0.3,5.550004761928517e-05,0.4,5.272289451123649e-05,0.5,4.052608992011887e-05,0.6,2.241868607479136e-05,0.7,2.316545434348905e-05,0.8,2.486334688415688e-05,0.9,2.089525821922247e-05,1,2.443140123611677e-05,1.1,6.564604408864815e-05,1.200005397561205,6.165427754137587e-05,1.200023229841606,5.843074254464089e-05,1.193938192173953,5.550004761928517e-05,0.8698775733246867,5.272289451123649e-05,0.4702263057483279,4.052608992011887e-05,1.199999682123078,2.241868607479136e-05,1.199999682122361,2.316545434348905e-05,1.199999682122271,2.486334688415688e-05,1.199999682120978,2.089525821922247e-05,1.199999682087155,2.443140123611677e-05,1.199999681969562,6.564604408864815e-05,0.1006779108421181,6.165427754137587e-05,0.1988688502826066,5.843074254464089e-05,0.2968253849544429,5.550004761928517e-05,0.396755558780102,5.272289451123649e-05,0.4978493257251771,4.052608992011887e-05,0.9364360849336508,2.241868607479136e-05,1.192125727959304,2.316545434348905e-05,1.196018404600234,2.486334688415688e-05,1.199977883449039,2.089525821922247e-05,1.180155323857017,2.443140123611677e-05,1.199617134159104
6.565842189545934e-05,0.1,6.165907633788118e-05,0.2,5.844301776084088e-05,0.3,5.550092322257729e-05,0.4,5.272372826560485e-05,0.5,4.080704174269704e-05,0.6,2.322773219919839e-05,0.7,2.397445143260059e-05,0.8,2.56761252918625e-05,0.9,2.185986816386748e-05,1,2.541999452601563e-05,1.1,6.565842189545934e-05,1.20000651658453,6.165907633788118e-05,1.200026393975595,5.844301776084088e-05,1.182356721505016,5.550092322257729e-05,0.8119709362949487,5.272372826560485e-05,0.3545422409059508,4.080704174269704e-05,1.199999682123325,2.322773219919839e-05,1.199999682122363,2.397445143260059e-05,1.199999682122287,2.56761252918625e-05,1.199999682121087,2.185986816386748e-05,1.199999682094377,2.541999452601563e-05,1.199999681982708,6.565842189545934e-05,0.1004193280896744,6.165907633788118e-05,0.1987343317256176,5.844301776084088e-05,0.2964261327901448,5.550092322257729e-05,0.3967245011489907,5.272372826560485e-05,0.4978183529481984,4.080704174269704e-05,0.9276142395301287,2.322773219919839e-05,1.196283870227848,2.397445143260059e-05,1.198754788336936,2.56761252918625e-05,1.199458660099652,2.185986816386748e-05,1.188359611687891,2.541999452601563e-05,1.199791097783215
6.56689713051205e-05,0.1,6.166395524578976e-05,0.2,5.845331217030197e-05,0.3,5.550188911011728e-05,0.4,5.272446720654943e-05,0.5,4.108527373425559e-05,0.6,2.403570995341164e-05,0.7,2.478199890872114e-05,0.8,2.648685745914447e-05,0.9,2.278559638252835e-05,1,2.640156173817136e-05,1.1,6.56689713051205e-05,1.200007898803038,6.166395524578976e-05,1.200028353883706,5.845331217030197e-05,1.162593741992938,5.550188911011728e-05,0.7342144863295319,5.272446720654943e-05,0.2530755050605502,4.108527373425559e-05,1.199999682123514,2.403570995341164e-05,1.199999682122365,2.478199890872114e-05,1.199999682122297,2.648685745914447e-05,1.199999682121148,2.278559638252835e-05,1.199999682099136,2.640156173817136e-05,1.199999681989511,6.56689713051205e-05,0.1001991805936888,6.166395524578976e-05,0.1985976049063733,5.845331217030197e-05,0.296091445703257,5.550188911011728e-05,0.3966902418511233,5.272446720654943e-05,0.4977909025880972,4.108527373425559e-05,0.9187771771941278,2.403570995341164e-05,1.198899060382222,2.478199890872114e-05,1.199943715146957,2.648685745914447e-05,1.197383602199722,2.278559638252835e-05,1.194201791439247,2.640156173817136e-05,1.197674990268891
6.567803547421847e-05,0.1,6.16694943657084e-05,0.2,5.846207422212834e-05,0.3,5.550299519493673e-05,0.4,5.27248255077433e-05,0.5,4.141459523895958e-05,0.6,2.48428139697572e-05,0.7,2.558838283981311e-05,0.8,2.729696378944608e-05,0.9,2.368424764499331e-05,1,2.73798706084914e-05,1.1,6.567803547421847e-05,1.200009559257308,6.16694943657084e-05,1.200026260717744,5.846207422212834e-05,1.134115967847709,5.550299519493673e-05,0.6292489076642773,5.27248255077433e-05,0.2083569263918706,4.141459523895958e-05,1.19999968212371,2.48428139697572e-05,1.199999682122366,2.558838283981311e-05,1.199999682122304,2.729696378944608e-05,1.199999682121168,2.368424764499331e-05,1.199999682102342,2.73798706084914e-05,1.199999681991269,6.567803547421847e-05,0.1000102028268904,6.16694943657084e-05,0.1984424219884546,5.846207422212834e-05,0.2958066780808327,5.550299519493673e-05,0.3966510107819106,5.27248255077433e-05,0.4977775924064648,4.141459523895958e-05,0.9081917557584951,2.48428139697572e-05,1.199970737909231,2.558838283981311e-05,1.199590030523183,2.729696378944608e-05,1.193762144182994,2.368424764499331e-05,1.197950811359054,2.73798706084914e-05,1.193304572585567
6.568594869515315e-05,0.1,6.167562748878676e-05,0.2,5.846973923810758e-05,0.3,5.550414681969716e-05,0.4,5.272519370792205e-05,0.5,4.184749538863766e-05,0.6,2.564912991026042e-05,0.7,2.63938876259076e-05,0.8,2.810787002833331e-05,0.9,2.456267117650779e-05,1,2.836479786352993e-05,1.1,6.568594869515315e-05,1.200011467457152,6.167562748878676e-05,1.200012637328729,5.846973923810758e-05,1.094043711006109,5.550414681969716e-05,0.505819248201125,5.272519370792205e-05,0.1706054423892658,4.184749538863766e-05,1.199999682124045,2.564912991026042e-05,1.199999682122367,2.63938876259076e-05,1.199999682122308,2.810787002833331e-05,1.199999682121151,2.456267117650779e-05,1.199999682104485,2.836479786352993e-05,1.19999968198882,6.568594869515315e-05,0.09984535362854097,6.167562748878676e-05,0.1982706543362491,5.846973923810758e-05,0.2955576398432839,5.550414681969716e-05,0.3966101655270702,5.272519370792205e-05,0.4977639145510721,4.184749538863766e-05,0.8940769972630949,2.564912991026042e-05,1.199501018978146,2.63938876259076e-05,1.197700365053376,2.810787002833331e-05,1.188596813712319,2.456267117650779e-05,1.199773499133042,2.836479786352993e-05,1.186640791998814
6.569303000881495e-05,0.1,6.168195011645834e-05,0.2,5.84735661961336e-05,0.3,5.550511402984582e-05,0.4,5.272551118525825e-05,0.5,4.226340016988938e-05,0.6,2.645482376772643e-05,0.7,2.719917786277694e-05,0.8,2.892108211459035e-05,0.9,2.542634897820883e-05,1,2.936479786352993e-05,1.1,6.569303000881495e-05,1.20001351320013,6.168195011645834e-05,1.199975285252897,5.84735661961336e-05,1.064246638391369,5.550511402984582e-05,0.3947448769328459,5.272551118525825e-05,0.1464860825453773,4.226340016988938e-05,1.199999682124554,2.645482376772643e-05,1.199999682122367,2.719917786277694e-05,1.19999968212231,2.892108211459035e-05,1.199999682121096,2.542634897820883e-05,1.199999682105852,2.936479786352993e-05,1.199999681983413,6.569303000881495e-05,0.0996979396531591,6.168195011645834e-05,0.1980936417631656,5.84735661961336e-05,0.295433327469719,5.550511402984582e-05,0.3965758618208158,5.272551118525825e-05,0.4977521209855866,4.226340016988938e-05,0.8803113332322448,2.645482376772643e-05,1.197495048369156,2.719917786277694e-05,1.194281125275763,2.892108211459035e-05,1.181882634995743,2.542634897820883e-05,1.199784729027397,2.936479786352993e-05,1.177577422335779
6.569959211715375e-05,0.1,6.168720465515676e-05,0.2,5.847736407007353e-05,0.3,5.550598911506283e-05,0.4,5.272587893061241e-05,0.5,4.271862368991623e-05,0.6,2.726043674584206e-05,0.7,2.800501066331678e-05,0.8,2.973836911986264e-05,0.9,2.628090659573862e-05,1,3.036479786352993e-05,1.1,6.569959211715375e-05,1.200015443233455,6.168720465515676e-05,1.199913484546076,5.847736407007353e-05,1.021081645318102,5.550598911506283e-05,0.2930031607554496,5.272587893061241e-05,0.1273720824184224,4.271862368991623e-05,1.199999682125333,2.726043674584206e-05,1.199999682122368,2.800501066331678e-05,1.199999682122311,2.973836911986264e-05,1.199999682120999,2.628090659573862e-05,1.199999682106617,3.036479786352993e-05,1.199999681980556,6.569959211715375e-05,0.09956142255627209,6.168720465515676e-05,0.1979465803927515,5.847736407007353e-05,0.295309977253719,5.550598911506283e-05,0.3965448261248509,5.272587893061241e-05,0.4977384601277067,4.271862368991623e-05,0.8650252282938509,2.726043674584206e-05,1.193958628472553,2.800501066331678e-05,1.189336925356739,2.973836911986264e-05,1.173604584727894,2.628090659573862e-05,1.198057855760423,3.036479786352993e-05,1.166234618456809
6.570597866432518e-05,0.1,6.169232489676514e-05,0.2,5.847922299978063e-05,0.3,5.55065006219735e-05,0.4,5.27263806428838e-05,0.5,4.334445312000354e-05,0.6,2.806660767121841e-05,0.7,2.881218657758351e-05,0.8,3.056194942561147e-05,0.9,2.713154100412043e-05,1,3.136479786352993e-05,1.1,6.570597866432518e-05,1.200016708322179,6.169232489676514e-05,1.199810629721805,5.847922299978063e-05,0.9909403222741379,5.55065006219735e-05,0.2364735555110936,5.27263806428838e-05,0.1113908176675191,4.334445312000354e-05,1.199999682126605,2.806660767121841e-05,1.199999682122368,2.881218657758351e-05,1.19999968212231,3.056194942561147e-05,1.199999682120853,2.713154100412043e-05,1.199999682106874,3.136479786352993e-05,1.199999682007726,6.570597866432518e-05,0.09942863949728042,6.169232489676514e-05,0.1978033198194885,5.847922299978063e-05,0.295249607855799,5.55065006219735e-05,0.3965266853502127,5.27263806428838e-05,0.4977198228082232,4.334445312000354e-05,0.8436589625007458,2.806660767121841e-05,1.188896666553789,2.881218657758351e-05,1.18287021574331,3.056194942561147e-05,1.163733085338087,2.713154100412043e-05,1.194626971802318,3.136479786352993e-05,1.152657145226781
6.571268535624933e-05,0.1,6.169810093437717e-05,0.2,5.848110561260465e-05,0.3,5.550702777934444e-05,0.4,5.272674375693027e-05,0.5,4.424598225665344e-05,0.6,2.887403588572188e-05,0.7,2.962162536754444e-05,0.8,3.13947753230808e-05,0.9,2.798304441160711e-05,1,3.236479786352993e-05,1.1,6.571268535624933e-05,1.200015968134387,6.169810093437717e-05,1.199616450717802,5.848110561260465e-05,0.9485610719564754,5.550702777934444e-05,0.1872693537636839,5.272674375693027e-05,0.1041982602983313,4.424598225665344e-05,1.199999682128647,2.887403588572188e-05,1.199999682122368,2.962162536754444e-05,1.199999682122307,3.13947753230808e-05,1.199999682120644,2.798304441160711e-05,1.199999682106657,3.236479786352993e-05,1.199999682244242,6.571268535624933e-05,0.09928928705755813,6.169810093437717e-05,0.1976417605260461,5.848110561260465e-05,0.2951884735775728,5.550702777934444e-05,0.396507989746345,5.272674375693027e-05,0.497706334119445,4.424598225665344e-05,0.8122265868712129,2.887403588572188e-05,1.182312645187626,2.962162536754444e-05,1.174880178593835,3.13947753230808e-05,1.152216165847677,2.798304441160711e-05,1.189491792080654,3.236479786352993e-05,1.136898586729576
6.572098500429098e-05,0.1,6.170526657805533e-05,0.2,5.848266796652964e-05,0.3,5.550742997665755e-05,0.4,5.272710365289964e-05,0.5,4.513339478372257e-05,0.6,2.968354592235156e-05,0.7,3.043438705271936e-05,0.8,3.224101861523002e-05,0.9,2.884045007488747e-05,1,3.28297190501328e-05,1.1,6.572098500429098e-05,1.200008328268275,6.170526657805533e-05,1.199190141493734,5.848266796652964e-05,0.8985158421891138,5.550742997665755e-05,0.1592382097757651,5.272710365289964e-05,0.09882250066179196,4.513339478372257e-05,1.199999682132062,2.968354592235156e-05,1.199999682122368,3.043438705271936e-05,1.199999682122304,3.224101861523002e-05,1.19999968212035,2.884045007488747e-05,1.199999682105953,3.28297190501328e-05,1.199999683359016,6.572098500429098e-05,0.0991169590875518,6.170526657805533e-05,0.1974414067587926,5.848266796652964e-05,0.2951377423375619,5.550742997665755e-05,0.3964937259934133,5.272710365289964e-05,0.4976929650259275,4.513339478372257e-05,0.7806210055548847,2.968354592235156e-05,1.174207455067158,3.043438705271936e-05,1.165361546857957,3.224101861523002e-05,1.138965418758641,2.884045007488747e-05,1.182616512399494,3.28297190501328e-05,1.128846445134031
6.572836115164607e-05,0.1,6.171478585149008e-05,0.2,5.848389495721509e-05,0.3,5.550781737078517e-05,0.4,5.272751651520031e-05,0.5,4.594845685367104e-05,0.6,3.049609225960018e-05,0.7,3.12517016521656e-05,0.8,3.310692822000512e-05,0.9,2.970962834720187e-05,1,3.332824012123188e-05,1.1,6.572836115164607e-05,1.1999896270015,6.171478585149008e-05,1.198066772777,5.848389495721509e-05,0.845981850363787,5.550781737078517e-05,0.140282962048671,5.272751651520031e-05,0.09362870649476729,4.594845685367104e-05,1.199999682139035,3.049609225960018e-05,1.199999682122368,3.12517016521656e-05,1.1999996821223,3.310692822000512e-05,1.19999968211993,2.970962834720187e-05,1.199999682104695,3.332824012123188e-05,1.19999968933728,6.572836115164607e-05,0.09896392034620438,6.171478585149008e-05,0.1971753709399083,5.848389495721509e-05,0.2950979027466615,5.550781737078517e-05,0.3964799873518966,5.272751651520031e-05,0.4976776284509472,4.594845685367104e-05,0.7510952303254859,3.049609225960018e-05,1.164578346664575,3.12517016521656e-05,1.15430316689955,3.310692822000512e-05,1.123830159486138,2.970962834720187e-05,1.173921485551076,3.332824012123188e-05,1.119711220448398
6.573572621801914e-05,0.1,6.172788619532563e-05,0.2,5.848505170576231e-05,0.3,5.550824010497312e-05,0.4,5.272803156938383e-05,0.5,4.674540408879324e-05,0.6,3.131275943578493e-05,0.7,3.20750357254589e-05,0.8,3.397519171424359e-05,0.9,3.059805388339277e-05,1,3.35378064170395e-05,1.1,6.573572621801914e-05,1.199951462670871,6.172788619532563e-05,1.194473812837231,5.848505170576231e-05,0.7841727396734978,5.550824010497312e-05,0.1265185230772556,5.272803156938383e-05,0.08786534993618929,4.674540408879324e-05,1.199999682155438,3.131275943578493e-05,1.199999682122368,3.20750357254589e-05,1.199999682122296,3.397519171424359e-05,1.199999682119357,3.059805388339277e-05,1.199999682102757,3.35378064170395e-05,1.199999709431025,6.573572621801914e-05,0.0988112188870568,6.172788619532563e-05,0.1968094903294809,5.848505170576231e-05,0.2950603455319191,5.550824010497312e-05,0.3964649955392877,5.272803156938383e-05,0.4976584958557982,4.674540408879324e-05,0.7218420340165329,3.131275943578493e-05,1.153417992656179,3.20750357254589e-05,1.141685766234062,3.397519171424359e-05,1.107097271850335,3.059805388339277e-05,1.163265595753221,3.35378064170395e-05,1.11571823918402
6.574253522365905e-05,0.1,6.174403249433292e-05,0.2,5.84864443524672e-05,0.3,5.55086818258811e-05,0.4,5.27287573686699e-05,0.5,4.75686864538059e-05,0.6,3.213477233717115e-05,0.7,3.290620254312055e-05,0.8,3.469838113593961e-05,0.9,3.151604635195511e-05,1,3.374505242537575e-05,1.1,6.574253522365905e-05,1.199888535978196,6.174403249433292e-05,1.183387422559786,5.84864443524672e-05,0.6946221622493941,5.55086818258811e-05,0.1169962241078232,5.27287573686699e-05,0.08059525359995255,4.75686864538059e-05,1.199999682210509,3.213477233717115e-05,1.199999682122369,3.290620254312055e-05,1.199999682122296,3.469838113593961e-05,1.199999682118873,3.151604635195511e-05,1.199999682099931,3.374505242537575e-05,1.1999997775034,6.574253522365905e-05,0.09867014182981837,6.174403249433292e-05,0.1963589148338978,5.84864443524672e-05,0.295015131332696,5.55086818258811e-05,0.3964493305365173,5.27287573686699e-05,0.4976315349444339,4.75686864538059e-05,0.6913022746077654,3.213477233717115e-05,1.140713494410206,3.290620254312055e-05,1.127478387098247,3.469838113593961e-05,1.092006198432427,3.151604635195511e-05,1.150412247627514,3.374505242537575e-05,1.111681529890005
6.574962697742332e-05,0.1,6.175754969092408e-05,0.2,5.848769189126525e-05,0.3,5.550909592784572e-05,0.4,5.272988992730872e-05,0.5,4.833968949203181e-05,0.6,3.296350693282144e-05,0.7,3.374756311984879e-05,0.8,3.531304034629825e-05,0.9,3.247888774687125e-05,1,3.394952721211467e-05,1.1,6.574962697742332e-05,1.199779225232742,6.175754969092408e-05,1.164102308604807,5.848769189126525e-05,0.602638948932139,5.550909592784572e-05,0.1106054219048857,5.272988992730872e-05,0.07077816430670314,4.833968949203181e-05,1.199999682451017,3.296350693282144e-05,1.19999968212237,3.374756311984879e-05,1.199999682122302,3.531304034629825e-05,1.199999682118504,3.247888774687125e-05,1.199999682095933,3.394952721211467e-05,1.200000023585893,6.574962697742332e-05,0.09852330401594844,6.175754969092408e-05,0.1959820260151329,5.848769189126525e-05,0.2949746302450055,5.550909592784572e-05,0.3964346451426247,5.272988992730872e-05,0.4975894647674969,4.833968949203181e-05,0.6624787640995616,3.296350693282144e-05,1.126445400901836,3.374756311984879e-05,1.111632093627247,3.531304034629825e-05,1.07838009720601,3.247888774687125e-05,1.134964781074168,3.394952721211467e-05,1.107613766258883
6.575797253580809e-05,0.1,6.176897294565461e-05,0.2,5.848898304796585e-05,0.3,5.550954762173459e-05,0.4,5.273165132586723e-05,0.5,4.883329759131759e-05,0.6,3.380051216549091e-05,0.7,3.460240914863284e-05,0.8,3.587830173404328e-05,0.9,3.345944536387412e-05,1,3.404491685735553e-05,1.1,6.575797253580809e-05,1.199560709294108,6.176897294565461e-05,1.136343657710153,5.848898304796585e-05,0.4989325465907772,5.550954762173459e-05,0.1050122846679301,5.273165132586723e-05,0.05829306454862869,4.883329759131759e-05,1.199999683410422,3.380051216549091e-05,1.199999682122371,3.460240914863284e-05,1.199999682122323,3.587830173404328e-05,1.199999682118195,3.345944536387412e-05,1.199999682091109,3.404491685735553e-05,1.200000406104195,6.575797253580809e-05,0.09835063316858761,6.176897294565461e-05,0.1956637480439025,5.848898304796585e-05,0.2949327150847637,5.550954762173459e-05,0.3964186267747575,5.273165132586723e-05,0.4975240366480628,4.883329759131759e-05,0.6439442621001303,3.380051216549091e-05,1.110586548643985,3.460240914863284e-05,1.094068031982555,3.587830173404328e-05,1.065218849867792,3.345944536387412e-05,1.117221798804479,3.404491685735553e-05,1.105687409774734
